ezloophw-py logger started on:,2026-2-9_135840,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1022.,1022,1022,1022.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
50328631,4.006000,0.000000,0.000000,1023.59,1021.25,1022.83,1021.85,0.0,0.0,0.33,0.11,0.2,0.01,1390.76,645.313824580156,677.4345244481630,-0.7609992936091810,638.6636975559060,334.5393676816950,2.907411215155230,634.286498219153,57.602891115075800,0.018877668828729600,1.1110581281692200,-1.3165866939763400
50328732,4.106000,0.000000,0.000000,1023.62,1021.32,1022.91,1021.78,0.0,0.0,0.33,0.1,0.21,0.03,1390.77,645.317078396676,677.4048164651130,-0.7773408949799370,639.1155535995030,334.50182741239500,3.0507737114385800,634.9927804006950,57.512468543262900,0.19696330091067700,1.0361019788166400,-1.2194633918368000
50328831,4.207000,0.000000,0.000000,1023.48,1021.34,1022.84,1021.81,0.0,0.0,0.31,0.1,0.2,0.02,1390.91,645.3466153470700,677.3983455404770,-0.7113963895753610,638.619240960356,334.54802146500500,2.953959143671580,634.073333017303,57.68849545458020,0.15944187207431700,1.1241077385384200,-1.3075292749207600
50328932,4.306000,0.000000,0.000000,1023.37,1021.35,1022.86,1021.84,0.0,0.0,0.29,0.1,0.2,0.01,1391.05,645.390723081554,677.374018617284,-0.7125111974865440,637.5204333857180,334.543301543096,3.5527650037610600,631.8846808054790,57.63871582384210,0.18698750902240100,1.3150956710950000,-1.464229205308040
50329032,4.406000,0.000000,0.000000,1023.37,1021.32,1022.83,1021.83,0.0,0.0,0.29,0.1,0.2,0.01,1390.99,645.3245196819700,677.3879775689270,-0.847515582429412,636.4482609642900,334.6586542944220,3.722592870450950,628.7573685977850,57.77698415450780,0.638762370379223,1.4835570410969800,-1.376028634205230
50329131,4.506000,0.000000,0.000000,1023.3,1021.4,1022.7,1021.8,0.0,0.0,0.28,0.09,0.17,0.02,1390.96,645.328980873379,677.4659229098600,-0.8010223791602510,635.6636294305030,334.67254517245600,3.8939747010995400,626.6882908192390,57.8649257436392,0.9335378290969810,1.6150754281244600,-1.3730165803697800
50329231,4.606000,0.000000,0.000000,1023.32,1021.23,1022.82,1021.82,0.0,-0.01,0.29,0.12,0.19,0.02,1391.14,645.3330798167580,677.3999486567140,-0.7949778609634470,635.4079454865060,334.7086043876130,3.9389829415506000,626.2954411830910,57.864000688933200,1.083365006304520,1.6589546105701100,-1.4326653118880900
50329331,4.707000,0.000000,0.000000,1023.56,1021.32,1022.77,1021.89,0.0,-0.01,0.33,0.1,0.19,0.0,1390.97,645.3675854812140,677.4148271649590,-0.7151227181651270,636.1335178478160,334.67188524139700,3.7482952087789600,627.1974633749930,57.791907143015800,0.8347210385313140,1.5432707264644300,-1.2380128866487700
50329431,4.807000,0.000000,0.000000,1023.51,1021.3,1022.79,1021.93,0.0,0.0,0.32,0.11,0.19,0.01,1390.99,645.3708648476190,677.406432592163,-0.6833840470540860,637.1802044616490,334.6442490470970,3.504268885503990,629.7344522892540,57.71962168169460,0.4877734436530460,1.3688819823179000,-1.1976069159830800
50329532,4.907000,0.000000,0.000000,1023.57,1021.18,1022.85,1021.82,0.0,0.0,0.33,0.13,0.2,0.02,1390.74,645.4083064582070,677.4132052173990,-0.6716227955450320,638.1318910111060,334.56333151998800,3.24946411261894,632.6175152318530,57.736379901743600,0.30558930316752400,1.2158246162502100,-1.290471768487660
50329632,5.007000,0.000000,0.000000,1023.49,1021.34,1022.81,1021.8,0.0,0.0,0.32,0.1,0.19,0.02,1389.58,645.377013360545,677.378848054156,-0.7080844170682570,638.8636114779070,334.4486796781600,3.1462593474689900,634.2013656811230,57.54509367619060,0.07983060061187500,1.0881094937769000,-1.2116169287236100
50329732,5.108000,0.000000,0.000000,1023.42,1021.32,1022.83,1021.85,0.0,0.0,0.31,0.1,0.2,0.01,1389.85,645.3362262537620,677.4078206614670,-0.8279209704483260,638.8307853538400,334.4517467326480,3.133724972179580,634.5242818270240,57.61209552031800,0.2632925490389260,1.086697803518370,-1.282177259799010
50329833,5.207000,0.000000,0.000000,1023.4,1021.29,1022.81,1021.84,0.0,0.0,0.3,0.11,0.19,0.01,1390.04,645.3621695646600,677.3630378072620,-0.7961658403625040,638.1225548581480,334.55612125455800,3.281294586725480,632.996123029699,57.56076368496750,0.31146196770629000,1.2098289096743300,-1.359389582663200
50329932,5.307000,0.000000,0.000000,1023.43,1021.38,1022.84,1021.83,0.0,0.0,0.31,0.09,0.2,0.02,1390.11,645.3506105064040,677.4016614959710,-0.723968237628429,637.1757854218070,334.66748089574800,3.497441880622470,630.5569557304530,57.736054945240100,0.5266237324638880,1.3663480625288000,-1.3635527729012300
