ezloophw-py logger started on:,2026-3-5_141727,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1022.,1022,1022,1022.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
51623855,172.678000,117.318335,117.318335,1146.22,1028.66,1145.4,1030.67,1.39,-0.01,1395.14,649.5843929936050,672.8152282648030,0.5092351238326810,515.4200864157220,366.74401046224500,44.640808388024800,283.801193313897,239.00713068710700,81.46733720789700,23.66992632458190,13.783590036624000
51623954,172.778000,117.790542,117.790542,1145.79,1028.61,1146.28,1030.71,1.38,-0.01,1394.58,649.5884262093150,672.807530446786,0.506712417364617,515.6467045500450,366.6050353674040,44.48215174485330,284.1948383322950,238.7928546511440,81.75623942744090,23.625942839544500,13.839788399675700
51624054,172.878000,118.278988,118.278988,1145.56,1028.59,1145.99,1030.52,1.38,-0.01,1394.08,649.5687781505750,672.8026524015110,0.4957165044758890,515.7548546567530,366.55420511393100,44.480890201362800,284.0866199443470,239.0779593470110,82.22128034683440,23.602712594124500,13.972633160587200
51624154,172.978000,118.758375,118.758375,1145.52,1028.64,1145.86,1030.67,1.38,-0.01,1395.02,649.5874047108860,672.8197397834720,0.4866370445973540,515.1539777026290,366.960999333164,44.673058930873600,283.2700352251630,239.86065693069300,81.33564047464710,23.726824979109300,13.818299407191900
51624254,173.078000,119.247794,119.247794,1145.59,1028.62,1146.0,1030.57,1.38,-0.01,1396.22,649.5874047108860,672.8197397834720,0.4866370445973540,515.1539777026290,366.960999333164,44.673058930873600,283.2700352251630,239.86065693069300,81.33564047464710,23.726824979109300,13.818299407191900
51624355,173.179000,119.715385,119.715385,1145.32,1028.73,1145.19,1030.7,1.38,-0.01,1396.86,649.6467084634720,672.842613904404,0.3864464556057920,514.5414005504420,367.27747173054,44.74469451974910,282.32141030829700,241.66647585287500,82.11850875050980,23.852567873521300,13.885297276407900
51624454,173.277000,120.207903,120.207903,1152.46,1028.78,1152.29,1030.87,1.38,-0.01,1395.89,649.5742579020060,672.8076194953320,0.5184351788577560,513.4957842722820,367.97274283348100,45.16728229132080,280.8148711702590,244.08214800619900,82.72969793071190,24.056013397597800,13.854972518695200
51624555,173.377000,120.666448,120.666448,1150.61,1028.64,1150.21,1030.59,1.38,-0.01,1396.8,649.6321545087060,672.8417253942230,0.3743801191161800,512.9479924031920,368.21229490180300,45.201526432930300,279.8038391715000,244.70715867349100,82.69252408033290,24.16529420190490,13.757577416707900
51624654,173.477000,121.135068,121.135068,1150.0,1028.68,1149.89,1030.6,1.38,-0.01,1397.75,649.5739106678480,672.798045711151,0.5029552349311600,513.1171705184290,368.05361431458500,45.220185696763500,279.4677851153070,245.8562940638380,83.19524804251110,24.12161108400770,14.147462571190200
51624755,173.577000,121.602119,121.602119,1149.6,1028.69,1150.02,1030.48,1.38,-0.01,1396.54,649.5741438722860,672.8202994998040,0.49813936327930300,511.18955987074000,369.2901803746490,45.93552191707240,279.4677851153070,245.8562940638380,83.19524804251110,24.12161108400770,14.147462571190200
51624855,173.676000,122.068599,122.068599,1150.14,1028.68,1149.89,1030.54,1.38,-0.01,1396.54,649.6374545099220,672.861078241254,0.3788071922232480,510.19014968183900,369.9982963983820,46.265586297151100,274.69089604606500,253.38359505995000,84.5349386935054,24.72279163958050,14.210688399186100
51624954,173.779000,122.529857,122.529857,1149.75,1028.65,1150.03,1030.51,1.38,-0.01,1397.17,649.6324514089030,672.8685170817500,0.3765962119515600,506.96621771924200,372.074971313329,47.147061453310900,269.6287877462920,260.6195493857620,85.84427767237770,25.37496292461340,14.094975104313200
51625055,173.877000,122.998456,122.998456,1153.1,1028.63,1152.53,1030.7,1.38,-0.01,1397.12,649.6255179940310,672.873629154826,0.38537275399934100,506.7057932030580,372.36853975470800,47.49400795260590,268.7482009451570,262.5061993390330,86.3936466959919,25.435683431860300,14.346394812868900
51625155,173.978000,123.448855,123.448855,1152.26,1028.56,1152.0,1030.49,1.38,-0.01,1395.77,649.5665070909920,672.8314331077510,0.5079522380759390,506.7057932030580,372.36853975470800,47.49400795260590,268.7482009451570,262.5061993390330,86.3936466959919,25.435683431860300,14.346394812868900
51625255,174.077000,123.904732,123.904732,1152.24,1028.58,1151.85,1030.73,1.38,-0.01,1395.82,649.5665070909920,672.8314331077510,0.5079522380759390,506.598955998306,372.38442162545900,47.423586742890700,268.5415960015570,262.26275124052600,87.92413046196410,25.447416225300100,14.280632920387900
51625355,174.178000,124.359284,124.359284,1152.26,1028.59,1152.34,1030.52,1.38,0.0,1395.82,649.6183339912500,672.9128073601010,0.45481755672588100,508.8456134480620,370.823466425262,46.836834345426000,271.92422530929800,258.0854941575400,85.88448870945010,24.985376997617600,14.582016049576200
51625455,174.278000,124.808422,124.808422,1153.13,1028.77,1153.46,1030.72,1.38,0.0,1396.24,649.6183339912500,672.9128073601010,0.45481755672588100,508.8456134480620,370.823466425262,46.836834345426000,271.92422530929800,258.0854941575400,85.88448870945010,24.985376997617600,14.582016049576200
51625555,174.378000,125.257185,125.257185,1153.04,1028.57,1153.37,1030.57,1.38,0.0,1396.97,649.5642889596710,672.8195181232620,0.4944511373301960,508.905357074597,370.83274585367600,46.65310123215880,271.9126283529420,258.56469764747000,86.03936784407950,24.97508933066080,14.70199969373740
51625655,174.478000,125.702224,125.702224,1153.9,1028.66,1153.85,1030.57,1.38,0.0,1397.76,649.6094279037430,672.9179790357960,0.47352722705093400,508.8258738440010,370.9520724881660,46.959647686700400,271.1990558209030,260.36640680009800,86.48392153188800,24.996031741878900,15.051828426662900
51625755,174.579000,126.145085,126.145085,1154.73,1028.66,1155.3,1030.62,1.38,0.0,1397.47,649.6359173462180,672.8828484879390,0.3834167695355450,506.48532934609800,372.4834266406150,47.67176693681610,267.7124605685640,265.24144536276200,87.19119176043200,25.479394980954200,14.854547363937400
51625856,174.678000,126.586090,126.586090,1154.45,1028.68,1154.74,1030.47,1.38,0.0,1395.94,649.558302629623,672.8394219929840,0.5094309267133590,505.9569101094210,372.9747313426240,47.86410426334100,266.5083421760670,267.6306504724870,87.76230423662950,25.58916853832710,15.074832548349500
51625956,174.778000,127.023509,127.023509,1154.61,1028.7,1154.29,1030.55,1.38,0.0,1396.58,649.5643665556660,672.8702400338000,0.495942551420847,504.066363657536,374.18852794309600,48.563822093311200,263.4239689630590,272.85343767003800,88.87487743282030,25.973952418997700,15.216018846337500
51626055,174.879000,127.459899,127.459899,1157.09,1028.71,1157.67,1030.8,1.38,0.0,1396.93,649.5643665556660,672.8702400338000,0.495942551420847,503.61550375337700,374.53625286146100,48.674468987031300,262.69480929173900,273.89055265262700,89.09542523753070,26.06848097827980,15.190086330702500
51626156,174.979000,127.893326,127.893326,1156.47,1028.59,1156.75,1030.49,1.38,-0.01,1395.91,649.5668229407930,672.8479532102260,0.525405409213895,503.4084687649590,374.6400066063670,48.83338171308880,262.305174940455,274.82474982918500,89.348673715293,26.11050268222980,15.289745390561000
51626256,175.079000,128.321664,128.321664,1156.57,1028.6,1156.91,1030.58,1.38,-0.01,1396.75,649.6224635331120,672.8949765565580,0.3719288564994090,503.65039778944500,374.48065476801,48.74144465230930,262.6342351159720,274.32523776298000,89.38103953859440,26.065987004292200,15.302465145539300
51626357,175.179000,128.762344,128.762344,1156.55,1028.72,1156.83,1030.59,1.38,-0.01,1397.59,649.5717073418660,672.8434733462020,0.4600085383005300,504.33740647203100,374.0149571156250,48.48477184401420,263.39531641506,273.75773978906300,89.78206577567520,25.920316774315800,15.566925764749300
51626458,175.279000,129.176831,129.176831,1156.2,1028.71,1157.43,1030.54,1.38,-0.01,1397.31,649.5584929605170,672.8522280366010,0.47811534558545200,504.1793910253180,374.0496416784460,48.51067190760380,263.4149693219140,273.6467082593050,89.35994024969250,25.946836164608900,15.469346028483100
51626557,175.379000,129.609638,129.609638,1160.02,1028.71,1158.37,1030.52,1.38,-0.01,1396.81,649.5584929605170,672.8522280366010,0.47811534558545200,503.64846935006500,374.49965185698600,48.71376188374120,262.46300720418600,275.0890463927430,89.78793834969390,26.061053013280800,15.477664203278000
51626657,175.479000,130.021318,130.021318,1158.84,1028.7,1157.97,1030.62,1.38,-0.01,1397.72,649.5664960028270,672.8489863969660,0.48515261163990300,503.27142495595400,374.7454189696550,48.81001428931470,262.0959118926590,275.6687801550020,89.53894351108300,26.139611098861100,15.387566053539300
51626758,175.579000,130.434146,130.434146,1158.49,1028.63,1158.51,1030.63,1.38,-0.01,1397.17,649.547561708048,672.8510084245470,0.4883957199623080,502.442197731061,375.35323974243300,49.22412923896500,260.39022239691500,279.06544214897600,90.56706480999080,26.31126853266340,15.684897952692200
51626858,175.680000,130.847835,130.847835,1159.62,1028.69,1160.09,1030.63,1.38,-0.01,1397.19,649.6261091414250,672.9167271234720,0.36762645012779400,501.7591974778860,375.78086199116300,49.32720210126210,259.4703773533680,280.4024766842190,90.81015937682320,26.45680862233950,15.599018537047400
51626958,175.781000,131.262721,131.262721,1159.11,1028.67,1159.61,1030.56,1.38,-0.01,1397.64,649.6280342783500,672.8949525905580,0.43413261832113500,500.03761605226300,377.0324147496650,50.059317918613100,256.7591022987750,285.62926946630300,91.44347616212680,26.82151854805550,15.765060153187600
51627057,175.882000,131.672145,131.672145,1158.9,1028.66,1160.06,1030.57,1.38,-0.01,1396.01,649.5562229737840,672.8774866777180,0.514592096218911,499.59891186303900,377.3563509750250,50.22527206385350,256.2263012513620,286.8915614005610,92.23896387680140,26.90476160481790,15.799716590269100
51627157,175.981000,132.087570,132.087570,1162.68,1028.64,1160.65,1030.64,1.38,-0.01,1395.37,649.6143533554940,672.9250123969080,0.37180116058973500,499.04456528941800,377.72545466426,50.40007212333290,255.23063573828700,288.6500520741450,92.52462262107180,27.024356139209900,15.881929679518300
51627257,176.081000,132.484417,132.484417,1161.78,1028.7,1161.1,1030.51,1.38,-0.01,1395.47,649.5612385301780,672.8835577269960,0.4975045370582040,499.93200608123000,377.1326249774150,50.226335832805900,256.1419490055050,287.1811298960040,92.40525707542340,26.836211419509500,16.07497178721100
51627357,176.181000,132.885578,132.885578,1161.44,1028.66,1161.22,1030.61,1.38,-0.01,1395.65,649.5612385301780,672.8835577269960,0.4975045370582040,499.93200608123000,377.1326249774150,50.226335832805900,256.1419490055050,287.1811298960040,92.40525707542340,26.836211419509500,16.07497178721100
51627457,176.282000,133.286135,133.286135,1161.24,1028.62,1161.06,1030.65,1.38,-0.01,1394.46,649.5625813738680,672.8689419440100,0.48138940174748000,499.9800923313760,377.0874898701430,50.14901395403190,256.19579340531800,287.14867515511900,92.3586800248841,26.826619845395600,16.096338577296300
51627557,176.381000,133.689075,133.689075,1162.35,1028.66,1163.31,1030.78,1.38,-0.01,1395.21,649.6136855300400,672.9276576071740,0.36022032715355100,499.20252220001000,377.65055396842800,50.443502563607,255.07821450855900,289.78843174037100,92.94752221122370,26.993832273885900,16.218160812735700
51627658,176.481000,134.074769,134.074769,1162.29,1028.66,1162.61,1030.61,1.38,-0.01,1395.45,649.5538828257240,672.9000300814900,0.49818401259029100,498.6906306630890,377.9993435855330,50.53725998925600,254.40217617650700,290.96735192028000,93.096008866415,27.0930627341641,16.204552937556100
51627758,176.581000,134.474899,134.474899,1162.29,1028.55,1162.39,1030.81,1.38,-0.01,1395.37,649.6186781187670,672.9486329852420,0.37332018865550700,497.583588402584,378.8541154314490,51.021612520712500,252.48859426105700,295.22360205426700,94.07582903030290,27.337153444736800,16.48519319448550
51627857,176.681000,134.847567,134.847567,1161.92,1028.59,1162.2,1030.69,1.38,-0.01,1395.14,649.6186781187670,672.9486329852420,0.37332018865550700,497.583588402584,378.8541154314490,51.021612520712500,252.48859426105700,295.22360205426700,94.07582903030290,27.337153444736800,16.48519319448550
51627958,176.781000,135.235067,135.235067,1166.12,1028.63,1165.85,1030.74,1.38,-0.01,1395.18,649.5538328455180,672.9028369806570,0.5049531075479760,496.43947643189900,379.74025417870400,51.4593680656464,250.81149399291800,298.2894271592,94.76884624676350,27.57738035271520,16.499594738037200
51628057,176.881000,135.615234,135.615234,1164.88,1028.64,1164.74,1030.61,1.38,-0.01,1396.0,649.5538328455180,672.9028369806570,0.5049531075479760,496.43947643189900,379.74025417870400,51.4593680656464,250.81149399291800,298.2894271592,94.76884624676350,27.57738035271520,16.499594738037200
51628158,176.981000,136.002294,136.002294,1164.67,1028.56,1164.33,1030.75,1.38,-0.01,1396.82,649.6130301568210,672.9607428768110,0.3722144686225930,496.3004896416390,379.8183988051600,51.581658710117200,250.72456744431000,298.28842036610400,94.82102188236790,27.609428219773200,16.41523515895070
51628258,177.081000,136.386926,136.386926,1164.56,1028.57,1164.55,1030.7,1.38,-0.01,1395.67,649.5578260901570,672.9102779308590,0.48816537704257200,496.96682556998600,379.3722901110780,51.22220209200590,251.24531919066300,298.637392479557,95.21285951304480,27.46694045021360,16.87752982172440
51628358,177.181000,136.756943,136.756943,1165.39,1028.63,1165.91,1030.81,1.38,-0.01,1395.93,649.616310832953,672.9703569109920,0.3963608918761820,495.6754852535110,380.4131240240530,51.73927798340800,249.4620738433800,302.04300685960000,95.67594580933940,27.752917225480000,16.83781067332220
51628458,177.281000,137.124994,137.124994,1165.45,1028.62,1165.61,1030.62,1.38,-0.01,1396.17,649.5555777105020,672.9200245635620,0.4567782172667160,494.1103350337700,381.55393491259600,52.38528986691600,247.312609309275,306.9660207189690,96.4894528986719,28.080140482615400,17.023701978917300
51628558,177.381000,137.491219,137.491219,1165.07,1028.59,1165.01,1030.73,1.38,-0.01,1394.81,649.6173147608050,672.9690925570010,0.37597646536251300,493.77861495661300,381.8029886774480,52.426289441739600,246.98174457290700,307.263179027244,96.78604450754800,28.156699325760400,16.880763002973600
51628658,177.481000,137.863526,137.863526,1167.89,1028.55,1168.07,1030.73,1.38,-0.01,1394.59,649.6173147608050,672.9690925570010,0.37597646536251300,493.77861495661300,381.8029886774480,52.426289441739600,246.98174457290700,307.263179027244,96.78604450754800,28.156699325760400,16.880763002973600
51628759,177.582000,138.216323,138.216323,1167.07,1028.58,1167.06,1030.62,1.38,-0.01,1395.89,649.6123941080480,672.9718709754720,0.3559018051514160,493.7278350196710,381.89837578596900,52.538839092559700,246.8448787689070,307.90740587782500,96.95382430391520,28.17129849084430,16.973898067247300
51628859,177.681000,138.577471,138.577471,1166.74,1028.58,1167.02,1030.65,1.38,-0.01,1396.86,649.5524602196300,672.9158834660560,0.47448400022646400,493.7305228933120,381.8780313123080,52.5440452315857,246.76675582392400,308.70066995433,97.45617755024160,28.164638033524400,17.165741521707900
51628959,177.782000,138.933967,138.933967,1166.63,1028.55,1167.07,1030.65,1.38,-0.01,1397.74,649.5524602196300,672.9158834660560,0.47448400022646400,493.7305228933120,381.8780313123080,52.5440452315857,246.76675582392400,308.70066995433,97.45617755024160,28.164638033524400,17.165741521707900
51629058,177.882000,139.288826,139.288826,1166.86,1028.63,1167.95,1030.71,1.38,-0.01,1396.79,649.5497568246860,672.9311860504330,0.4803625868498860,492.41121179458200,382.90011916029900,52.95226283925630,245.08333709599900,312.0021088698150,97.84133830962370,28.448790926476800,17.10715249844110
51629158,177.981000,139.640491,139.640491,1169.43,1028.48,1167.97,1030.63,1.38,-0.01,1395.74,649.6222747877580,672.9805348625270,0.3561391047266730,492.01992829683900,383.1572713238200,53.05455700409180,244.78703386867200,312.4885899952420,97.70471071349780,28.536806854150700,16.974410430795000
51629258,178.082000,139.989952,139.989952,1168.64,1028.53,1167.89,1030.76,1.38,-0.01,1395.55,649.5549258588750,672.9261799269690,0.4885150145477200,491.89832258562800,383.2627527606000,53.20612602689020,244.28314265975300,314.02324475468700,98.33562712928290,28.558353922650800,17.260947202125300
51629358,178.182000,140.336017,140.336017,1168.45,1028.46,1168.44,1030.57,1.38,-0.01,1396.59,649.5535480901040,672.9274353695750,0.4649249271935000,491.717305714896,383.435127834638,53.22019045328310,244.02267164626600,314.29910615449500,98.7694200960664,28.59998664718020,17.20465392135680
51629458,178.282000,140.678673,140.678673,1168.25,1028.63,1168.24,1030.7,1.38,-0.01,1397.11,649.5258126967860,672.9038490985710,0.4537815044725790,491.07500643958600,383.91198167156400,53.47228127830610,243.18771803390200,316.56061343344000,98.8456812557651,28.735435064370600,17.328724649034500
51629558,178.382000,141.026820,141.026820,1168.2,1028.51,1168.15,1030.62,1.38,-0.01,1397.92,649.5359081340230,672.9387294043280,0.49430256829843300,490.8327821187740,384.14087556306800,53.561308394747500,242.90076105720100,317.2637278999700,98.70832200718760,28.79012107874220,17.32407602603980
51629658,178.482000,141.358643,141.358643,1168.27,1028.56,1168.01,1030.69,1.38,-0.01,1396.25,649.5362820479660,672.9502799932680,0.4833699436717980,490.48252911214300,384.4399258967560,53.67655933622770,242.42697701291600,318.125762172447,99.01255717772320,28.86764274698730,17.297502688640300
51629759,178.582000,141.693539,141.693539,1172.77,1028.62,1172.96,1030.91,1.38,-0.01,1395.43,649.540283607018,672.9387892092270,0.4923736711866620,490.51609540031200,384.41393258324900,53.69550799633170,242.50124981176000,318.01442175096300,98.95901253626770,28.861922232022900,17.28819786255350
51629858,178.682000,142.024163,142.024163,1171.43,1028.68,1171.39,1030.68,1.38,-0.01,1396.5,649.6147950026280,672.9964151714890,0.37748870544933900,491.32712092942400,383.7521502439480,53.56744146794850,243.15594954128100,318.4494819243960,99.56729641794650,28.68949277899770,17.878646655019400
51629958,178.782000,142.354717,142.354717,1171.07,1028.59,1171.14,1030.74,1.38,-0.01,1396.34,649.6107687790940,672.9930692058720,0.34751969727497100,491.33518256706000,383.8360407230080,53.701029824763200,242.99483345960400,319.4212678182070,99.89739664485490,28.694928788514900,18.06915057869930
51630059,178.882000,142.680415,142.680415,1170.43,1028.62,1170.98,1030.61,1.38,-0.01,1395.98,649.5338377375310,672.9556468175090,0.48958863650889600,489.3158094934580,385.4004367851410,54.224359026591100,240.578719277157,324.12368468903400,100.6849584823060,29.125375873057400,17.90992071495340
51630159,178.982000,143.004746,143.004746,1172.34,1028.69,1171.82,1030.71,1.38,-0.01,1396.38,649.5427937692250,672.9746081303490,0.5000433640422140,488.5967345562080,386.06719287701800,54.5978317890026,239.63976928014500,326.40119432613600,101.17343227051300,29.291057915066800,17.94036030257930
51630259,179.081000,143.324403,143.324403,1172.1,1028.55,1172.0,1030.65,1.38,-0.01,1395.64,649.53238060934,672.9676890028220,0.47008506276859300,487.053498623567,387.2477075901470,55.08540118869470,237.68636715372700,330.9581762904320,101.91623563447700,29.625363667939800,18.029109219757500
51630358,179.183000,143.643068,143.643068,1172.06,1028.57,1171.91,1030.69,1.38,-0.02,1394.88,649.5362960554780,672.9705501044680,0.5071507575543720,486.8614200454520,387.44381383659200,55.22091255803020,237.37030854019600,331.6675595233240,102.21955236380700,29.671724439316100,18.05471744431060
51630458,179.281000,143.956708,143.956708,1172.35,1028.48,1172.45,1030.75,1.38,-0.02,1395.8,649.656226636856,673.0460959566080,0.41006665215476400,486.97789558886900,387.37626784600800,55.17514145391460,237.46232194569200,331.49440489072600,102.16433791022400,29.659902017023000,18.05646379381660
51630558,179.383000,144.269692,144.269692,1172.98,1028.53,1172.96,1030.7,1.38,-0.02,1396.32,649.5343128432130,672.9797926996000,0.5099814599365230,487.27041366160000,387.1505690921640,55.07795911722740,237.86490796841200,330.90790105870100,102.24150049014700,29.583372611952700,18.125229297390400
51630659,179.482000,144.577595,144.577595,1172.94,1028.6,1172.77,1030.62,1.38,-0.02,1396.92,649.5300243380680,672.9700240509630,0.48937392470509100,488.1913369309000,386.32354931227800,54.79259072419940,238.91717637163700,328.9865462380430,101.85110579492200,29.372942162123100,18.300489712828700
51630758,179.582000,144.896077,144.896077,1173.0,1028.65,1173.62,1030.64,1.38,-0.02,1394.91,649.5365613935480,672.9568742361100,0.48007548393570500,488.15261117211300,386.28948713043300,54.72445272564120,239.01708335458400,328.42331578174300,102.08055453793400,29.378025491495100,18.16783639730610
51630859,179.682000,145.187632,145.187632,1174.26,1028.74,1173.61,1030.65,1.38,-0.02,1394.57,649.5465720586460,672.9672601178380,0.49547106657952200,487.85431819320100,386.60684415949,54.861042890779700,238.6316766458010,329.61040117353800,102.10534114900800,29.451069780057100,18.21602757881150
51630958,179.782000,145.489533,145.489533,1173.75,1028.62,1173.6,1030.56,1.38,-0.01,1394.01,649.5483931123090,672.9610308514380,0.48450201636208600,487.4512559749960,386.92256055322600,54.91285060868660,238.2807965490740,330.24737193515000,101.97567041577300,29.540096891250400,18.105583402432000
51631058,179.881000,145.785127,145.785127,1174.81,1028.65,1175.19,1030.61,1.38,-0.01,1393.76,649.5336442283350,672.9830447185390,0.519102270017231,486.3555758065090,387.7756231558370,55.42129987282160,236.79093076035100,334.0968102087470,102.74614113137600,29.775523502425100,18.310154344522500
51631158,179.981000,146.080588,146.080588,1175.07,1028.7,1175.24,1030.58,1.38,-0.01,1394.01,649.5186734636320,672.9728584318280,0.5183620733964770,485.7919881776670,388.2384583560610,55.51386748393040,236.16899306961500,335.32230456267500,103.04986656514100,29.89956802219010,18.232238897586500
51631258,180.082000,146.371168,146.371168,1174.5,1028.61,1174.93,1030.55,1.38,-0.01,1394.36,649.5289169765570,672.9771300806550,0.5006563551077150,484.8288793011190,389.1278739709400,56.02172174196490,234.96704266573800,339.3966891722950,103.95823309467800,30.123922788219000,18.495410200433000
51631358,180.182000,146.671274,146.671274,1175.46,1028.54,1175.12,1030.65,1.38,-0.01,1394.25,649.5289169765570,672.9771300806550,0.5006563551077150,484.8288793011190,389.1278739709400,56.02172174196490,234.96704266573800,339.3966891722950,103.95823309467800,30.123922788219000,18.495410200433000
51631458,180.282000,146.945188,146.945188,1175.75,1028.48,1175.63,1030.65,1.39,-0.02,1393.42,649.6008965503110,673.0047643415830,0.5255973344147900,484.3447790807200,389.55553681765000,56.25036697909810,234.24694344790100,340.94589866041500,104.14776073612800,30.242972531180200,18.515038713405600
51631558,180.382000,147.227733,147.227733,1175.94,1028.56,1175.84,1030.6,1.39,-0.02,1393.52,649.5212468922950,672.9940353004310,0.5236259239404510,484.30525656731000,389.55198943449600,56.1913475297489,234.30411883715800,340.6755913250800,104.64262683780200,30.237550201853600,18.462835202717300
51631658,180.481000,147.506830,147.506830,1175.91,1028.63,1175.77,1030.58,1.39,-0.02,1393.17,649.5301347245800,672.9865180511190,0.49061622685955400,484.5141580461110,389.43699682634100,56.11679017359930,234.5317883704170,340.5585174628350,104.7779999272970,30.197919204057500,18.54082771648620
51631759,180.581000,147.784663,147.784663,1175.79,1028.7,1176.02,1030.52,1.38,-0.01,1391.7,649.6007036229590,673.0461323660480,0.3891763258885230,484.49521947361500,389.4333804988250,56.07365981058960,234.5970030504080,340.6566460917130,104.21773165365900,30.205872958675400,18.54375647452370
51631858,180.681000,148.058067,148.058067,1175.86,1028.62,1175.96,1030.54,1.38,-0.01,1392.38,649.5445862304290,672.9915735388600,0.5076217797992780,484.3774479752430,389.52869968754600,56.20076721656470,234.28431808512800,341.1247875866280,104.89221367340900,30.22834748894910,18.589509536495600
51631958,180.781000,148.329472,148.329472,1175.86,1028.59,1175.89,1030.45,1.38,-0.01,1392.07,649.5931184475910,673.0476129537830,0.40489781812414500,484.3058666511650,389.5833698288780,56.1896436230081,234.29243163830400,341.369721517986,104.54206804784700,30.2463484567281,18.592133989495100
51632059,180.882000,148.596515,148.596515,1177.62,1028.63,1177.49,1030.75,1.38,-0.01,1391.95,649.5265851819920,672.9898439175530,0.5165001857396140,484.07482581982300,389.7995822560510,56.33846319461140,233.89853278869600,342.17313291930400,104.85076905236100,30.29528383059410,18.63091998786590
51632158,180.981000,148.861602,148.861602,1178.09,1028.73,1178.1,1030.58,1.38,-0.01,1392.58,649.5316088939580,672.9892056536210,0.5013253926543030,484.067393723029,389.8086260897040,56.39131364074050,233.91236637716200,342.6807868990180,104.81924822356000,30.298015869441000,18.734808800066000
51632258,181.082000,149.123344,149.123344,1177.73,1028.64,1177.9,1030.69,1.38,-0.01,1394.35,649.5299754823210,672.9926141712390,0.504199434631528,483.4003444639180,390.40565471281400,56.58489766476040,233.1055888086040,345.7731428974160,105.67020143577800,30.450781871118800,18.987736706577800
51632358,181.182000,149.382522,149.382522,1177.37,1028.67,1177.91,1030.54,1.38,-0.01,1395.7,649.5894283962520,673.0504770408160,0.4065068768525480,482.72000860944500,390.89209684979400,56.919488960380900,232.4592427703050,347.05657079559400,105.89180112432600,30.600213466173600,18.864466135418900
51632459,181.281000,149.636829,149.636829,1177.27,1028.65,1177.83,1030.48,1.38,-0.01,1395.79,649.5167391831100,673.015259970733,0.5427603136672350,481.3450190888940,392.1255031283950,57.365110824484000,230.86188288311600,351.33376413939000,107.02999390630900,30.909410968615900,18.931630451391500
51632558,181.381000,149.890858,149.890858,1177.33,1028.56,1177.76,1030.53,1.38,-0.01,1396.23,649.5205771056260,673.0157903864310,0.5224600109000330,481.0908342923690,392.3727008721170,57.55944703820910,230.58209321284300,351.9859462167640,106.76925556177700,30.970344570564300,18.90094986515310
51632658,181.482000,150.139585,150.139585,1177.43,1028.55,1177.7,1030.56,1.38,-0.01,1396.11,649.5885819313190,673.0711910884850,0.4051122976355750,481.40870982412700,392.02109661038000,57.449460942235500,230.93493884981000,351.1939713289870,106.93225857675000,30.89622642856710,18.949774388625600
51632758,181.581000,150.386543,150.386543,1177.59,1028.49,1177.85,1030.53,1.38,-0.01,1396.62,649.5178767171680,673.0053510173920,0.5114622804633350,481.87729893494500,391.78849148663200,57.30198158333840,231.37913051180700,349.9353423004650,106.5309245345470,30.80025323533730,18.91414954030320
51632858,181.681000,150.630237,150.630237,1177.77,1028.55,1177.69,1030.62,1.38,-0.02,1397.39,649.5178767171680,673.0053510173920,0.5114622804633350,481.87729893494500,391.78849148663200,57.30198158333840,231.37913051180700,349.9353423004650,106.5309245345470,30.80025323533730,18.91414954030320
51632958,181.781000,150.870465,150.870465,1177.73,1028.56,1177.78,1030.52,1.38,-0.02,1398.39,649.5307629267330,673.0172280671190,0.5135295081964910,483.24242799563800,390.5162717498340,56.6440077837642,233.07318887074100,346.0097471291330,106.11608311812200,30.48231280765910,18.94767369338630
51633059,181.882000,151.107383,151.107383,1177.56,1028.56,1177.77,1030.55,1.38,-0.02,1399.09,649.5897166651900,673.053026280635,0.3733463499199710,483.57409369876500,390.1974071884920,56.623022569069000,233.43621961765100,345.05806643004600,105.83649415309800,30.4098266688923,18.95096585722230
51633159,181.981000,151.349444,151.349444,1177.36,1028.61,1177.76,1030.45,1.38,-0.01,1399.62,649.5853037572720,672.990119756702,0.49210081005450300,483.4529823239500,390.3656167493840,56.477503343871900,233.25699585828300,345.5658225886120,105.57553656954500,30.44786187673870,18.95254524160210
51633258,182.081000,151.573492,151.573492,1177.1,1028.62,1177.58,1030.65,1.38,-0.01,1398.88,649.5853037572720,672.990119756702,0.49210081005450300,483.4529823239500,390.3656167493840,56.477503343871900,233.25699585828300,345.5658225886120,105.57553656954500,30.44786187673870,18.95254524160210
51633358,182.180000,151.802116,151.802116,1177.09,1028.57,1177.57,1030.62,1.38,-0.02,1399.19,649.6621324873440,673.0851175854930,0.4492535133644000,482.13034013489100,391.44522626107700,57.06974657955600,231.8245270327620,349.05534473549800,106.1180622784430,30.746042857943100,18.895937288183700
