ezloophw-py logger started on:,2026-2-3_163049
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1030., 1030., 1030., 1030.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,FILpressure_0,FILpressure_1,FILpressure_2,FILpressure_3,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
59481543,28.844000,93.096046,93.096046,1119.44,1029.64,1120.01,1030.88,-0.0,0.01,0.28,0.21,0.25,0.2,1382.9,1119.02,1030.89,1119.43,1030.86,634.0656339563097,666.4360086975063,-0.11072540730411795,515.098931365633,343.3138562104243,36.82477427700092,304.117161551465,181.1345419446359,66.2524147220908,21.1480401162926,9.050075750071251
59481644,28.943000,93.380070,93.380070,1120.32,1029.26,1119.98,1030.76,0.0,0.0,0.2,0.12,0.22,0.19,1383.65,1119.46,1030.35,1119.61,1030.83,634.062179283557,666.4057980381663,-0.12351597944168285,521.9829789008271,339.9535172882086,34.856076417817945,304.117161551465,181.1345419446359,66.2524147220908,21.1480401162926,9.050075750071251
59481744,29.044000,94.269522,94.269522,1120.77,1028.82,1120.02,1030.71,0.0,0.0,0.13,0.03,0.19,0.19,1383.98,1119.9,1029.83,1119.75,1030.79,634.0886950642426,666.3766519086272,-0.13420758221467302,527.597121517152,337.3799007368547,33.159007133876614,304.117161551465,181.1345419446359,66.2524147220908,21.1480401162926,9.050075750071251
59481844,29.144000,94.838594,94.838594,1120.53,1028.96,1120.1,1030.81,-0.0,0.0,0.09,0.02,0.17,0.19,1383.19,1120.11,1029.54,1119.87,1030.8,634.071271755041,666.3962087655949,-0.121874859348935,529.1244179069332,336.70424271521676,32.59778397552053,341.82874989625407,148.38555190458595,62.26091317509346,17.657203997768598,9.529541676587755
59481944,29.244000,95.412011,95.412011,1119.9,1029.45,1119.87,1030.82,-0.0,0.0,0.81,0.02,0.87,0.19,1382.29,1120.04,1029.51,1119.87,1030.8,634.071271755041,666.3962087655949,-0.121874859348935,529.1244179069332,336.70424271521676,32.59778397552053,341.82874989625407,148.38555190458595,62.26091317509346,17.657203997768598,9.529541676587755
59482045,29.345000,95.980727,95.980727,1125.75,1030.77,1126.95,1032.14,-0.0,0.0,0.48,0.05,0.47,0.27,1381.15,1121.96,1029.93,1122.24,1031.25,634.0711633365909,666.4277871138084,-0.0960330966952911,520.1851881088203,340.7706160676882,35.28040466457367,341.82874989625407,148.38555190458595,62.26091317509346,17.657203997768598,9.529541676587755
59482144,29.446000,96.558642,96.558642,1129.51,1032.0,1129.15,1032.97,-0.0,0.0,0.05,0.17,0.08,0.37,1381.37,1124.49,1030.63,1124.56,1031.83,634.0618627286129,666.4481656472273,-0.07499385329222687,514.5465852138362,343.4678758419732,36.815777874473454,341.82874989625407,148.38555190458595,62.26091317509346,17.657203997768598,9.529541676587755
59482245,29.545000,97.146869,97.146869,1129.48,1032.63,1128.99,1032.86,-0.0,0.0,0.23,0.28,0.18,0.43,1381.24,1126.16,1031.3,1126.05,1032.17,634.0473890825964,666.4678510252079,-0.05163357561747946,507.97672163528983,346.9167739149317,38.58312817223769,341.82874989625407,148.38555190458595,62.26091317509346,17.657203997768598,9.529541676587755
59482345,29.646000,97.721030,97.721030,1129.08,1032.8,1128.85,1031.57,-0.0,-0.0,0.4,0.37,0.34,0.39,1381.88,1127.14,1031.8,1126.99,1031.97,634.0458828882614,666.4915128189697,-0.08447006727319913,503.6412651912198,349.2951469475419,39.84550576327703,289.4115632004397,197.64917645933784,70.74476356993904,22.348365970481304,10.009880133243946
59482445,29.745000,97.987407,97.987407,1127.71,1031.85,1128.64,1030.75,-0.0,0.0,0.05,0.37,0.06,0.32,1380.22,1127.33,1031.82,1127.54,1031.56,634.0458828882614,666.4915128189697,-0.08447006727319913,503.6412651912198,349.2951469475419,39.84550576327703,289.4115632004397,197.64917645933784,70.74476356993904,22.348365970481304,10.009880133243946
59482546,29.846000,98.835525,98.835525,1128.04,1030.63,1128.63,1030.57,-0.0,0.0,0.11,0.3,0.09,0.27,1380.74,1127.57,1031.42,1127.91,1031.23,634.0548245540156,666.488344817703,-0.07145093203578069,502.7955098633053,349.7323114661068,40.17215768130615,287.3856905712919,199.95416936275254,71.52613304103127,22.50844012189671,10.171568083222894
59482645,29.946000,99.394776,99.394776,1128.85,1030.02,1128.84,1030.4,-0.0,0.0,0.04,0.22,0.04,0.22,1381.35,1128.0,1030.95,1128.22,1030.95,634.0548123872957,666.480425881264,-0.07018770752950233,505.7179062325584,348.15201404580455,39.2954143489083,287.3856905712919,199.95416936275254,71.52613304103127,22.50844012189671,10.171568083222894
59482746,30.046000,99.972814,99.972814,1129.4,1029.7,1128.84,1030.41,-0.0,0.01,0.04,0.15,0.0,0.19,1381.82,1128.47,1030.53,1128.43,1030.77,634.0676793507977,666.4397830743645,-0.08162668741320663,517.3774042067153,342.08780037762966,36.19251861321936,287.3856905712919,199.95416936275254,71.52613304103127,22.50844012189671,10.171568083222894
59482845,30.146000,100.518409,100.518409,1129.4,1029.65,1128.84,1030.54,-0.0,0.01,0.1,0.1,0.02,0.18,1381.9,1128.78,1030.24,1128.57,1030.69,634.0646390483986,666.4116984796023,-0.1006277627617887,520.0404729683253,340.72782871315377,35.33600216172249,320.04339634915203,168.31041071750408,66.08164981270875,22.50844012189671,10.171568083222894
59482946,30.250000,101.121558,101.121558,1128.83,1029.98,1128.65,1030.56,-0.0,0.01,0.1,0.09,0.03,0.17,1382.38,1128.8,1030.15,1128.59,1030.65,634.0654311896609,666.4153223627269,-0.09433497876378953,518.9501232241015,341.31115851631296,35.74065558523434,318.1425297803108,170.26476816582644,66.1909774862894,19.498416054859444,10.57906176469239
59483045,30.347000,101.644176,101.644176,1127.98,1030.56,1128.38,1030.65,-0.0,0.0,0.42,0.11,0.46,0.17,1380.51,1128.52,1030.29,1128.52,1030.65,634.0692609018269,666.4523779308375,-0.07743120333129824,514.2459541201483,343.6397195148064,36.80596100126668,318.1425297803108,170.26476816582644,66.1909774862894,19.498416054859444,10.57906176469239
59483145,30.446000,102.180587,102.180587,1129.27,1031.26,1130.58,1031.14,-0.0,0.0,0.49,0.17,0.45,0.2,1380.39,1128.77,1030.61,1129.21,1030.81,634.0692609018269,666.4523779308375,-0.07743120333129824,514.2459541201483,343.6397195148064,36.80596100126668,318.1425297803108,170.26476816582644,66.1909774862894,19.498416054859444,10.57906176469239
59483245,30.546000,102.733338,102.733338,1132.16,1031.73,1132.57,1031.55,-0.0,0.0,0.38,0.23,0.35,0.24,1380.51,1129.91,1030.99,1130.34,1031.06,634.0577132859249,666.4661523558244,-0.09120418504719285,508.53043462333164,346.6516370946811,38.42805708890583,318.1425297803108,170.26476816582644,66.1909774862894,19.498416054859444,10.57906176469239
59483346,30.646000,103.304958,103.304958,1133.78,1031.89,1132.58,1031.63,-0.0,0.0,0.25,0.28,0.31,0.28,1381.11,1131.21,1031.29,1131.09,1031.25,634.0618344844438,666.4871287475088,-0.0704180215246209,503.6700077708426,349.22798815742294,39.81320562942349,288.1732528835388,199.81438178784197,72.38619458812236,22.34240277537808,10.579881883413137
59483448,30.747000,103.834408,103.834408,1134.36,1031.71,1132.65,1031.49,-0.0,0.01,0.17,0.31,0.32,0.29,1381.76,1132.27,1031.43,1131.61,1031.33,634.0645603434452,666.4818797833672,-0.07412376228387153,504.5892191415791,348.7399842731671,39.71598209616721,289.35010683642065,198.79031625130727,72.24369133701569,22.170202643920256,10.795998063512087
59483547,30.849000,104.382118,104.382118,1134.55,1031.45,1132.63,1031.46,-0.0,0.01,0.04,0.31,0.26,0.3,1382.38,1133.03,1031.44,1131.96,1031.37,634.063518351994,666.4784065578766,-0.07261928547364446,506.73728637084446,347.55070752505156,39.24368204770799,292.96739624853336,195.13142764417012,71.27341082975116,21.763479452092852,10.983932244014127
59483647,30.948000,104.922162,104.922162,1134.79,1031.26,1132.61,1031.58,-0.0,0.0,0.12,0.3,0.41,0.31,1382.88,1133.62,1031.38,1132.17,1031.44,634.0549090624053,666.4713408670807,-0.049986981582733056,508.6654223492579,346.4655939591659,38.546611104856915,296.9965602151031,190.78682219651822,70.49394941772998,21.396989793491308,10.872184411009002
59483747,31.048000,105.465784,105.465784,1134.81,1031.25,1133.62,1031.65,-0.0,0.0,0.15,0.29,0.42,0.32,1383.31,1134.02,1031.33,1132.66,1031.51,634.0623922169985,666.4629079053593,-0.06517234373326904,509.97665976032874,345.76279254911503,38.25768350073485,299.3581789681397,188.6491322878853,70.41755029446179,21.152519747248245,10.973372280943707
59483848,31.148000,106.003617,106.003617,1134.6,1031.3,1134.59,1031.86,-0.0,0.0,0.21,0.29,0.4,0.34,1383.63,1134.22,1031.32,1133.31,1031.63,634.0506431444554,666.4651706572835,-0.11856428696721925,509.8078514397754,345.85768718677764,38.16114121730025,298.87342501969215,189.24556186187058,70.65062720436688,21.182498030638772,11.0422883121649
59483947,31.249000,106.545086,106.545086,1134.03,1031.56,1135.42,1032.14,-0.0,0.0,0.31,0.31,0.38,0.37,1383.83,1134.15,1031.4,1134.02,1031.8,634.0583367544858,666.4642770271403,-0.10412833118711877,508.15370134199026,346.7520206094905,38.69805592146343,295.91335943316113,192.38644600659745,71.00890605632384,21.494822605179515,10.981398993290313
59484047,31.348000,107.070278,107.070278,1133.75,1031.72,1135.66,1031.92,-0.0,0.0,0.34,0.33,0.28,0.38,1384.36,1134.02,1031.51,1134.57,1031.84,634.0583367544858,666.4642770271403,-0.10412833118711877,508.15370134199026,346.7520206094905,38.69805592146343,295.91335943316113,192.38644600659745,71.00890605632384,21.494822605179515,10.981398993290313
59484148,31.448000,107.606679,107.606679,1133.68,1031.55,1135.47,1031.48,-0.0,0.0,0.36,0.33,0.23,0.36,1384.63,1133.9,1031.52,1134.87,1031.72,634.0528132875814,666.4902504499462,-0.09397601772774791,504.42406111974594,348.7699975058323,39.692221367311184,288.3911751341417,200.7423107876159,72.96405700431815,22.195287763935713,11.190129836352178
59484249,31.548000,108.135457,108.135457,1134.04,1031.47,1135.49,1031.47,-0.01,0.0,0.62,0.33,0.47,0.35,1384.38,1133.95,1031.51,1135.08,1031.64,634.0540172814608,666.4968725882914,-0.0790031248041305,503.9285612121589,349.06773803486175,39.88692149589471,287.3953793189752,201.77554035868815,73.13376211780455,22.290463031510292,11.19439204134455
59484348,31.649000,108.675564,108.675564,1139.45,1031.79,1137.9,1031.59,-0.01,0.0,0.4,0.34,0.4,0.35,1383.92,1135.8,1031.6,1136.03,1031.62,634.0599273493743,666.475810271881,-0.08001818025643646,505.04196949417553,348.4794310231263,39.60359132742592,288.9034345498426,200.30886463196654,72.77412468272715,22.08345073960141,11.401090332528092
59484448,31.749000,109.195704,109.195704,1142.02,1031.81,1138.74,1031.72,-0.0,0.0,0.14,0.36,0.34,0.35,1384.06,1137.88,1031.67,1136.94,1031.65,634.0599273493743,666.475810271881,-0.08001818025643646,505.04196949417553,348.4794310231263,39.60359132742592,288.9034345498426,200.30886463196654,72.77412468272715,22.08345073960141,11.401090332528092
59484548,31.850000,109.712283,109.712283,1142.08,1031.89,1138.61,1031.67,-0.0,0.0,0.01,0.37,0.33,0.35,1384.14,1139.29,1031.74,1137.5,1031.66,634.0616801515199,666.4707451180092,-0.11457446507649882,506.781063785701,347.43864790508053,39.19586780859971,291.7398636422759,197.5907399052323,72.82251616248963,21.74995595442948,11.630013002718158
59484648,31.949000,110.237548,110.237548,1141.12,1031.59,1138.43,1031.5,-0.0,0.0,0.03,0.36,0.37,0.35,1384.14,1139.91,1031.69,1137.81,1031.61,634.0478341608448,666.4821047766927,-0.08234264693823537,504.34140213129484,348.81156584664564,40.001316092330164,287.12838845508617,202.75250412511744,73.29167228270227,22.210433509772155,11.661332741859027
59484749,32.049000,110.767561,110.767561,1140.36,1031.55,1138.51,1031.46,-0.0,-0.0,0.05,0.36,0.33,0.34,1384.5,1140.06,1031.64,1138.05,1031.56,634.04478732109,666.5061929545839,-0.07270754902784082,500.2545898610629,351.10588110952676,41.02674632889833,287.12838845508617,202.75250412511744,73.29167228270227,22.210433509772155,11.661332741859027
59484848,32.149000,111.274046,111.274046,1140.03,1031.28,1138.64,1031.39,-0.0,-0.0,0.05,0.34,0.3,0.33,1384.82,1140.05,1031.52,1138.24,1031.5,634.0567973957694,666.5271833319972,-0.08280085994478219,496.8633355038738,353.1917018916299,42.139357088106905,273.92314045347155,217.4757732365756,75.9742458904669,23.646133930844336,11.376563815723124
59484949,32.249000,111.786565,111.786565,1140.07,1030.86,1138.53,1031.35,-0.0,-0.0,0.05,0.3,0.28,0.32,1385.08,1140.06,1031.3,1138.34,1031.45,634.0516430014391,666.5276767851401,-0.07451304915093258,495.5158535119144,354.0587711275879,42.66522318359131,271.0909941799634,220.9738471232817,76.86591061172312,23.91051787532396,11.510837832861803
59485048,32.349000,112.306325,112.306325,1140.61,1030.53,1138.62,1031.28,-0.0,-0.0,0.27,0.25,0.62,0.31,1385.3,1140.24,1031.04,1138.43,1031.39,634.0687859322917,666.5303777929938,-0.08667562050309081,496.40136945572317,353.505304023637,42.40786778038394,272.56229203353786,219.08199806599114,76.63084141095092,23.739738230655913,11.53421331243284
59485148,32.449000,112.825746,112.825746,1141.1,1030.1,1143.26,1032.17,-0.01,-0.0,0.22,0.2,0.35,0.36,1383.96,1140.53,1030.73,1140.05,1031.65,634.0609239454951,666.4984802240589,-0.10989592229648341,499.2556044244487,351.7657164474066,41.42794866882689,277.49761088458376,213.7276248427986,75.3685967086166,23.186262419162876,11.72637694271382
59485249,32.549000,113.314220,113.314220,1141.44,1030.05,1143.15,1032.03,-0.01,-0.0,0.17,0.16,0.17,0.38,1383.9,1140.84,1030.5,1141.09,1031.78,634.0609239454951,666.4984802240589,-0.10989592229648341,499.2556044244487,351.7657164474066,41.42794866882689,277.49761088458376,213.7276248427986,75.3685967086166,23.186262419162876,11.72637694271382
59485348,32.650000,113.822813,113.822813,1141.32,1030.06,1142.89,1031.83,-0.01,-0.0,0.14,0.14,0.07,0.38,1384.35,1141.0,1030.35,1141.7,1031.8,634.0548946635788,666.5004578830165,-0.06880840310360019,502.9082455442262,349.7277284976409,40.59730776320325,282.8847048311999,208.1955306407603,75.4684836022205,22.489977889376497,12.268515239297834
59485448,32.749000,114.333243,114.333243,1140.84,1030.34,1142.75,1031.38,-0.01,-0.0,0.15,0.14,0.01,0.36,1384.71,1140.94,1030.35,1142.05,1031.66,634.0523034019644,666.4989622163091,-0.09369218278170521,504.358766644484,348.8563896413165,40.019807343408885,285.26957371708056,206.47438361277995,75.29921529163917,22.210205241221413,12.560496533351575
59485549,32.849000,114.832154,114.832154,1140.18,1030.62,1142.65,1031.3,-0.01,-0.0,0.63,0.15,0.41,0.34,1384.94,1140.69,1030.44,1142.25,1031.54,634.0476424558091,666.5076162144443,-0.07691935889693549,501.4155822996223,350.48605470153404,40.84544747991802,280.8788545491925,210.9373857986171,75.32535226505553,22.767455397240557,12.140754123413018
59485648,32.950000,115.335279,115.335279,1145.14,1031.48,1143.79,1031.47,-0.01,-0.0,0.46,0.21,0.4,0.34,1384.55,1142.19,1030.79,1142.77,1031.51,634.0533914302376,666.5179040055555,-0.08219604284613106,498.4288896853155,352.2866141188589,41.6795475942804,275.23020627890196,217.81212769134547,77.05035037206461,23.345377774055518,12.240793288821777
59485748,33.050000,115.823094,115.823094,1148.64,1031.99,1144.75,1031.42,-0.01,-0.0,0.18,0.28,0.38,0.33,1384.09,1144.36,1031.19,1143.43,1031.48,634.0366371355448,666.5241511619606,-0.06551351801628878,496.2607783600816,353.59108657472916,42.46385075122584,270.9061451517625,222.7676616007124,77.96501206406363,23.76257939500981,12.338713795466774
59485849,33.148000,116.316596,116.316596,1149.14,1032.2,1144.89,1031.59,-0.01,-0.0,0.01,0.34,0.38,0.34,1384.2,1145.96,1031.53,1143.92,1031.52,634.0608240530655,666.5432052103826,-0.07932851179990649,494.46161466217086,354.5959462071461,42.97135388124252,267.90630015784296,225.94665901283682,78.75441267563679,24.1089460548532,12.192059569139644
59485949,33.248000,116.809558,116.809558,1148.69,1031.98,1145.3,1031.6,-0.01,-0.0,0.08,0.37,0.39,0.35,1384.16,1146.88,1031.68,1144.39,1031.55,634.0545046418385,666.5289210576855,-0.09071848979796791,493.17419128409676,355.3757759449082,43.575209761857444,265.14923430990444,229.9378858744998,79.52592323810975,24.359515389237085,12.465514177628037
59486048,33.350000,117.304085,117.304085,1148.44,1031.7,1146.03,1031.65,-0.0,-0.0,0.17,0.37,0.29,0.35,1384.56,1147.4,1031.69,1144.94,1031.58,634.053318708925,666.5467018081572,-0.06358673593478763,492.00809068000797,356.1527465572902,43.848369217403274,263.10981811470594,232.60554436033613,79.81580320439248,24.590199072330552,12.461770938332691
59486149,33.449000,117.789796,117.789796,1148.33,1031.04,1145.92,1031.38,-0.0,0.0,0.23,0.33,0.24,0.34,1384.77,1147.71,1031.47,1145.27,1031.51,634.0410751328293,666.5512240904085,-0.09487844594846914,491.6707460807826,356.43360141597026,43.80678709511469,262.4070119063748,233.62357559486472,80.19226894873974,24.659142427399463,12.50503423659083
59486249,33.550000,118.273196,118.273196,1148.48,1030.68,1145.96,1031.35,-0.0,0.0,0.06,0.29,0.53,0.33,1385.02,1147.97,1031.21,1145.5,1031.46,634.0665355894571,666.5490256950234,-0.09547813625933144,492.37155754950163,355.9060802541726,43.82818659467849,263.23717839613374,232.98901675630935,80.18967388216629,24.51936724593294,12.75033476151831
59486349,33.650000,118.786737,118.786737,1148.67,1030.52,1149.2,1031.87,-0.0,0.0,0.02,0.25,0.32,0.36,1383.89,1148.21,1030.98,1146.74,1031.6,634.04058404178,666.5378714794449,-0.07429587159108533,493.3014182846642,355.32019691818886,43.49758120534904,264.9636867747902,230.60168953182634,79.81782501654371,24.333481442580382,12.689585327039012
59486449,33.751000,119.241445,119.241445,1148.76,1030.52,1149.04,1031.74,-0.0,0.0,0.01,0.22,0.19,0.37,1383.99,1148.39,1030.82,1147.51,1031.64,634.0480783772275,666.5401851928957,-0.06633274493799933,494.3851152620852,354.66875778984746,43.09681879433018,266.5967904867425,229.11491441999067,79.91190824836436,24.123896884857068,12.889246769839971
59486549,33.851000,119.715922,119.715922,1148.53,1030.58,1149.0,1031.6,-0.0,0.0,0.02,0.21,0.11,0.37,1384.1,1148.44,1030.74,1148.01,1031.63,634.038411168505,666.5212657906698,-0.06782881181045007,495.0846090216954,354.32273108286483,43.04280571318877,266.90715488606077,229.82308972542393,80.23324710327154,23.992963180012868,13.39602607846792
59486649,33.949000,120.187303,120.187303,1148.26,1030.71,1148.96,1031.21,-0.0,0.0,0.32,0.21,0.38,0.34,1384.54,1148.38,1030.73,1148.33,1031.49,634.0433719174877,666.5445798152778,-0.08973485932892461,494.20538470867547,354.7825455833674,43.150839002577975,265.79599082396146,230.77018607415218,80.1855197052147,24.15817977468842,13.184381052470457
59486750,34.050000,120.666623,120.666623,1148.25,1030.8,1149.3,1031.29,-0.0,0.0,0.33,0.21,0.32,0.33,1383.61,1148.34,1030.75,1148.66,1031.42,634.054652462986,666.52390772192,-0.10837513432886577,492.80551856348086,355.61835713373625,43.34459267896387,263.65983414625555,233.34341083445915,80.68379738161576,24.433022748552958,13.049026848444704
59486851,34.150000,121.129473,121.129473,1148.01,1030.8,1149.19,1031.29,-0.0,0.01,0.35,0.22,0.29,0.32,1383.92,1148.23,1030.77,1148.83,1031.38,634.0573723326745,666.556757630496,-0.08078028901192624,492.00587780228716,356.18566145556997,43.83353540362892,261.6994848250439,236.49769930230673,81.51796725047143,24.592752268766603,13.354040368405727
59486952,34.251000,121.597209,121.597209,1148.28,1030.89,1149.3,1031.26,-0.0,0.01,0.35,0.22,0.27,0.32,1384.46,1148.24,1030.81,1148.99,1031.34,634.0583926346344,666.5622846579348,-0.07725623055286356,491.2975768792766,356.6079089465879,44.00628774268262,260.89115605824,237.1360464024546,81.65393226477524,24.730161496112846,13.131735760412212
59487052,34.353000,122.062844,122.062844,1148.54,1030.76,1149.08,1031.24,-0.0,0.01,0.65,0.22,0.58,0.31,1384.83,1148.34,1030.79,1149.02,1031.31,634.0530275915288,666.5501265428887,-0.08688480169780964,491.77367223611174,356.3662980226698,43.9144839625376,261.3964218154166,236.7163264956387,81.42225273226161,24.640623591007852,13.272949707451048
59487151,34.453000,122.526170,122.526170,1153.97,1031.12,1153.43,1031.84,-0.0,0.01,0.33,0.24,0.33,0.35,1384.2,1150.23,1030.9,1150.5,1031.48,634.0416852950456,666.5390186971704,-0.09044474722530157,492.6990843452312,355.68876189424645,43.638223103440204,262.8446530482422,234.89281739288455,81.6051310078228,24.451138529374933,13.374343431044942
59487254,34.551000,122.990401,122.990401,1155.09,1031.54,1153.11,1031.89,0.0,0.01,0.21,0.28,0.34,0.37,1383.92,1151.86,1031.12,1151.38,1031.62,634.0416852950456,666.5390186971704,-0.09044474722530157,492.6990843452312,355.68876189424645,43.638223103440204,262.8446530482422,234.89281739288455,81.6051310078228,24.451138529374933,13.374343431044942
59487354,34.658000,123.445186,123.445186,1154.58,1031.91,1152.98,1031.83,0.0,0.0,0.13,0.32,0.33,0.38,1384.36,1152.77,1031.38,1151.91,1031.69,634.0437850119406,666.5540870584291,-0.07850033386235099,493.4265158668583,355.2140242727949,43.66292770822218,262.9366704578203,235.91260365712404,82.26349392621277,24.30639564254068,14.02114898115834
59487454,34.755000,123.905849,123.905849,1153.75,1032.19,1152.94,1031.5,0.0,0.0,0.16,0.37,0.35,0.37,1384.74,1153.1,1031.65,1152.26,1031.63,634.0739995743794,666.5617870848814,-0.12410788829046154,490.13262532874603,357.4049427483638,44.453841316044695,262.9366704578203,235.91260365712404,82.26349392621277,24.30639564254068,14.02114898115834
59487554,34.855000,124.363797,124.363797,1153.19,1031.88,1152.7,1031.34,0.0,0.0,0.23,0.38,0.4,0.36,1385.08,1153.13,1031.73,1152.41,1031.53,634.0532845878749,666.5786682138906,-0.08543693458920265,486.1239959736555,359.99223263732557,45.619509777699726,251.59209731452728,250.82450308235485,83.75677306298398,25.75751135093451,13.524378676453885
59487654,34.955000,124.804306,124.804306,1153.0,1031.28,1153.46,1031.2,0.0,0.0,0.32,0.36,0.42,0.34,1385.18,1153.09,1031.58,1152.76,1031.42,634.0532845878749,666.5786682138906,-0.08543693458920265,486.1239959736555,359.99223263732557,45.619509777699726,251.59209731452728,250.82450308235485,83.75677306298398,25.75751135093451,13.524378676453885
59487755,35.055000,125.255189,125.255189,1153.41,1030.59,1154.71,1031.34,0.0,-0.0,0.3,0.3,0.31,0.33,1385.38,1153.2,1031.25,1153.41,1031.39,634.0543657548666,666.5991626806377,-0.08575385285103769,483.2721341064142,362.04315825447026,46.65749425731299,246.50133881687117,258.1802261010951,85.8738057516382,26.339491110509666,13.635664275081261
59487855,35.156000,125.699459,125.699459,1153.9,1030.2,1154.62,1031.34,0.0,-0.0,0.26,0.24,0.24,0.33,1385.48,1153.43,1030.9,1153.82,1031.37,634.0621941913861,666.5889697510584,-0.08544748563251497,485.3159714412217,360.63599026705646,46.17137520268192,249.24515159480325,255.2171356358894,85.43045977060578,25.92779158277179,14.080977095328763
59487955,35.256000,126.145956,126.145956,1154.25,1030.0,1154.58,1031.19,-0.0,-0.0,0.21,0.19,0.2,0.32,1385.56,1153.71,1030.6,1154.07,1031.31,634.0506140046112,666.5709771621176,-0.06663905180318332,488.2953501775609,358.70709124775294,45.390224568996445,253.60922859765455,249.67051119575788,84.64960877862379,25.33477504619519,14.410586230245386
59488055,35.356000,126.583820,126.583820,1154.07,1030.12,1154.61,1031.12,0.0,-0.0,0.5,0.17,0.47,0.31,1385.59,1153.83,1030.44,1154.25,1031.25,634.0478688502834,666.5645227690272,-0.08780523926107373,490.2072942964325,357.3971689726781,44.71104693521151,257.21068256132054,244.28160162073894,84.1257386579765,24.950274477217725,14.203731180381723
59488155,35.455000,127.022022,127.022022,1156.79,1030.74,1156.94,1031.58,0.0,-0.0,0.33,0.18,0.32,0.33,1385.5,1154.82,1030.54,1155.16,1031.36,634.0530687341244,666.5698692960796,-0.07942038632301107,490.970758885493,356.96869342937964,44.59954615287959,258.0929308842034,243.54923464137968,84.0697407540783,24.80403858289632,14.424258411789559
59488256,35.555000,127.455119,127.455119,1156.59,1031.24,1156.59,1031.6,0.0,-0.0,0.23,0.22,0.24,0.35,1385.18,1155.42,1030.77,1155.64,1031.44,634.0572686594666,666.5791831006718,-0.1047932008631268,489.93239026693857,357.88387865534435,45.25989965283116,256.2322597175877,247.41935131081556,84.51350500303083,25.027114973812154,14.646775681947602
59488356,35.656000,127.891620,127.891620,1155.57,1031.74,1156.23,1031.83,0.0,-0.0,0.22,0.28,0.21,0.37,1385.35,1155.47,1031.1,1155.84,1031.57,634.0554925951109,666.5774049264454,-0.11463093630825862,487.6713663727336,359.8005950157173,46.544467064562525,256.2322597175877,247.41935131081556,84.51350500303083,25.027114973812154,14.646775681947602
59488455,35.756000,128.323379,128.323379,1154.87,1032.09,1156.42,1031.4,0.0,-0.01,0.55,0.34,0.47,0.36,1385.62,1155.27,1031.43,1156.03,1031.51,634.0473202563111,666.6275904538883,-0.09788717607854724,482.4095053089589,363.372116069079,48.0454668995285,256.2322597175877,247.41935131081556,84.51350500303083,25.027114973812154,14.646775681947602
59488555,35.856000,128.747398,128.747398,1158.86,1032.33,1158.44,1031.69,-0.0,-0.01,0.35,0.39,0.33,0.37,1385.2,1156.47,1031.73,1156.84,1031.57,634.0424672866733,666.6287638571615,-0.10458203875577417,478.48052404751456,366.25735898668285,49.356578533729376,237.52993874195377,277.90518516714127,89.63638231756259,27.379577741710193,15.10378107356513
59488656,35.956000,129.169349,129.169349,1160.07,1031.64,1158.45,1031.52,-0.0,-0.01,0.14,0.39,0.24,0.37,1384.91,1157.68,1031.7,1157.38,1031.56,634.0377323275462,666.6241729694101,-0.07662810934131083,477.44791787296566,367.10671742865554,49.914793202537545,236.02507547649242,282.7428984978025,91.18362640307762,27.600882276007685,15.536562388153293
59488756,36.056000,129.598488,129.598488,1160.6,1030.72,1158.51,1031.28,-0.0,-0.01,0.03,0.33,0.18,0.35,1385.1,1158.66,1031.37,1157.76,1031.46,634.0362354024749,666.6386699107076,-0.09416323312246043,478.22828603238264,366.4546429254404,49.52718386909383,236.46519091874333,280.38219522339057,90.37169929114913,27.431183012294195,15.540897856270654
59488856,36.157000,130.016147,130.016147,1160.63,1030.35,1158.39,1031.17,-0.0,-0.01,0.15,0.27,0.43,0.34,1385.05,1159.32,1031.03,1157.97,1031.36,634.0416774097907,666.6191904175977,-0.09320008433167379,480.0104543155276,365.2023197769317,49.14543120931992,239.16396839147177,276.78879623985495,89.9474761439841,27.06811799172399,15.705833967224343
59488957,36.256000,130.432529,130.432529,1160.56,1030.37,1159.79,1031.29,-0.0,-0.0,0.15,0.24,0.4,0.33,1383.99,1159.74,1030.81,1158.58,1031.34,634.0522536535761,666.6179361603454,-0.08057823438187783,481.2537251387609,364.29773724884404,48.788040158928794,241.28685825650572,273.8752335572357,89.45888139854983,26.81292458625631,15.727116926875759
59489056,36.357000,130.847195,130.847195,1160.17,1030.55,1160.5,1031.44,-0.0,-0.0,0.13,0.22,0.29,0.34,1384.26,1159.88,1030.72,1159.23,1031.37,634.0383101717152,666.636157242046,-0.08041321083994885,481.27401741580337,364.21936238059726,48.723543103607426,240.87082084130046,272.9849581232432,89.64995375701808,26.80038904227707,15.617178349654104
