ezloophw-py logger started on:,2026-3-11_150044
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,ddq_0,ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
54069135,21.318000,80.798814,80.798814,1092.59,1013.61,1092.13,1015.62,-0.03,-0.01,1397.74,0.5634747714825161,0.2712381013441347,-0.010898024241086005,2.4304040314573894e-05,0.0,0.0,326.0502985681407,449.3514320404952,6.517693052418403,262.035187207318,231.52692615902615,35.174399399653424,142.76707937476272,92.15607646874739,48.78486097178355,16.37721217888481,7.801190205071919
54069235,21.418000,81.208877,81.208877,1093.07,1013.67,1093.81,1015.78,-0.03,-0.01,1397.88,0.5650082119034462,0.27251820602054044,-0.022129959923311432,-0.025089868412961548,0.0,0.0,326.0377191059169,449.3410073518598,6.542012996694789,261.32589879841544,231.8059947232572,35.264772979806885,141.28450058479078,93.41376980003032,44.778621589662286,16.56656905869692,7.805226643055924
54069335,21.520000,81.597697,81.597697,1093.84,1013.6,1094.41,1015.61,-0.03,-0.02,1397.37,0.570735256946399,0.2700914767859141,-0.018624341409397088,-0.021921000919672036,0.0,0.0,326.05260935597653,449.36417529737133,6.5366692751782285,260.96467787886945,231.99681312412037,35.47473495961131,139.44224534649797,95.09460936918957,46.04420303401143,16.669669938865653,8.254801300107182
54069435,21.622000,81.999780,81.999780,1093.65,1013.66,1094.31,1015.76,-0.03,-0.02,1395.44,0.5730794795624955,0.2727924323655304,-0.034193855554824765,-0.012550922511808706,0.0,0.0,326.0434267247815,449.3589201861044,6.5556272417412895,259.94997100851435,232.36576492863125,35.69704073915022,138.0533578954016,95.97901312257962,46.02653956519134,16.94009318714197,7.908788335345882
54069536,21.720000,82.410382,82.410382,1093.53,1013.6,1094.24,1015.61,-0.03,-0.02,1396.01,0.5807637275800908,0.2773259409829818,-0.04452917271483539,-0.07174283448011999,0.0,0.0,326.0493197678402,449.36290067124577,6.517333260946183,259.6272570049633,232.56841871273005,35.849788056091356,136.5684755379528,97.24388757038103,46.6716139762101,17.034154422702816,8.213835691115243
54069635,21.824000,82.802889,82.802889,1093.41,1013.61,1094.15,1015.67,-0.03,-0.02,1396.81,0.5875781862197135,0.28333127955317733,-0.02949273022328658,0.01940422818963672,0.0,0.0,326.0393700242558,449.35896999204016,6.538990512009153,259.1613141582936,232.66446627680997,36.17472791968487,136.21556775449918,97.36528766134072,46.55740290215627,17.151706242883517,7.957868122481081
54069736,21.919000,83.192674,83.192674,1093.58,1013.53,1094.16,1015.54,-0.03,-0.02,1397.48,0.5941526677528575,0.28207634184396724,-0.015868714507326187,-0.027176379724664863,0.0,0.0,326.04365250238436,449.3572013196405,6.541785438324249,259.5553216253277,232.61092186944956,35.97746367568556,136.44803044505167,97.28433845831333,47.0439049267362,17.053735674948136,8.185480862859777
54069836,22.022000,83.565894,83.565894,1097.73,1013.85,1096.64,1015.96,-0.03,-0.02,1397.25,0.5965680196917303,0.2824675754592106,-0.019774777188549142,0.03771586773117225,0.0,0.0,326.0432432591012,449.3572290274133,6.542870851966729,260.0521233218769,232.3418040596033,35.80828857496384,137.6705478940416,96.35512590442833,46.39835763454604,16.913726081675637,8.158262371448842
54069937,22.122000,83.946923,83.946923,1099.04,1013.64,1098.37,1015.8,-0.03,-0.02,1396.44,0.5969823124767687,0.28194978760930517,0.025022850629428522,-0.03766447857387577,0.0,0.0,326.04384984515593,449.35838986930423,6.527815865567562,260.80013394047404,232.04373463403155,35.71786545742894,138.0121593148224,96.51418934688836,46.78645330943522,16.711173045900722,8.753815127884451
54070037,22.222000,84.329055,84.329055,1098.82,1013.63,1097.91,1015.71,-0.03,-0.02,1397.02,0.5940465999655192,0.28427317194358237,0.030991636511557494,-0.002352112909245044,0.0,0.0,326.0484881684145,449.35703941732544,6.5175772311616305,260.53459192255394,232.06680036564407,35.7159339203783,137.64774557411397,96.83877214171815,46.901400203948114,16.77827397147173,8.706067966383046
54070137,22.322000,84.698293,84.698293,1098.24,1013.68,1097.87,1015.67,-0.03,-0.02,1396.42,0.5872457365448345,0.2943188989706797,0.03426447906813958,-0.12087195521100054,0.0,0.0,326.0488149688266,449.36983338593257,6.519272107787745,258.29390722472436,233.0604965399507,36.480013073979556,133.1159626423109,100.29982326337371,48.049125795533534,17.392202069436255,8.53173298825967
54070236,22.421000,85.067762,85.067762,1097.92,1013.61,1097.79,1015.69,-0.03,-0.02,1395.82,0.5874626181017693,0.3028073079410947,-0.05148336797131406,0.02779801919475189,0.0,0.0,326.04076190867,449.3617526877369,6.531473200847504,256.26133316802003,233.95290894696222,37.3865758313812,129.21272536576396,103.41704919223838,49.0560771308115,17.949186118529283,8.325988551749631
54070337,22.520000,85.431984,85.431984,1097.55,1013.61,1097.8,1015.64,-0.03,-0.02,1396.34,0.5975060632639096,0.2968207230262889,-0.12269265821632408,0.014827609806945363,0.0,0.0,326.04181534048456,449.3862901160271,6.536653911712109,254.7830480401149,234.58337896501254,38.1435254872885,125.86066820537688,106.20940696634797,49.716528268753386,18.352759346913416,8.416602769042285
54070436,22.619000,85.792973,85.792973,1097.61,1013.58,1097.7,1015.77,-0.03,-0.02,1397.01,0.6211104933968129,0.29216817484807484,-0.08344494022276128,-0.009925688200601808,0.0,0.0,326.04069834563336,449.3836033757158,6.552446546492139,254.16112939079198,234.8650732003489,38.465941784086354,124.56539680834499,107.30051522421502,50.33600234511209,18.524658342086987,8.403223294383388
54070536,22.719000,86.148115,86.148115,1099.17,1013.6,1098.77,1015.75,-0.03,-0.02,1397.36,0.6350007219429488,0.2947470129715377,-0.03747858895083696,0.01167829960116367,0.0,0.0,326.05380287740735,449.37547575169015,6.51066282789346,254.64803379343022,234.64198098165178,38.191978537789446,125.38642800443567,106.70050728484351,50.15893257118213,18.393619724755133,8.506836862640327
54070637,22.819000,86.500728,86.500728,1099.84,1013.44,1099.63,1015.67,-0.03,-0.02,1396.94,0.6457387197386537,0.29166727075529003,0.003898253234506821,-0.03904354726953188,0.0,0.0,326.04743511003704,449.3818836469152,6.538583390480773,256.1996923056386,234.00370107742748,37.5659170303492,127.73178829378178,104.8556284272974,49.926134701496636,17.9680226849254,8.912680232179106
54070736,22.919000,86.848629,86.848629,1100.04,1013.39,1099.48,1015.7,-0.04,-0.02,1395.22,0.6431366810343214,0.2974448630931102,0.045420457598694855,-0.022798109697316424,0.0,0.0,326.0440378926468,449.36968888557686,6.538045045940107,257.3372367401232,233.46619324439092,37.13172594241999,130.5248055055217,102.57215848464197,49.261644257892655,17.652590462276084,8.78743359974601
54070836,23.018000,87.193545,87.193545,1100.08,1013.5,1099.53,1015.69,-0.04,-0.02,1395.89,0.6341652885927028,0.30339903895424325,0.11741294356941766,-0.08598550118699924,0.0,0.0,326.0445304456072,449.3660932282459,6.528391962404086,258.29151993810007,233.0851928887332,36.64052133655138,132.11174057796333,101.39560926004982,48.76468189454983,17.393893170032555,8.988181075337643
54070936,23.119000,87.541991,87.541991,1100.12,1013.53,1100.32,1015.73,-0.04,-0.02,1396.42,0.6209338587703106,0.3094708310023601,0.0934768027568316,0.015393070642138823,0.0,0.0,326.04838617609283,449.372670679141,6.520408608169198,258.2977917767741,233.07007280914988,36.519088896910084,132.46200931446876,101.02330519723341,48.51247536361103,17.39167078429029,8.836982096102524
54071036,23.218000,87.873679,87.873679,1099.84,1013.53,1100.13,1015.64,-0.04,-0.02,1397.25,0.6094042238156604,0.31108121870591304,0.02511532094534566,-0.015328135811245244,0.0,0.0,326.0463612488471,449.3721426110127,6.519836914604501,258.04007263732217,233.19132561161726,36.90427466958504,131.76614669194333,101.76745743892401,48.8338973007755,17.46219383674008,8.930741516223925
54071137,23.319000,88.206548,88.206548,1100.85,1013.72,1100.84,1015.81,-0.04,-0.03,1397.42,0.6072978771179641,0.30948438415254265,-0.0065546106147244265,0.02751667253033542,0.0,0.0,326.05176034578807,449.3730864970836,6.537887544291991,256.2762568361073,233.97779432772776,37.519266502825424,128.36204004919608,104.39552450850802,49.90418718049077,17.94929798042096,8.73024921999447
54071237,23.419000,88.526949,88.526949,1101.76,1013.74,1102.0,1015.7,-0.04,-0.03,1396.94,0.6092182781189698,0.30834186161913213,-0.052678146895682856,0.0019509269015696024,0.0,0.0,326.0406404019695,449.3809177011276,6.518070072092171,255.0744789811486,234.4815598977702,38.25806673490673,125.37457494285206,107.10983866324133,51.02530789873557,18.274760140925466,8.969367796741366
54071337,23.519000,88.848731,88.848731,1101.39,1013.66,1101.68,1015.72,-0.04,-0.03,1395.21,0.622979857918927,0.30770884265917997,-0.11579088053628767,0.008013183932581797,0.0,0.0,326.0489034708521,449.3790765715789,6.525885476844863,253.75435933224907,235.05033039670488,38.66957736260936,122.59227975936366,109.58815107951239,51.77407480465624,18.63960072992211,8.993190096060857
54071437,23.620000,89.166499,89.166499,1101.1,1013.57,1101.65,1015.67,-0.04,-0.02,1395.81,0.6374227985739822,0.3116193053787482,-0.08977323034191326,-0.007375530209555517,0.0,0.0,326.042021340283,449.39355156827145,6.578025185823656,252.68619184833204,235.53264595297938,39.07459063361455,120.44230409700435,111.26982270404781,52.22827407109953,18.93233712550294,8.917477295279703
54071537,23.721000,89.484442,89.484442,1101.23,1013.5,1101.52,1015.71,-0.04,-0.02,1396.81,0.648662152089189,0.3114872828082157,-0.0665771460843057,-0.01255729484775095,0.0,0.0,326.03707368711105,449.38652316051326,6.564462941629533,252.43759378276576,235.64991583673392,39.327694840510254,119.89383863726167,111.97417958997997,52.26929474060053,19.000973953942243,8.980326392330845
54071637,23.820000,89.794364,89.794364,1101.44,1013.47,1101.53,1015.66,-0.04,-0.02,1397.16,0.6597743253496016,0.3113954846738335,-0.03995415254811879,-0.0016606608001583784,0.0,0.0,326.05155844022374,449.3865654166721,6.525442172270742,253.00803176469122,235.39960483467505,39.0972871132695,120.87137939898237,111.02681727817169,52.18150579223982,18.847117752876468,9.039427476596792
54071738,23.921000,90.098246,90.098246,1101.67,1013.41,1101.51,1015.58,-0.04,-0.02,1397.78,0.6626116197160524,0.31278633965375036,0.019668473741495524,-0.02868467650607151,0.0,0.0,326.04550523627233,449.38928578592026,6.5307315840485725,254.07579142528635,234.90587459079737,38.683762122682346,123.00218032378802,109.19914058962048,51.754901852801844,18.54913101410697,9.09908289662085
54071838,24.020000,90.397316,90.397316,1101.87,1013.53,1101.58,1015.63,-0.05,-0.02,1398.23,0.6591009867533841,0.31557455791324035,0.04862033324581069,-0.009015510394228446,0.0,0.0,326.0476662622301,449.38134944984785,6.510429759665291,255.3373254150753,234.38659461155189,37.92917655652521,125.53656726601213,107.08195904870833,51.05720093058929,18.20569056476625,9.14486078398771
54071938,24.121000,90.693433,90.693433,1101.92,1013.5,1101.65,1015.61,-0.05,-0.02,1398.57,0.6495501802375129,0.3175662768450539,0.06858117876669251,-0.009868332918780823,0.0,0.0,326.0406980160905,449.3792481586468,6.544932537059508,256.29795579333774,233.98248590976286,37.66169367481664,127.4463275537121,105.33831871316015,50.58146804182339,17.941296072218847,9.163570316531668
54072037,24.220000,90.987155,90.987155,1105.43,1013.7,1105.16,1015.89,-0.05,-0.02,1398.18,0.6378497492088901,0.3192550714746908,0.06200342072978668,0.0007968072842212542,0.0,0.0,326.03782421552893,449.3779542328024,6.550212063858446,256.47906896975644,233.8263283643963,37.515636134026344,128.17458743393018,104.85024375238801,50.304842329969155,17.88494949274203,9.080536922105402
54072137,24.321000,91.281631,91.281631,1106.54,1013.77,1106.27,1015.77,-0.05,-0.02,1397.41,0.6275399225330002,0.3190050543261752,0.036240078257973374,0.004375332843914573,0.0,0.0,326.0410449605257,449.3804216839991,6.539354579428591,256.3430271178553,233.9612115844077,37.7766280496075,126.53927796992701,106.73210468028962,51.648530802029306,17.928778714221696,9.716342745900498
54072238,24.420000,91.561236,91.561236,1105.93,1013.78,1105.92,1015.69,-0.05,-0.02,1397.8,0.624564125854878,0.31984161072159456,-0.0016961677850315382,-0.057389788423334906,0.0,0.0,326.0401298537568,449.3860658273273,6.510572864668849,253.99116442108436,234.9127795497932,38.44700941407621,122.49375374064098,110.173463754848,52.74901421503665,18.568973692456172,9.372845290326481
54072339,24.521000,91.834378,91.834378,1105.18,1013.67,1105.77,1015.64,-0.05,-0.02,1398.23,0.6272810690084176,0.3321266112455443,-0.06863402348019268,-0.07987102932847982,0.0,0.0,326.04888857984275,449.3964189615887,6.516502965855596,251.42929049504284,236.15541253382503,39.823704078177244,116.51574535997473,115.47591801208051,53.91049837620982,19.286514472378325,9.61449710490529
54072438,24.622000,92.111278,92.111278,1104.71,1013.68,1105.4,1015.52,-0.05,-0.02,1396.16,0.6428321698587303,0.3327915485660509,-0.21253887107570657,0.06788420701946753,0.0,0.0,326.0455805995702,449.4082689330296,6.5463376613044995,248.51398622432632,237.5982384315621,40.84256529373391,111.65484178951257,119.94838714278038,55.67582744490051,20.104802100235773,9.106662176912302
54072538,24.720000,92.378113,92.378113,1105.26,1013.61,1105.8,1015.52,-0.05,-0.02,1396.64,0.6637155570478953,0.3290003639629694,-0.24390951033945862,-0.012807646015346494,0.0,0.0,326.047220007705,449.4165265977752,6.549538195747437,247.47319811177385,238.17662420600308,41.65986333162695,108.73003658312784,123.06088922337973,56.45225767734279,20.40348033050369,9.510414585688181
54072638,24.822000,92.644981,92.644981,1105.6,1013.51,1105.58,1015.59,-0.04,-0.02,1397.23,0.6950839528876118,0.3251687199245556,-0.11739530484566933,0.02468335369713613,0.0,0.0,326.0468966519448,449.4178848734364,6.542642728447842,247.57038084267612,238.06105368173183,41.52757629464741,109.12154190388964,122.3376310233014,56.25360879696327,20.3698957612438,9.369410284527355
54072739,24.922000,92.904801,92.904801,1106.52,1013.41,1106.09,1015.49,-0.04,-0.01,1397.85,0.7109328471499615,0.3289131447883381,-0.028335380062312898,-0.008095906869285865,0.0,0.0,326.04023636848643,449.40038856171424,6.541103404781687,249.36839739013016,237.22274876151835,40.83250989692147,112.06515996696444,119.83212817200773,55.521227454155365,19.86766787581471,9.735101009175906
54072840,25.022000,93.161154,93.161154,1106.82,1013.35,1106.05,1015.6,-0.04,-0.01,1398.29,0.7113646150756333,0.3284989780417432,0.062428265889311635,-0.036277051629821186,0.0,0.0,326.0428962727653,449.3919800313491,6.514436985973358,251.53963774184365,236.09602256493827,39.8313876376932,116.50971845285898,115.54641719315464,54.26361874953618,19.254298032265684,9.734131793849535
54072939,25.123000,93.413142,93.413142,1107.06,1013.5,1106.25,1015.51,-0.04,-0.01,1398.46,0.6977261398984036,0.33646986344616286,0.11011496393770966,-0.00453183344769343,0.0,0.0,326.04515886605833,449.3936198439089,6.520067525316675,253.61538223091753,235.13948562044692,38.990275260725916,120.61558244563962,111.87798143331285,53.33354547663987,18.67647629875159,9.823321677092352
54073039,25.222000,93.659652,93.659652,1107.09,1013.54,1106.71,1015.54,-0.04,-0.01,1398.9,0.6776972393097214,0.3359377237691306,0.14375384227968463,-0.08173772936800948,0.0,0.0,326.04548245459694,449.3890996630225,6.52271804837703,254.8051532778232,234.57802150034343,38.611814309635875,122.86043184063917,110.04255067353265,52.919191219298696,18.34767782760993,9.95935597666196
54073139,25.322000,93.907823,93.907823,1106.74,1013.7,1106.45,1015.6,-0.04,-0.01,1399.14,0.6555797369659789,0.3456288572068128,0.08057703923492948,0.043641327353610995,0.0,0.0,326.04522001075077,449.3887692887422,6.522425323896023,254.3042822802891,234.80147031140356,38.505581426342864,122.58480620026833,110.16091939786305,52.61417597225948,18.485839288963653,9.610040306638354
54073239,25.422000,94.139953,94.139953,1106.34,1013.7,1106.44,1015.56,-0.04,-0.01,1399.53,0.6440344677763536,0.341573445696714,0.03309649555171486,-0.047104063606806676,0.0,0.0,326.04070180948287,449.40124844076183,6.5480374204523395,253.01718129648899,235.44123746589943,39.09162275794934,119.6008582604623,112.98862850240083,53.561770878650975,18.844525736131377,9.764511422775428
54073339,25.523000,94.374444,94.374444,1105.78,1013.72,1106.27,1015.57,-0.04,-0.01,1399.47,0.6433385659638097,0.342257855111513,-0.06111161668987734,0.06407650314960828,0.0,0.0,326.04529906597463,449.4172507558309,6.5581555326712255,250.58945947377873,236.56976776801017,39.981151895677684,115.49863921876697,116.60972744140318,54.69210574222778,19.521079245702307,9.35290924380707
54073439,25.623000,94.601640,94.601640,1106.52,1013.69,1106.54,1015.55,-0.03,-0.02,1399.55,0.6555523868965641,0.3373416960105009,-0.10516780528377859,0.008779417702352015,0.0,0.0,326.04670114768373,449.4110229871982,6.551608369481519,248.83915021718798,237.4449435964782,40.86462106806218,111.44649640623005,120.52476962918823,55.79560576943817,20.013892085595888,9.574668192915176
54073540,25.723000,94.830040,94.830040,1109.04,1013.73,1108.69,1015.79,-0.03,-0.02,1399.25,0.6758942874264552,0.33167558663184066,-0.121925803727004,0.016829887298616023,0.0,0.0,326.05045645849924,449.4174887344049,6.537533162832494,247.64981396740546,238.01673851688537,41.46403106477918,109.19019160092994,122.67430870135482,56.56669411211037,20.347936052174717,9.508470627911777
54073640,25.823000,95.045860,95.045860,1109.56,1013.61,1109.96,1015.62,-0.03,-0.02,1398.27,0.6946088563559795,0.333326013946188,-0.09543190691830418,0.021819234582557807,0.0,0.0,326.04830167627694,449.4079483015611,6.566383502733014,247.74194536777674,237.96227588306039,41.61427155902884,108.43759395868956,123.8687954110131,57.28755249764175,20.321503201861475,10.038725533053743
54073741,25.923000,95.263230,95.263230,1109.6,1013.55,1109.63,1015.61,-0.03,-0.02,1398.6,0.708531758378856,0.33047586286204367,-0.020114629557102554,-0.07945609746061466,0.0,0.0,326.046441524691,449.41603810302564,6.534765445239122,247.89575927238144,237.88233031171688,41.59612156009176,108.87020374407444,123.47679108774692,57.59944992567178,20.27664435910799,9.99540057271453
54073841,26.024000,95.469804,95.469804,1109.73,1013.49,1109.68,1015.59,-0.03,-0.02,1398.99,0.7100019803419668,0.3453705533421451,0.014377997641110613,-0.06713017421683797,0.0,0.0,326.04755598106425,449.40882353781393,6.5422784225078265,248.46504198858085,237.64839052721098,41.279761644760654,109.74673956741479,122.5979366801685,57.097052600232146,20.121451075444504,10.08539892492233
54073941,26.124000,95.675148,95.675148,1109.7,1013.49,1109.62,1015.63,-0.03,-0.02,1399.16,0.7076623133729693,0.35169970203069334,0.015564737531430159,0.02654579712942147,0.0,0.0,326.0395923379856,449.4035842172966,6.540458654724764,248.94511199440825,237.34172707006002,41.01136716834659,110.85637382554896,121.56471497954864,56.816304528488445,19.979368891789555,10.063961878377363
54074041,26.224000,95.875798,95.875798,1109.65,1013.54,1109.65,1015.71,-0.03,-0.02,1396.84,0.7028766979362946,0.3508171816707755,0.04182421282743676,-0.02101568843236226,0.0,0.0,326.0397743713967,449.4093474906383,6.55641872069414,249.48123831849585,237.1061658725181,40.92752385921491,111.61615553741709,120.87286958712379,56.37529776844537,19.829650662338704,10.206644175134102
54074140,26.324000,96.071912,96.071912,1109.61,1013.61,1109.57,1015.54,-0.03,-0.02,1397.37,0.6982395070318438,0.35243961285308084,0.029226265843344854,-0.0053126945695823186,0.0,0.0,326.04138200626835,449.40671279979927,6.543565982822144,249.47692104697674,237.10495295435092,40.85282663434753,111.80393236696564,120.60331592804344,56.31566332060832,19.832678367618456,10.096076044163532
54074240,26.423000,96.275990,96.275990,1109.56,1013.63,1109.58,1015.69,-0.03,-0.01,1397.88,0.692999866752771,0.3547251317115048,0.013752943607023782,0.0023285220155804948,0.0,0.0,326.048515479257,449.4112690523265,6.531952346022564,248.97389722440062,237.34753690414848,40.986360713978,111.02494453905985,121.39602876448016,56.5862994050246,19.973688235519866,10.004254446570236
54074341,26.523000,96.447841,96.447841,1109.45,1013.64,1109.51,1015.65,-0.03,-0.01,1398.46,0.6922373018602695,0.35328648940243923,-0.005592403912028199,0.003307599661842367,0.0,0.0,326.0388499929851,449.40849758335776,6.533593252969438,248.71661498333933,237.5005023606744,41.085175483346866,110.56578395979041,121.91419689814984,57.03141622859782,20.04631196146206,9.989249715952603
54074440,26.624000,96.631017,96.631017,1109.5,1013.6,1109.86,1015.68,-0.03,-0.01,1398.64,0.6939513591474888,0.3528223968815007,-0.029388072178303276,0.027228210814491734,0.0,0.0,326.0492746158588,449.4197794284112,6.548675960754479,247.98288784012945,237.85067719605132,41.56399874622395,109.08816837894783,123.32319189934657,57.24227493768072,20.187022935894245,10.002462629823981
54074541,26.723000,96.809060,96.809060,1109.6,1013.57,1109.84,1015.71,-0.03,-0.01,1398.91,0.6982572425313572,0.3493003968586288,-0.025082806346347686,-0.002581513040799191,0.0,0.0,326.0487203760594,449.41105213753906,6.537548884655334,247.87351807896275,237.89519779977454,41.548044389122026,108.72614097960133,123.98170836111231,57.51701367150479,20.284060465174917,10.067177138130894
54074642,26.824000,96.981757,96.981757,1109.76,1013.59,1109.75,1015.7,-0.03,-0.01,1399.27,0.7042108533175867,0.3497627234523575,-0.03246015275545544,0.005812388031633031,0.0,0.0,326.0431925381472,449.4151298466341,6.525401752501758,247.7369096547296,237.97784500047953,41.62540085492761,108.39867162375623,124.0650372006609,57.4486233819076,20.329772874766412,10.048533747979882
54074742,26.924000,97.149519,97.149519,1109.81,1013.57,1109.84,1015.66,-0.03,-0.01,1399.49,0.7078087373063151,0.35049769987515855,-0.011939776823713083,-0.022881631238265934,0.0,0.0,326.0398109679396,449.4151524588558,6.526596800584477,247.89483799173772,237.8692749029568,41.674453838044776,108.71253743853856,123.75559719344835,57.49243475748224,20.274212225971556,10.103714448533545
54074841,27.026000,97.311869,97.311869,1111.25,1013.65,1110.92,1015.88,-0.03,-0.01,1399.42,0.7090876695170096,0.35207828013770565,-0.0031934548324660528,0.004434955728743639,0.0,0.0,326.0512855748734,449.42183496231104,6.5267124825197875,248.2172146759283,237.76802784618556,41.48794513548624,109.29129593470647,123.19755009566289,57.310842685761465,20.190613137590457,10.106795578452797
54074941,27.125000,97.471245,97.471245,1111.7,1013.61,1111.92,1015.74,-0.04,-0.01,1398.67,0.7085588596656089,0.352602555565981,0.012932977868341022,-0.001310896388913102,0.0,0.0,326.0425704765878,449.4116253085918,6.52836639390378,248.5796835573258,237.56079823653116,41.2160380636328,109.39612381710575,123.37060219056846,57.79160127572175,20.11027570589321,10.327526958237144
54075041,27.224000,97.623411,97.623411,1111.51,1013.67,1111.53,1015.57,-0.03,-0.01,1398.97,0.7068919012009919,0.3524518895894941,0.017351043578671066,-0.004499312729849478,0.0,0.0,326.04043584238013,449.38887906139126,6.530984384207884,248.382151988717,237.679526176929,41.45390537068139,109.30189287041284,123.49200556327352,57.800637456030415,20.143822776910532,10.325712315023857
54075142,27.324000,97.773042,97.773042,1111.36,1013.69,1111.61,1015.73,-0.03,-0.01,1397.92,0.7035156915306381,0.356620452890923,0.020766405160194235,-0.0662416382158015,0.0,0.0,326.04320227710605,449.39420522612,6.523633950509229,247.56008415763,238.02764057726907,41.818579871002726,107.58875558979798,125.09900812234649,58.07965915033954,20.37060765838686,10.362253710211533
54075241,27.424000,97.916855,97.916855,1111.06,1013.6,1111.51,1015.71,-0.03,-0.01,1397.05,0.7024614646031566,0.3631251914040459,-0.02841000435592736,0.03321172151636495,0.0,0.0,326.03678640070007,449.42881152624767,6.555262905921516,246.86164509959733,238.47924714557314,42.090167479702366,106.38946288156524,126.40272848504121,58.637224809572125,20.572486943260326,10.270213634268075
54075341,27.525000,98.056166,98.056166,1111.23,1013.61,1111.48,1015.7,-0.03,-0.01,1397.47,0.707382843744521,0.3606118236814235,-0.05310077412404421,-0.005038241577445271,0.0,0.0,326.04398694455756,449.4296371562367,6.5588071582458305,246.31361887094596,238.69960250987575,42.1605895358775,105.24667972938678,127.47734047531499,58.88898415883309,20.724293375785244,10.297893008907579
54075441,27.625000,98.191073,98.191073,1111.7,1013.61,1111.66,1015.62,-0.03,-0.01,1397.91,0.7143725310221891,0.35953732050823034,-0.04928870359056095,0.019716527497081943,0.0,0.0,326.04192441578687,449.42271053687955,6.540903312612769,246.17183855194955,238.80424607747597,42.33367488652928,104.9625480719004,127.7581739843737,59.02886804700177,20.767575081323475,10.283568508547447
54075542,27.725000,98.321145,98.321145,1112.01,1013.57,1111.96,1015.76,-0.03,-0.01,1398.26,0.720548000414467,0.3590032176661039,-0.03507113580606408,-0.0016282744596756438,0.0,0.0,326.04048188072494,449.41648590703255,6.550296893753667,246.31441024299156,238.71008236885783,42.20346397614356,105.16796482651314,127.62726454245357,59.15123934902085,20.725398151340112,10.346316416555432
54075642,27.825000,98.446315,98.446315,1112.06,1013.48,1111.86,1015.61,-0.03,-0.01,1398.53,0.7242883536509411,0.3584988379375697,-0.008592593293641121,0.0020622899898026237,0.0,0.0,326.0490361369558,449.44203140089763,6.525607559969246,246.6759779607813,238.4935023221749,42.09946716188475,105.67600163838416,127.06226651667393,58.954471055630044,20.61968346564779,10.441577007896349
54075742,27.925000,98.566095,98.566095,1112.18,1013.55,1111.97,1015.54,-0.03,-0.01,1398.94,0.7242573245629708,0.36025278703125735,0.012592158311189677,-0.01633550463738509,0.0,0.0,326.0491138921649,449.40937119434193,6.553077356622354,247.00119596656154,238.39360630834437,42.12716802773436,106.3306871284667,126.43323162114947,58.619609361799235,20.53628611794431,10.41096700110976
54075841,28.026000,98.681515,98.681515,1112.24,1013.6,1112.54,1015.67,-0.03,-0.01,1399.12,0.7216536328075218,0.3623858770365887,0.029138591115735746,-0.02194257891330187,0.0,0.0,326.043608955546,449.42506636996734,6.568711072229991,247.26160801412718,238.30530732158684,42.08433250070577,106.7069645916174,126.25182327450322,58.56974220140461,20.463694042503434,10.509931374905094
54075941,28.125000,98.792371,98.792371,1112.29,1013.54,1112.32,1015.66,-0.03,-0.01,1399.46,0.7179024633196796,0.36494177901486974,0.02165027558700433,-0.0005717737087472252,0.0,0.0,326.0496009265765,449.4162338348927,6.538710449062822,247.20489048639723,238.3199076553925,41.985309011711564,106.7047165532239,126.06752285813285,58.75509247052829,20.480715618744643,10.415519617985638
54076041,28.224000,98.897491,98.897491,1112.43,1013.65,1112.52,1015.63,-0.04,-0.01,1399.53,0.715416835498768,0.36496538517344496,0.013274383291860425,-0.014869622142210825,0.0,0.0,326.04365262053574,449.41310923568824,6.52289911784854,247.0560677438666,238.37546228337607,42.09513399120682,106.30972835206576,126.67212184529662,58.97787225051385,20.51996835914293,10.522787647124119
54076141,28.325000,98.998961,98.998961,1112.46,1013.58,1112.63,1015.66,-0.03,-0.01,1399.86,0.7144475520208082,0.3660743960750855,-0.0032372582863156724,0.013286008156680122,0.0,0.0,326.04812972112774,449.42690656141707,6.543286828153386,246.60276363396426,238.56348276893598,42.176220975125496,105.53744016302363,127.41797767410728,58.936448933680985,20.644512254544775,10.476366179734043
54076241,28.424000,99.094445,99.094445,1112.43,1013.6,1112.67,1015.7,-0.03,-0.01,1399.95,0.7154503979842052,0.36491379212849373,-0.012964479281293517,-0.020934355276428743,0.0,0.0,326.0429278220503,449.4366346289635,6.5524444402025726,246.1475953915147,238.79787789129668,42.1245068915084,104.68275816119814,128.24326615292932,59.298470791635324,20.77174888225575,10.44891582277134
