ezloophw-py logger started on:,2026-3-4_121806,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1040.,1040,1040,1040.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
44294017,3.705000,0.000000,0.000000,1040.98,1039.32,1039.86,1040.32,0.01,0.0,0.17,0.11,0.03,0.06,1487.66,649.7037171548560,672.4986193813230,0.209630094457538,650.5832990859390,327.9879970072040,-0.3633049039421290,663.6692128964310,45.869307341471100,-4.522675112850060,-0.14628350945295400,-2.3631613706246500
44294116,3.804000,0.000000,0.000000,1040.94,1039.35,1039.72,1040.39,0.01,0.0,0.16,0.11,0.06,0.08,1487.69,649.7037171548560,672.4986193813230,0.209630094457538,650.5832990859390,327.9879970072040,-0.3633049039421290,663.6692128964310,45.869307341471100,-4.522675112850060,-0.14628350945295400,-2.3631613706246500
44294216,3.905000,0.000000,0.000000,1040.82,1039.34,1039.77,1040.3,0.01,0.0,0.14,0.11,0.05,0.06,1487.79,649.6491934428790,672.5487505218560,0.33211878527358400,649.998693016015,327.9474938746680,-0.23969531639932000,662.5603145916330,45.8289157681496,-4.425072644255660,-0.05811018744128940,-2.433249544809850
44294316,4.004000,0.000000,0.000000,1040.82,1039.43,1039.77,1040.36,0.01,0.0,0.14,0.1,0.05,0.07,1487.75,649.6362611296920,672.5307094284180,0.3556242519277610,648.9792827189910,327.9358397464150,0.043072047743871100,660.1891029186300,45.85895422370270,-4.137546947810240,0.1092356499434740,-2.4942252739402300
44294416,4.104000,0.000000,0.000000,1040.91,1039.47,1039.78,1040.5,0.01,0.0,0.16,0.09,0.04,0.1,1487.84,649.6160143507210,672.5172469756170,0.3546903176219720,647.9166491134980,327.90234577937900,0.291722740700095,657.7077162128390,45.74316456813370,-3.7850335624387200,0.2825346971534970,-2.552464650099260
44294517,4.205000,0.000000,0.000000,1040.93,1039.35,1039.84,1040.52,0.0,0.0,0.16,0.11,0.03,0.1,1487.78,649.6724820817000,672.5336331627490,0.31022598482169600,647.3355672759820,327.89641547738500,0.48556879730507400,655.9046731966370,45.74004910972230,-3.5326150939034600,0.38851850403326400,-2.540741107975990
44294617,4.304000,0.000000,0.000000,1040.97,1039.39,1039.72,1040.49,0.0,0.0,0.17,0.1,0.06,0.1,1487.79,649.6761908856900,672.5516242675460,0.31167452411409000,647.3497769013990,327.89641547738500,0.48556879730507400,655.9046731966370,45.74004910972230,-3.5326150939034600,0.3867391960802810,-2.510137190175980
44294717,4.404000,0.000000,0.000000,1041.01,1039.26,1039.83,1040.49,0.0,0.0,0.17,0.13,0.03,0.1,1487.81,649.7031623270730,672.4879895428640,0.24480673176916400,649.0006849506410,327.93413919630100,0.06897167341005110,659.5908566237830,45.7451345697341,-4.06039240182355,0.11681463743549800,-2.382853775303780
44294817,4.504000,0.000000,0.000000,1041.01,1039.14,1039.72,1040.33,0.0,0.0,0.17,0.15,0.06,0.07,1487.84,649.7031623270730,672.4879895428640,0.24480673176916400,649.0006849506410,327.93413919630100,0.06897167341005110,659.5908566237830,45.7451345697341,-4.06039240182355,0.11681463743549800,-2.382853775303780
44294917,4.604000,0.000000,0.000000,1040.96,1039.12,1039.79,1040.32,0.0,0.0,0.16,0.15,0.04,0.06,1487.77,649.6953396970220,672.492535581968,0.2404530050655450,649.8714087937440,327.914295944243,-0.20116956101466100,661.8527610910240,45.81598438278280,-4.282455459969910,-0.02927641419695500,-2.373466642331290
