ezloophw-py logger started on:,2026-3-19_122338
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,ddq_0,ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
44626097,4.006000,0.000000,0.000000,1026.39,1026.75,1027.96,1028.77,0.01,0.0,1.0,1.0,1.0,1.0,1400.44,0.0,0.0,0.0,0.0,0.0,0.0,326.30145030562295,449.39636844371194,6.62817518745896,326.43907139157653,219.56055966523877,6.387854533682625,330.47716946852285,29.86499967275401,-6.821016582263692,-0.03430756284969861,-1.150870659600386
44626198,4.107000,0.000000,0.000000,1026.44,1026.66,1027.93,1028.68,0.01,0.0,1.0,1.0,1.0,1.0,1400.41,0.0,0.0,0.0,0.0,0.0,0.0,326.29305400595604,449.4060955361975,6.6413537058165435,326.4210532961428,219.56453091726868,6.36039346378846,330.4596559543881,29.86697388498344,-6.8099719733167445,-0.031908146650330864,-1.1558089911943068
44626299,4.207000,0.000000,0.000000,1026.48,1026.7,1028.0,1028.64,0.01,0.01,1.0,1.0,1.0,1.0,1400.46,0.0,0.0,0.0,0.0,0.0,0.0,326.2989229080152,449.40724830325826,6.598883025270799,326.43270783806804,219.5754686115327,6.406702273856218,330.4507642118703,29.87799578374722,-6.788279448925142,-0.03335183236623172,-1.1467192066596712
44626398,4.308000,0.000000,0.000000,1026.37,1026.63,1027.91,1028.73,0.01,0.01,1.0,1.0,1.0,1.0,1400.53,0.0,0.0,0.0,0.0,0.0,0.0,326.30171351624125,449.4035507573974,6.5799744481108915,326.416872867862,219.56254334164248,6.371482376618689,330.4494444536818,29.855710363037563,-6.823298864198069,-0.028707428414917052,-1.1603301134520874
44626499,4.408000,0.000000,0.000000,1026.39,1026.75,1028.1,1028.74,0.02,0.01,1.0,1.0,1.0,1.0,1400.5,0.0,0.0,0.0,0.0,0.0,0.0,326.302986986248,449.40376893343023,6.55926290555846,326.43952800123463,219.55841141655495,6.395493405064177,330.4191363630677,29.906652254590412,-6.77461343853349,-0.03403689790999194,-1.1340310869525416
44626598,4.508000,0.000000,0.000000,1026.43,1026.78,1027.97,1028.62,0.02,0.01,1.0,1.0,1.0,1.0,1400.52,0.0,0.0,0.0,0.0,0.0,0.0,326.2921968948102,449.3975908714336,6.583017390138304,326.4284604878399,219.56674400971892,6.395322243168093,330.4706479541236,29.86508914035327,-6.81681384466968,-0.03396988686984905,-1.1527414051982263
44626699,4.608000,0.000000,0.000000,1026.45,1026.75,1027.96,1028.69,0.02,0.01,1.0,1.0,1.0,1.0,1400.62,0.0,0.0,0.0,0.0,0.0,0.0,326.30663930189957,449.39538189019817,6.668547923176851,326.52212188138304,219.5441307940653,6.3404529670671765,330.4537453451431,29.878227933569768,-6.806410140472329,-0.053714037609785575,-1.0800978348774504
44626798,4.707000,0.000000,0.000000,1026.47,1026.63,1027.98,1028.72,0.02,0.01,1.0,1.0,1.0,1.0,1400.53,0.0,0.0,0.0,0.0,0.0,0.0,326.29579143449905,449.41403981164143,6.560285909346777,326.43735308367485,219.55756934928502,6.388610264529902,330.48841976194547,29.86086013913048,-6.854593608713891,-0.035286733485882876,-1.1528201745025943
44626898,4.807000,0.000000,0.000000,1026.45,1026.66,1028.03,1028.74,0.02,0.01,1.0,1.0,1.0,1.0,1400.64,0.0,0.0,0.0,0.0,0.0,0.0,326.2900955572173,449.41483893966034,6.564947233054788,326.44729621726174,219.5675066611266,6.3938232442015765,330.4614100544407,29.86752430342666,-6.806231315407297,-0.03918658904389913,-1.1338434005145719
44626998,4.908000,0.000000,0.000000,1026.43,1026.7,1027.99,1028.73,0.02,0.01,1.0,1.0,1.0,1.0,1400.43,0.0,0.0,0.0,0.0,0.0,0.0,326.29540727527836,449.4081864612134,6.637161693202122,326.4351856336378,219.5744332449803,6.42023345747842,330.4705354580386,29.86304900903755,-6.829631113288738,-0.034845660838712704,-1.148863135096589
44627099,5.008000,0.000000,0.000000,1026.43,1026.7,1028.02,1028.64,0.01,0.01,1.0,1.0,1.0,1.0,1400.44,0.0,0.0,0.0,0.0,0.0,0.0,326.29526713720503,449.4163249382285,6.575005456141672,326.43553389902155,219.56465502893792,6.38827328939245,330.4556469915571,29.867296517408683,-6.811937831675874,-0.03496469033091302,-1.1441151499005795
