ezloophw-py logger started on:,2026-3-19_123309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1020.,1020,1020,1020.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,ddq_0,ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
45301801,101.207000,-5.421892,-5.421892,1026.48,1030.19,1028.13,1030.15,-0.01,-0.02,1.0,0.33,1.0,0.31,1399.01,0.031584812389777800,-0.03129035724426930,-0.015533315433292000,-0.007932398205951620,0.0,0.0,326.0834383544400,449.2739802142830,6.533717522746980,325.73821690261300,219.29534763163700,6.6782276456302600,328.6703435610510,29.608698740602800,-6.475274546228380,0.08600676118623570,-1.0576061817019000
45301902,101.307000,-5.730767,-5.730767,1026.45,1029.97,1028.0,1029.69,-0.01,-0.02,1.0,0.29,1.0,0.28,1399.31,0.029941635120269400,-0.03201565273262190,-0.016554163849836100,-0.006863119300218290,0.0,0.0,326.08260496012600,449.26508569164400,6.51527101758352,325.5915209738150,219.32169181846600,7.100116791814130,328.497560172395,29.592483254472600,-6.433624124455850,0.1223648853294870,-1.1222475945047200
45302001,101.406000,-6.044836,-6.044836,1026.32,1029.67,1027.94,1029.46,-0.01,-0.02,1.0,0.38,1.0,0.38,1399.54,0.02817860060825090,-0.03270586646145170,-0.018298067384863400,-0.006965163037041940,0.0,0.0,326.0770840086720,449.27276337479600,6.535513236342150,325.23668351968700,219.2311005896600,7.140836368632070,327.945477722326,29.693756977131200,-6.544875291168140,0.20931507069045400,-1.2374234567589200
45302101,101.507000,-6.358364,-6.358364,1026.67,1031.11,1028.25,1030.93,-0.01,-0.02,1.0,0.31,1.0,0.3,1399.46,0.026372458008908800,-0.033401008187094000,-0.01809101692175400,-0.007148532827625360,0.0,0.0,326.0792766073880,449.2747307006770,6.546175744036590,324.2566046385900,219.25515393219000,7.198308950218060,325.4508265206240,29.643088936074400,-5.8319336587143800,0.45400146832842500,-1.2688606116372500
45302201,101.607000,-6.678526,-6.678526,1026.61,1031.51,1028.11,1031.21,-0.01,-0.02,1.0,0.28,1.0,0.28,1399.46,0.02463836537346440,-0.03416513884408490,-0.01688112328684360,-0.007895257103731360,0.0,0.0,326.08527131753300,449.2667524593820,6.519916333877590,323.98353716145100,219.23625929909900,7.305301786250880,324.927918701316,29.70162711987180,-5.802190138014650,0.52348340603322,-1.332448299469660
45302301,101.707000,-6.985252,-6.985252,1026.43,1031.49,1027.93,1031.05,-0.01,-0.02,1.0,0.29,1.0,0.3,1399.57,0.023061414342569900,-0.03496894052499460,-0.015356473406036900,-0.008341324290178600,0.0,0.0,326.0801602508130,449.27120373196600,6.537307191098060,323.8233155714510,219.2731006817420,7.293480406073280,324.6236270418290,29.56260304344130,-5.967137433712020,0.5621938771468760,-1.366093922932100
45302401,101.807000,-7.299380,-7.299380,1026.43,1031.34,1027.86,1031.06,-0.01,-0.02,1.0,0.39,1.0,0.39,1399.86,0.02168131331151010,-0.03581744060842840,-0.013217211388609500,-0.008764268872486330,0.0,0.0,326.0791803265870,449.27165038033500,6.516915254188450,324.267113176634,219.25051281034900,7.134169771795140,326.01688741722700,29.673799914787300,-6.3635052701945000,0.45135700696284700,-1.4315333544797300
45302501,101.908000,-7.611741,-7.611741,1027.09,1035.27,1028.44,1034.43,-0.01,-0.02,1.0,0.3,1.0,0.27,1399.65,0.020470013125070200,-0.036718577302438600,-0.01148906481449840,-0.009113663262960790,0.0,0.0,326.08246286755400,449.27448293990600,6.535554374483700,325.3819589486250,219.26584511092500,7.024737698443720,328.2928032194230,29.629823801727500,-6.741412720900730,0.3410547660907680,-1.3689888703036100
45302601,102.008000,-7.931282,-7.931282,1026.91,1033.64,1028.31,1033.28,-0.01,-0.02,1.0,0.24,1.0,0.24,1399.15,0.019358969961201800,-0.037645772201396300,-0.010881952786144000,-0.009059210212767710,0.0,0.0,326.0863033515270,449.26995171351200,6.531925471411810,325.8544671736450,219.26752103913100,6.691982320250930,329.7656814503280,29.727588348529400,-7.239692912674290,0.057752563716441200,-1.2976532261785500
45302702,102.109000,-8.237944,-8.237944,1026.37,1033.51,1027.93,1033.0,-0.01,-0.02,1.0,0.3,1.0,0.31,1398.34,0.01822961224400340,-0.03852627431748120,-0.011623274969879900,-0.008708986571510430,0.0,0.0,326.0960138330750,449.28205246906500,6.524943279906910,326.55517738780900,219.24471009158900,6.229681155093210,332.03354994654100,29.740209114524300,-7.8151455620942600,-0.11436447048963000,-1.4271696104359600
45302803,102.208000,-8.552135,-8.552135,1026.32,1033.45,1027.89,1033.03,0.0,-0.02,1.0,0.34,1.0,0.35,1398.55,0.017004491428469500,-0.03939227653319690,-0.01294749106798160,-0.008902937777892340,0.0,0.0,326.08625613479000,449.27086378514300,6.504980127727770,327.0415526530490,219.21718838642100,5.9490178454889800,333.88430126395800,29.79531853268530,-8.48437558126884,-0.1945163272507420,-1.670519849663000
45302902,102.308000,-8.863731,-8.863731,1026.45,1034.05,1027.93,1034.02,0.0,-0.02,1.0,0.32,1.0,0.31,1398.94,0.0156550177014973,-0.040310685247391,-0.014048363942012900,-0.009567433006147330,0.0,0.0,326.0866065148230,449.2748365262830,6.522641854173400,327.0517030702460,219.2133560408870,5.913973063811580,333.9009493240130,29.78033810851310,-8.45266427610658,-0.24035155722800500,-1.5900131350986100
45303003,102.408000,-9.177344,-9.177344,1026.34,1033.91,1027.93,1033.76,0.0,-0.02,1.0,0.36,1.0,0.36,1399.08,0.014184534891173400,-0.041303873745977800,-0.015019594754381900,-0.010129917230977500,0.0,0.0,326.0854870005930,449.26861547583900,6.542706058713970,326.7361176720650,219.23543745379500,5.978782328469100,333.11812032075800,29.64572303417650,-8.117604710739130,-0.1620561538534450,-1.6038603987498100
45303103,102.508000,-9.490209,-9.490209,1026.7,1036.38,1028.31,1035.7,0.0,-0.02,1.0,0.34,1.0,0.35,1399.02,0.012640605212787400,-0.04237924208776620,-0.015400426701021300,-0.010901054526329000,0.0,0.0,326.0833616230410,449.2672469943300,6.529357125070140,326.15637086526900,219.20815351286200,6.3317575530364900,332.05223142844700,29.78698397478390,-8.260928514712560,-0.032362191907783800,-1.8337513715953800
45303203,102.609000,-9.810075,-9.810075,1026.41,1035.45,1028.09,1035.18,0.0,-0.02,1.0,0.28,1.0,0.26,1399.36,0.01110487126269470,-0.04352087773610400,-0.015084662680765400,-0.011709742152267300,0.0,0.0,326.0843163011920,449.26813208669200,6.51152385927559,326.11448304543000,219.20905608131100,6.3792038267385300,331.7223179464080,29.774662710288900,-8.055090518686090,-0.007512970783862610,-1.6806084047182000
45303303,102.708000,-10.114985,-10.114985,1026.49,1035.31,1028.04,1034.95,0.0,-0.02,1.0,0.34,1.0,0.35,1399.49,0.00964654557106732,-0.04472417657141670,-0.014389445549706100,-0.012254491868294700,0.0,0.0,326.0820202205950,449.2733844115780,6.543106054209880,326.3092483371270,219.22234204570200,6.3104129835612800,332.6048157014400,29.62902026820570,-8.17693896309632,-0.05659269219644520,-1.788658780755000
45303403,102.808000,-10.436790,-10.436790,1026.5,1036.1,1028.16,1036.3,0.0,-0.02,1.0,0.33,1.0,0.3,1399.62,0.008275314138554550,-0.0459659779332491,-0.013522204381440600,-0.012638184014500500,0.0,0.0,326.08977508021000,449.2790789251110,6.529902904869990,327.4112534482880,219.3223346048720,5.694657948464380,335.356338178701,29.816744420624300,-8.98834202361101,-0.20732113564200000,-1.8405985111742500
45303504,102.908000,-10.740262,-10.740262,1026.4,1035.92,1028.03,1035.93,0.0,-0.02,1.0,0.3,1.0,0.28,1399.68,0.006931293929080750,-0.04725214638493050,-0.01358008261451940,-0.012996195989256400,0.0,0.0,326.0830799232220,449.2711152157360,6.535327352421610,328.27681424752900,219.22539197831400,5.495701976747330,338.3198052897000,29.919247106028100,-9.893339681604450,-0.4758801213708220,-1.8989365612498300
45303603,103.008000,-11.053653,-11.053653,1026.36,1035.72,1027.94,1035.72,0.0,-0.02,1.0,0.32,1.0,0.3,1399.89,0.005526580817328290,-0.04856216328149370,-0.014730560872379200,-0.013531572259630100,0.0,0.0,326.09456797058200,449.27785652803200,6.506886984771230,328.51583007052400,219.23940114083600,5.3856788726436200,338.9268886429810,29.829137482771600,-9.85228245082626,-0.6033040932529450,-1.9395258295562900
45303704,103.108000,-11.365426,-11.365426,1026.27,1035.89,1027.79,1035.63,0.0,-0.02,1.0,0.41,1.0,0.42,1400.01,0.003986522319001490,-0.049928286783475700,-0.015850576928319800,-0.013769122955457800,0.0,0.0,326.0789259679070,449.2712027944890,6.522867171227420,328.4414308484270,219.24187838518000,5.39125182949563,339.0195915382340,29.8944295655345,-9.935792053456780,-0.5884328007816800,-2.020719599726180
45303803,103.207000,-11.676162,-11.676162,1027.13,1040.47,1028.91,1040.75,0.0,-0.02,1.0,0.26,1.0,0.22,1399.61,0.0023311335178502900,-0.051337830479657600,-0.01792003380556450,-0.01519952598479190,0.0,0.0,326.08286657865100,449.27581087323600,6.531108798799930,327.9855654975100,219.2296073993500,5.614100979785880,337.87769425671800,29.93376413973920,-9.88516695987567,-0.47387929165167500,-2.0436549362029500
45303903,103.306000,-11.987789,-11.987789,1026.87,1038.75,1028.46,1039.06,0.0,-0.02,1.0,0.18,1.0,0.14,1398.72,0.0006339412487117520,-0.05278852988421860,-0.01666493291263880,-0.014417834316070800,0.0,0.0,326.0851979904630,449.2777913692650,6.526432501021600,327.6588134963590,219.11783566674900,16.77294949579480,337.58548469981700,30.00624675828490,-10.227668034458900,-0.47387929165167500,-2.0436549362029500
45304004,103.407000,-12.302155,-12.302155,1026.48,1038.59,1028.0,1038.53,0.0,-0.02,1.0,0.19,1.0,0.18,1399.1,-0.0010342344196809700,-0.05427710054890060,-0.016980949132711400,-0.015620379764213500,0.0,0.0,326.0814635560480,449.2724339352280,6.5516840908204,327.7536496969370,219.1957916392160,5.699927959189140,337.7074204389420,29.94592314039940,-10.165091776983400,-0.41641568022573700,-2.177918615818690
45304104,103.506000,-12.611832,-12.611832,1026.42,1038.52,1027.9,1038.6,0.0,-0.02,1.0,0.2,1.0,0.18,1399.38,-0.002231961205846550,-0.055450415584682900,-0.013099470004213300,-0.013179216098565100,0.0,0.0,326.0811573053760,449.26839158044000,6.543272971308460,328.37510578345000,219.21908521714100,5.425749007814670,339.6789455851420,29.94340673002210,-10.935701437606100,-0.5713088742787870,-2.275116444560560
45304203,103.607000,-12.922554,-12.922554,1026.25,1038.24,1027.88,1038.42,0.0,-0.02,1.0,0.35,1.0,0.32,1398.4,-0.003778610890969820,-0.057093912386369700,-0.015154452873407800,-0.016407290929725500,0.0,0.0,326.09079426443900,449.2807570511720,6.526801811150790,329.3864175392100,219.29742834031200,4.770467526426430,341.6471278076640,30.00125339091270,-11.225511121166800,-0.8209829052995530,-2.063904481945500
45304303,103.707000,-13.234562,-13.234562,1026.52,1038.73,1027.8,1038.18,0.0,-0.02,1.0,0.32,1.0,0.35,1397.24,-0.005354819151935620,-0.0587486032289471,-0.01597768561993010,-0.01626074452942050,0.0,0.0,326.08904202340000,449.27412928455400,6.5449559112210700,329.848465442607,219.27288716613600,4.688916531578900,343.551991638956,30.21440939017050,-11.729608825813100,-0.936429359834545,-2.272861336151100
45304404,103.807000,-13.553615,-13.553615,1026.53,1039.83,1027.98,1039.16,0.0,-0.02,1.0,0.22,1.0,0.27,1397.23,-0.007028868270096690,-0.06039537664618890,-0.016976155050386200,-0.016340474458109100,0.0,0.0,326.0900398773770,449.27783441154000,6.523576017276930,330.05231907532700,219.32804909608000,4.502661925594330,344.5097643881010,30.157585723440600,-11.946342725489000,-0.9871694842693210,-2.396023370120490
45304504,103.909000,-13.856903,-13.856903,1026.38,1039.62,1027.86,1038.79,0.0,-0.02,1.0,0.24,1.0,0.3,1396.68,-0.008815543601391540,-0.06205322779879780,-0.017784367491412000,-0.01632605889251650,0.0,0.0,326.0920132910160,449.27124677466900,6.527365134018090,330.113107398493,219.32435419655100,4.508218268978180,344.423943696859,30.145586615994800,-12.024767703355000,-1.0018323741359100,-2.322358866173750
45304606,104.008000,-14.180302,-14.180302,1026.11,1039.7,1027.67,1038.78,0.0,-0.02,1.0,0.24,1.0,0.3,1397.66,-0.010682767696916100,-0.06375412025860360,-0.018792402302071800,-0.016927627195512000,0.0,0.0,326.0916475545380,449.2796338498430,6.531749829542550,329.76560290126100,219.20895944068100,4.590009347528910,343.93820899504000,30.197389752038100,-11.941173800768800,-0.9148677721550510,-2.458434602741700
45304706,104.108000,-14.479800,-14.479800,1026.19,1039.66,1027.79,1038.75,0.0,-0.02,1.0,0.25,1.0,0.3,1398.03,-0.012578965997679400,-0.06545864850531040,-0.020166229375034200,-0.018243961122502300,0.0,0.0,326.0808658442200,449.278592990345,6.525612311027320,329.54810329426000,219.20883781625900,4.69182027559009,342.79618984643700,30.097885685532700,-11.64648218963370,-0.8634035137174830,-2.2804773220335900
45304806,104.209000,-14.791182,-14.791182,1026.25,1038.73,1028.04,1038.47,0.0,-0.02,1.0,0.4,1.0,0.46,1398.45,-0.014437299749488300,-0.06714468058758080,-0.019735629704569800,-0.01784658394446390,0.0,0.0,326.0901347133840,449.2763654091880,6.528682318108590,329.261710586009,219.2573789922720,4.8170347871988400,342.2907613665410,30.04176444952790,-11.543760413214700,-0.7899626031432210,-2.359142510646450
45304907,104.308000,-15.101385,-15.101385,1027.25,1044.66,1029.34,1045.46,-0.01,-0.02,1.0,0.28,1.0,0.22,1398.3,-0.016206219570323600,-0.06875134782872600,-0.01847594071077030,-0.01690497220317140,0.0,0.0,326.08565990503300,449.28337226613200,6.529868834811860,329.24601078001500,219.24069269431600,4.940716743144430,341.9471065534470,29.96596201372570,-11.41617065951170,-0.7870860172282410,-2.264849834666480
45305007,104.410000,-15.413408,-15.413408,1026.68,1042.6,1028.56,1042.89,-0.01,-0.03,1.0,0.2,1.0,0.15,1397.93,-0.017854007538518700,-0.07025393141755370,-0.01595124485272620,-0.01452946999946400,0.0,0.0,326.09163633453200,449.2661918654600,6.525201049294890,329.235116897811,219.23988746890800,4.817930118033120,343.49879124561200,30.261179158482700,-12.463934139738100,-0.7829407123629540,-2.750486853045540
45305107,104.510000,-15.734696,-15.734696,1026.59,1042.35,1028.24,1042.54,-0.01,-0.03,1.0,0.25,1.0,0.22,1398.15,-0.019003228135131500,-0.07134407906279320,-0.01244614264843500,-0.012219270111198700,0.0,0.0,326.09046260281400,449.2711433475580,6.513318450445950,329.7222621089710,219.1755483605890,4.593360495803170,344.3930793475710,30.220541030694100,-12.587343134852500,-0.90427418252493,-2.631095417678720
45305207,104.610000,-16.032324,-16.032324,1026.39,1042.24,1028.05,1042.47,-0.01,-0.03,1.0,0.26,1.0,0.24,1396.46,-0.020461276533057400,-0.072851443368137,-0.015443943026380400,-0.016260621385993600,0.0,0.0,326.0890294197520,449.26972677862600,6.541171946958950,330.5857799174100,219.3270328474030,4.215616124119830,347.2261703535660,30.378206259752100,-13.455115295556300,-1.120331261593210,-2.7922908025522400
45305307,104.710000,-16.341434,-16.341434,1026.29,1042.07,1027.87,1042.31,-0.02,-0.03,1.0,0.28,1.0,0.25,1396.85,-0.02190316471430890,-0.07438948555226790,-0.015319993862776000,-0.01650211460358080,0.0,0.0,326.0885105288930,449.27526467331400,6.548874591579160,332.20403435549900,219.34123585661400,3.729612068172400,351.0597330117460,30.64470078520370,-14.497671197856700,-1.523528812146260,-2.659340187214540
45305408,104.809000,-16.652860,-16.652860,1026.32,1042.0,1027.91,1042.31,-0.02,-0.03,1.0,0.29,1.0,0.25,1397.39,-0.023433274202667500,-0.07595625082578540,-0.016048589870995300,-0.01569470275378160,0.0,0.0,326.09135878326600,449.27283932099200,6.531325874044410,332.4899934622590,219.34022190962400,3.6354706582504100,352.1619876348900,30.78149279929440,-14.77017665579540,-1.5940329500332000,-2.7679532444380800
45305508,104.909000,-16.968679,-16.968679,1026.24,1042.07,1027.78,1042.33,-0.02,-0.03,1.0,0.28,1.0,0.26,1398.36,-0.025146649531669300,-0.0775469648878953,-0.0182278618818671,-0.016407879869162200,0.0,0.0,326.08481502514000,449.2826741777490,6.542267606435770,332.19112305660800,219.32049901726800,3.6304438998775800,351.5403121844580,30.732860835227900,-14.579377463763300,-1.5210479036237000,-2.815982430051610
45305608,105.009000,-17.272434,-17.272434,1026.29,1042.07,1027.72,1042.27,-0.03,-0.03,1.0,0.42,1.0,0.39,1398.42,-0.027016798069168900,-0.0791529638371851,-0.019490816485272400,-0.01636937778282660,0.0,0.0,326.0932098311230,449.27228402134500,6.535932522264270,331.50662962859300,219.35886038925800,3.7984626298018000,349.4763563656210,30.561012005210700,-14.12732750027070,-1.348806884380340,-2.7394037711919800
45305708,105.110000,-17.581108,-17.581108,1027.22,1047.58,1028.62,1046.26,-0.03,-0.03,1.0,0.26,1.0,0.28,1398.26,-0.028943273793957300,-0.08077186471942500,-0.019730251281546400,-0.016631516485035200,0.0,0.0,326.08697332367800,449.26846151923400,6.511496625071290,330.3923424548590,219.31135084267100,4.351051801825480,347.4572227066890,30.36238250763810,-13.588265616652400,-1.0725942016671200,-3.015465022715350
45305808,105.209000,-17.899063,-17.899063,1026.72,1045.57,1028.2,1044.73,-0.03,-0.03,1.0,0.18,1.0,0.23,1397.83,-0.03079034038618000,-0.08238495404311280,-0.01802293973478220,-0.016446000651087400,0.0,0.0,326.0907844624950,449.26415887266300,6.520536693919870,329.9043156950120,219.24738549842800,4.505009601135740,346.3712589601650,30.40814538247230,-13.616430169724300,-0.9498404170744240,-3.0839538261295500
45305908,105.308000,-18.204063,-18.204063,1026.64,1045.25,1027.99,1044.55,-0.03,-0.03,1.0,0.19,1.0,0.26,1397.33,-0.032416174606324600,-0.08406138829168230,-0.01604960290550630,-0.017922360565148700,0.0,0.0,326.091130689313,449.27759518879900,6.525062276386140,330.52566338524100,219.30319093242900,4.327637011146430,347.6926824600600,30.387636902360800,-14.112351886252900,-1.104681733910450,-2.982923061735880
45306008,105.409000,-18.507540,-18.507540,1026.5,1045.05,1027.88,1044.36,-0.03,-0.03,1.0,0.22,1.0,0.27,1397.67,-0.03381178193277870,-0.08580839983383030,-0.013743841190872200,-0.01809491900899420,0.0,0.0,326.09455858502800,449.26599338552500,6.5135606395944900,331.2834789738310,219.39973845785000,3.7483519912899300,349.09663707600500,30.550385347184000,-14.32502047215390,-1.293155252955370,-2.8021536479876700
45306109,105.508000,-18.818534,-18.818534,1026.4,1044.78,1027.86,1044.35,-0.03,-0.03,1.0,0.31,1.0,0.35,1397.67,-0.03477323357689900,-0.08709422249880480,-0.010610425196609500,-0.014085477587322300,0.0,0.0,326.09240237013300,449.2696827405500,6.530790534576740,333.36485284222500,219.46978060698000,3.0283069275564500,354.84527205104000,31.010741328181600,-15.748916805670900,-1.8126278254422100,-2.8772125552253400
45306209,105.609000,-19.124592,-19.124592,1026.31,1044.76,1027.93,1045.3,-0.04,-0.03,1.0,0.35,1.0,0.35,1397.46,-0.036121153588791700,-0.0887482543704586,-0.01507065502318200,-0.01727682925142240,0.0,0.0,326.08603344704900,449.27459473752500,6.53456498811111,334.2798746721320,219.44598797521500,2.5709287167142100,357.61745867622000,31.179759642300600,-16.581902269495800,-2.0418422611617700,-2.9826841321985700
45306308,105.708000,-19.432359,-19.432359,1026.47,1045.51,1027.91,1045.68,-0.04,-0.03,1.0,0.29,1.0,0.28,1397.88,-0.03768868723588290,-0.09032630366024410,-0.01791206807636370,-0.016804422365318200,0.0,0.0,326.0876771869500,449.2609903366120,6.527397296780750,334.3974057370840,219.43517937559100,2.5615879482530200,358.50434179009600,31.344989729227000,-16.74379905946680,-2.0707206955104200,-3.1621630939827100
45306409,105.809000,-19.740673,-19.740673,1026.26,1045.3,1027.92,1044.94,-0.04,-0.03,1.0,0.35,1.0,0.38,1398.51,-0.03949250022313610,-0.09188933110950710,-0.019380060857704600,-0.016207565334097800,0.0,0.0,326.09121483354200,449.2752094465110,6.501081414162300,333.74834242092500,219.47614047092600,2.6994507740425100,357.2876212526250,31.22970146818090,-16.746476603350200,-1.9084447783701600,-3.310666280931940
45306509,105.909000,-20.058471,-20.058471,1026.42,1046.01,1028.08,1046.31,-0.04,-0.03,1.0,0.33,1.0,0.31,1398.53,-0.041444906459401200,-0.09349591237935950,-0.02005035346770660,-0.016513493050359900,0.0,0.0,326.091786085079,449.27566771598600,6.535476507486160,332.7984300218910,219.36573146664800,3.3046384773551300,354.68258750004400,31.06538438492890,-16.065485595518600,-1.670886697611690,-3.2873692167352300
45306610,106.009000,-20.356866,-20.356866,1026.26,1046.36,1027.99,1046.83,-0.04,-0.03,1.0,0.32,1.0,0.28,1398.39,-0.04340187529153560,-0.09513605273272930,-0.020543729787951200,-0.01762711524594770,0.0,0.0,326.0823183219810,449.2670268798800,6.517202713302620,331.8990154928880,219.32911323392900,3.646537671173410,352.62787430893600,30.83239373275260,-15.709658832667300,-1.4490917588409600,-3.377378973107850
45306709,106.109000,-20.666118,-20.666118,1026.41,1046.4,1027.92,1046.62,-0.04,-0.03,1.0,0.35,1.0,0.33,1397.82,-0.045215546163555900,-0.09681484483343960,-0.01822857598803950,-0.017736910020541500,0.0,0.0,326.09997910269000,449.26903720586900,6.516441369493400,331.6962655906180,219.2701810143430,3.626860923200280,351.6324192563670,30.784397529064500,-15.32395513342640,-1.3938345038041700,-3.250060811446140
45306810,106.210000,-20.970422,-20.970422,1026.49,1047.25,1027.97,1046.96,-0.04,-0.03,1.0,0.33,1.0,0.33,1398.38,-0.04680395949431750,-0.0984859929903799,-0.014953828620072500,-0.016487229712404600,0.0,0.0,326.09066240910000,449.2797133665940,6.522936533533760,331.7722491262070,219.29019527720400,3.56257849824963,351.8837284572330,30.764734185954400,-15.832466442523800,-1.416338051500330,-3.2564821356156100
45306911,106.311000,-21.284641,-21.284641,1026.52,1047.04,1027.94,1046.91,-0.04,-0.03,1.0,0.31,1.0,0.32,1398.59,-0.04817126675953590,-0.10010293682838600,-0.013355594411167600,-0.01640849069995020,0.0,0.0,326.09028931999400,449.26612298938500,6.52329886563928,333.0889374429140,219.404332485948,3.110415651763840,355.2819219598060,31.128676233386800,-16.520169528300000,-1.743957343316850,-3.2348010127219700
45307011,106.411000,-21.586625,-21.586625,1026.36,1046.9,1027.83,1046.74,-0.04,-0.03,1.0,0.32,1.0,0.33,1399.19,-0.04940644563560390,-0.10164757478222600,-0.01303652967321210,-0.016171118348268300,0.0,0.0,326.09075203008500,449.27298756974600,6.517236450817000,334.190375337389,219.45352932583100,2.5658274204756800,358.3749300865380,31.362114909604300,-17.31098944233220,-2.018463692296770,-3.2898906812918800
45307110,106.510000,-21.891896,-21.891896,1026.5,1046.55,1027.95,1046.73,-0.04,-0.03,1.0,0.42,1.0,0.43,1399.16,-0.05065835588994980,-0.10311927272521600,-0.0128030074851255,-0.014411202168173400,0.0,0.0,326.0911391838200,449.26786857457500,6.491498925457920,335.0252783208720,219.45871109348400,2.412431522140080,360.62786017394200,31.660722446003300,-17.748134680736800,-2.2263291031440600,-3.31064034379151
45307210,106.610000,-22.206168,-22.206168,1027.07,1048.98,1028.46,1049.67,-0.04,-0.03,1.0,0.28,1.0,0.23,1399.09,-0.05203525730206480,-0.10452683277408700,-0.013145529340356600,-0.012654734540793500,0.0,0.0,326.08663352602400,449.2757738362390,6.5165350429819700,335.2122219555180,219.4718862322730,2.254743974091280,361.3704231355590,31.711859918850400,-17.83938567331250,-2.274039549657570,-3.383158199963000
45307310,106.710000,-22.505361,-22.505361,1026.71,1049.8,1028.25,1049.78,-0.04,-0.03,1.0,0.23,1.0,0.22,1398.62,-0.0535743416434231,-0.10588891648707800,-0.02044941524733780,-0.017363933340411400,0.0,0.0,326.087090875141,449.2606930436470,6.526114548271120,334.51931466608500,219.41196273365300,2.3914533095056500,361.1462154792080,31.70782090586300,-18.292315845966000,-2.101009072823630,-3.871844977256600
45307410,106.811000,-22.810394,-22.810394,1026.49,1049.64,1028.07,1049.71,-0.04,-0.03,1.0,0.25,1.0,0.24,1398.82,-0.05519345540281260,-0.10732106452107000,-0.01714082683332220,-0.015849071175031000,0.0,0.0,326.08023681899400,449.2682156726760,6.522399689196090,334.34068865375900,219.39911132517400,2.491441130725840,360.08533549945400,31.60698394383310,-18.229265855019600,-2.0580645565640100,-3.689957856622050
45307510,106.912000,-23.115645,-23.115645,1026.22,1049.65,1027.88,1049.64,-0.04,-0.03,1.0,0.25,1.0,0.25,1399.17,-0.0567994677516144,-0.10889285840633800,-0.0163829655261029,-0.016425668076928900,0.0,0.0,326.0908587119170,449.272621981678,6.537982950580610,334.20833047539900,219.4244599090260,2.4554215300262400,359.86627666717900,31.54783081557390,-18.141571200679900,-2.022655504657530,-3.731353316869640
45307611,107.011000,-23.421879,-23.421879,1026.32,1049.46,1027.75,1049.46,-0.04,-0.03,1.0,0.26,1.0,0.25,1399.31,-0.05834965813109290,-0.11051890755858200,-0.015879123116837200,-0.0171910514610682,0.0,0.0,326.08917011717000,449.26726698974400,6.5309466014348900,334.4086131606680,219.39462081501300,2.4722817683562300,360.21605205055900,31.660224148983900,-18.11220439259280,-2.0727173401178300,-3.681832447951180
45307711,107.111000,-23.726553,-23.726553,1026.23,1049.44,1027.73,1049.42,-0.04,-0.03,1.0,0.26,1.0,0.25,1396.85,-0.05982870310642590,-0.11217721156878900,-0.014718770037643500,-0.016699962283366700,0.0,0.0,326.0895746886720,449.2747667434280,6.5200950875290900,334.46746790973500,219.4112210345020,2.3822881325003700,360.82410404634800,31.596144659935000,-18.47699751583750,-2.0873494243493500,-3.813618335703340
45307811,107.211000,-24.033569,-24.033569,1026.21,1049.4,1027.76,1049.5,-0.04,-0.03,1.0,0.27,1.0,0.26,1395.7,-0.061252019964306900,-0.11384364134390300,-0.014748785317676600,-0.017562536155973000,0.0,0.0,326.0942296702350,449.27491582651100,6.536057856489500,335.3670070741540,219.48084682305200,2.168688087852830,363.049814984918,31.907231860699000,-18.861799418102200,-2.3107773025479200,-3.77376583218137
45307911,107.310000,-24.341429,-24.341429,1026.22,1049.4,1027.8,1049.52,-0.04,-0.03,1.0,0.27,1.0,0.26,1395.45,-0.06265969151053560,-0.11547362282362200,-0.014073206776475200,-0.015948061493214500,0.0,0.0,326.08858158339900,449.26534041835400,6.529207613543540,335.5446130378340,219.4922408866660,2.185816016077710,363.31459814095600,31.922867215300000,-18.922207474500700,-2.3566080618538300,-3.708351547778690
45308011,107.411000,-24.646718,-24.646718,1026.21,1049.35,1027.75,1049.43,-0.04,-0.03,1.0,0.27,1.0,0.26,1395.46,-0.06410357432556760,-0.1170472796990640,-0.015040319502601000,-0.015942993663359700,0.0,0.0,326.08347149825500,449.26402503471700,6.512221596351150,335.49220384065600,219.49064796690800,2.1187889229666400,363.519822600315,31.981717495709600,-18.925977178126600,-2.344830659112240,-3.8116003814023000
45308111,107.511000,-24.945448,-24.945448,1026.18,1049.32,1027.77,1049.41,-0.04,-0.03,1.0,0.48,1.0,0.47,1395.6,-0.06557623747666170,-0.11854806336626800,-0.015015541581632600,-0.01510543389833870,0.0,0.0,326.0851391717480,449.2707794987230,6.537463846168100,335.4042677497820,219.4851332494040,2.1903969995842200,362.8418359839570,31.924120323921700,-18.57770319761330,-2.3224004367202600,-3.677743594110880
