ezloophw-py logger started on:,2026-2-2_145852,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1030.,1030,1030,1030.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
53941760,5.603000,0.000000,0.000000,1031.06,1029.64,1030.95,1029.58,-0.24,0.0,0.2,0.2,0.19,0.09,1381.65,634.0670403489390,666.0199297190670,-0.20613350211752300,622.7422152293160,316.0092735316670,4.502374092306120,610.5077499093810,37.74511196850540,1.989607972112900,1.8531961357498100,-1.1888849673328600
53941860,5.704000,0.000000,0.000000,1030.99,1029.71,1030.95,1029.5,-0.24,0.0,0.19,0.19,0.19,0.1,1381.89,634.0612333495680,666.0325212737300,-0.18958858477555000,622.4467257296900,316.0680951619500,4.7079232864584600,609.6432477185210,37.484856792070700,1.847158690251140,1.9008163720252300,-1.1702131183760900
53941960,5.804000,0.000000,0.000000,1031.06,1029.59,1030.88,1029.53,-0.24,0.0,0.2,0.21,0.18,0.09,1382.19,634.0564823034140,666.0286068141230,-0.18611697652460900,621.8683754908650,316.08418081702900,4.6705087154617500,608.4598490306470,37.81166598603890,1.997926944748300,1.994730786863110,-1.2308052552068200
53942067,5.904000,0.000000,0.000000,1031.05,1029.54,1030.84,1029.56,-0.24,0.0,0.2,0.22,0.17,0.09,1382.43,634.0704992038900,666.036537085558,-0.2209582131362250,621.3224217593250,316.18365187087800,4.7948272943321600,607.0827348104080,37.672590398775700,2.234279049540950,2.0868429367555400,-1.2468212915783200
53942159,6.004000,0.000000,0.000000,1031.09,1029.63,1030.78,1029.47,-0.24,0.0,0.21,0.21,0.16,0.1,1382.6,634.0658560447940,666.0139501631710,-0.19292425721009900,621.0564889594310,316.08528906150100,5.014297868401810,606.2527386930500,37.8335648998058,2.3866559349646300,2.1291159801936900,-1.212811515547260
53942260,6.104000,0.000000,0.000000,1031.25,1029.64,1030.89,1029.4,-0.24,0.0,0.23,0.2,0.18,0.12,1382.57,634.0645837517830,666.0366855928250,-0.1997875769430180,621.0491658897590,316.1254952620410,4.948272543975380,606.300097721193,37.69063651613190,2.2261190864602100,2.130211596057100,-1.2282228136658000
53942359,6.204000,0.000000,0.000000,1031.11,1029.53,1030.83,1029.44,-0.24,0.0,0.21,0.22,0.17,0.11,1382.84,634.0655528841600,666.0084150202660,-0.1854736986857880,621.3402488528550,316.1368664095380,4.771416188420590,607.1255278838690,37.93073382690770,2.364669162244410,2.0830072242038100,-1.2410757152436700
53942459,6.304000,0.000000,0.000000,1031.13,1029.49,1030.91,1029.41,-0.24,0.0,0.22,0.23,0.19,0.12,1383.04,634.0657995264870,666.0428663042890,-0.21354416764146500,621.9118600559210,316.13951593535300,4.607571356316530,608.0926956380020,37.69159606830260,2.11234792041994,1.9893767079917000,-1.1375374034835300
53942559,6.404000,0.000000,0.000000,1031.12,1029.53,1030.86,1029.41,-0.24,0.0,0.21,0.22,0.18,0.12,1383.23,634.0868087878240,666.0021112910570,-0.23691684836259700,622.332394960892,316.0454752547700,4.557484878185690,609.4053430627860,37.673234990220300,2.0425467575210000,1.9237389422549900,-1.1886862240302200
53942660,6.504000,0.000000,0.000000,1031.07,1029.61,1030.82,1029.48,-0.24,0.0,0.21,0.21,0.17,0.1,1383.21,634.0725928082880,666.038210805424,-0.2184012525042980,622.5565053387160,316.0610156310780,4.6442331168531200,610.1192796045500,37.54241177724430,1.7664749575618500,1.8846519995649300,-1.2124641939908800
53942759,6.604000,0.000000,0.000000,1031.1,1029.6,1030.92,1029.48,-0.24,0.0,0.21,0.21,0.19,0.11,1383.2,634.0690620761730,666.0087359736090,-0.1955706453363920,622.6042947304480,316.0268160347800,4.533048955953860,610.0285561242140,37.61097122775240,1.8699831108283400,1.8762339689458200,-1.1662382437069000
53942859,6.704000,0.000000,0.000000,1031.07,1029.55,1030.94,1029.4,-0.24,0.0,0.21,0.22,0.19,0.12,1383.39,634.0680552691980,666.0442363252720,-0.18182497150540800,622.2611348601740,316.06638234682300,4.592299210725910,609.4235007742140,37.56396440851750,1.9575302121156600,1.9322086597110600,-1.2252231329233200
53942959,6.804000,0.000000,0.000000,1031.01,1029.52,1030.9,1029.43,-0.24,0.0,0.21,0.22,0.19,0.12,1383.32,634.0692526765020,666.0026990228210,-0.2348158617198130,621.7624088888680,316.05801541339200,4.567739570024900,608.2781744405210,37.68306323332990,2.3016720778256000,2.0141461159423600,-1.255103363849190
53943060,6.911000,0.000000,0.000000,1030.93,1029.7,1030.86,1029.43,-0.24,0.0,0.18,0.2,0.18,0.12,1383.28,634.0702782981860,666.0397541761630,-0.21180227987955400,621.326334121498,316.1631425409070,4.802453047895890,607.1111456706260,37.76833742026090,2.2738846329829500,2.086025578695190,-1.2489953013493900
53943159,7.004000,0.000000,0.000000,1031.01,1029.57,1030.82,1029.47,-0.24,0.0,0.2,0.22,0.17,0.11,1383.29,634.0695304678310,666.0158355556980,-0.17165139409382400,621.1054562646440,316.0805806763940,5.015280613336430,606.4613734750560,37.747220738125600,2.3892731014022900,2.12167018076143,-1.2315877828571300
53943259,7.108000,0.000000,0.000000,1030.95,1029.55,1030.79,1029.46,-0.24,0.0,0.19,0.22,0.17,0.11,1383.37,634.0557622364770,666.0340879527800,-0.20365062685013600,621.0771794465080,316.1126138257730,4.908347021671230,606.356476578149,37.709894214584100,2.2797715107636700,2.124126021918030,-1.2215236008836900
53943359,7.204000,0.000000,0.000000,1030.95,1029.55,1030.79,1029.46,-0.24,-0.01,0.19,0.22,0.17,0.11,1383.26,634.0584260711620,666.0170926592680,-0.15593630097096100,621.4310521294000,316.14079520035000,4.7117209694471100,607.097218709478,37.729556931236900,2.2284467333210600,2.0669629587556700,-1.186689711510140
53943459,7.303000,0.000000,0.000000,1031.06,1029.5,1030.81,1029.44,-0.24,-0.01,0.21,0.23,0.17,0.11,1383.41,634.0517532181710,666.0413555009160,-0.17553527845103100,621.8559925439250,316.10666634377400,4.656906138434040,608.1248551971070,37.73170224547830,2.1839612508868300,1.9960379135734200,-1.1681900956007000
53943560,7.403000,0.000000,0.000000,1031.1,1029.44,1030.88,1029.46,-0.24,-0.01,0.2,0.25,0.18,0.12,1383.43,634.0630923255120,666.0158879948800,-0.20262066159846400,622.2456833332210,316.0664262408040,4.590804864164070,609.1958033709630,37.55332581553190,2.0082240193740200,1.9340806036271800,-1.1854989404380000
