ezloophw-py logger started on:,2026-2-12_134424,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1022.,1022,1022,1022.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
49489766,21.419000,0.000000,0.000000,1016.25,1009.49,1023.74,1016.48,-0.09,0.0,1.0,1.0,0.57,1.0,1011.29,637.0015089871170,681.993320071167,0.4324196091840380,621.5405089496990,342.0966695783980,1.4673451570616000,671.3763028319380,60.98238310833850,-22.075937695569800,2.604438245076570,-15.261796304151800
49489866,21.519000,0.000000,0.000000,1016.26,1009.56,1023.25,1016.94,-0.09,0.0,1.0,1.0,0.47,1.0,1011.31,636.961534486394,682.0240382066740,0.45183748197930800,622.4397767704390,342.12096464653100,1.238650704973400,667.8752264732730,59.51373376508130,-19.578493156933800,2.446373144526870,-14.026169978256000
49489966,21.619000,0.000000,0.000000,1016.32,1009.54,1022.74,1016.99,-0.09,0.0,1.0,1.0,0.37,1.0,1011.31,636.9523912888850,682.0594604121490,0.4995396812019420,623.4699071799170,342.1507488618400,1.2704898616132200,666.7091941514850,58.872657479894500,-18.85997961624160,2.271447214793970,-13.22147930000040
49490066,21.719000,0.000000,0.000000,1016.2,1009.62,1021.67,1017.38,-0.09,0.0,1.0,1.0,0.16,1.0,1011.28,636.9957308764930,682.0231769872930,0.44159241673646700,623.3379312283200,342.0987285603890,1.4146538201130900,660.390899721869,57.501309784308400,-16.246298741847200,2.300845363014870,-12.019551479791700
49490166,21.818000,0.000000,0.000000,1016.26,1009.46,1019.92,1018.32,-0.09,0.0,1.0,1.0,0.19,1.0,1011.29,636.9614440514320,682.0457924095610,0.45948143398981800,625.5034009373160,342.0417032467290,1.6356425189018700,658.0336019667790,57.13296499381030,-15.656283600766300,1.9301213728370200,-10.373930802825600
49490266,21.918000,0.000000,0.000000,1015.99,1009.59,1019.77,1018.33,-0.09,0.0,1.0,1.0,0.23,1.0,1011.33,636.9651169776260,682.0358429392890,0.45663546955796600,626.1973050830500,341.94122815478900,1.3983776294589700,651.1855175284510,55.35092927597900,-12.070199060977000,1.8134487369402700,-8.609995076527400
49490366,22.018000,0.000000,0.000000,1015.94,1009.62,1019.9,1018.32,-0.09,0.0,1.0,1.0,0.2,1.0,1011.35,637.0702126998030,681.9602065438270,0.42233650647038900,627.2753576039590,341.65287483352500,2.181327568506960,651.1855175284510,55.35092927597900,-12.070199060977000,1.8134487369402700,-8.609995076527400
49490467,22.118000,0.000000,0.000000,1015.86,1009.72,1019.59,1018.4,-0.09,0.0,1.0,1.0,0.26,1.0,1011.32,637.0695644644890,681.9133095500640,0.41370999543500700,626.2445918270790,341.70523621606600,2.1789626405601200,637.3744966956250,54.5597451941673,-6.32571609369315,1.8224613402003600,-5.86462498917858
49490566,22.218000,0.000000,0.000000,1015.8,1009.67,1019.11,1018.59,-0.09,0.0,1.0,1.0,0.36,1.0,1011.3,637.0825381013590,681.8926864602170,0.36669894687487400,624.9105512813960,341.62157238907900,2.822582052871540,635.3148710699670,54.54813481091220,-6.0699332968535,2.0486788551344100,-6.173003627071210
49490666,22.319000,0.000000,0.000000,1015.82,1009.56,1018.77,1019.05,-0.09,0.0,1.0,1.0,0.43,1.0,1011.29,637.0813856054760,681.8734551349120,0.38978126771028800,624.478797320952,341.63004481907000,2.951860104309960,629.161307213314,54.6113209879721,-4.675199126368390,2.1212612823401200,-5.1771802496703000
49490766,22.419000,0.000000,0.000000,1015.77,1009.54,1018.28,1019.32,-0.09,0.0,1.0,1.0,0.53,0.96,1011.26,637.039255290079,681.8332683023740,0.5499647167876810,626.6986382301590,341.37455187838200,2.83438790050399,626.8651321195930,54.55635171362510,-3.520843901435190,1.739687082822790,-3.512633547729100
49490867,22.519000,0.000000,0.000000,1015.89,1009.61,1018.09,1019.26,-0.1,0.0,1.0,1.0,0.57,0.97,1011.33,637.0401668866280,681.8234860685970,0.5636569590668050,627.7092599256840,341.2762086733740,2.5193328779672900,624.2683975226680,54.62862780430350,-0.8460504603048660,1.5694967932603500,-2.451259105239390
49490967,22.619000,0.000000,0.000000,1015.66,1009.67,1018.1,1019.25,-0.1,0.0,1.0,1.0,0.57,0.97,1011.26,637.02029996103,681.6872143749360,0.4942101358979230,628.4279505704810,341.0599232185290,2.617852073325850,624.1947494666570,54.780991467304400,-0.2745171574248700,1.4449839754664500,-2.0427980943519600
49491066,22.719000,0.000000,0.000000,1015.72,1009.66,1018.01,1019.43,-0.1,0.0,1.0,1.0,0.59,0.94,1011.29,636.9996075988220,681.6156090144100,0.5620504872132610,627.809383638594,340.9355839940740,2.6370120003857500,621.5235755050940,55.73375875127880,0.34099813890580500,1.5452428517004600,-1.8278991874091700
49491167,22.818000,0.000000,0.000000,1015.69,1009.6,1017.97,1019.41,-0.1,0.0,1.0,1.0,0.59,0.94,1011.23,637.0082560359210,681.6686601927090,0.46248151472423100,626.8025843937500,340.9790080544880,3.1822619182590000,620.597117449586,55.97286576088830,0.7048112109506080,1.715834617234070,-2.1843596345869300
49491267,22.918000,0.000000,0.000000,1015.54,1009.8,1017.95,1019.42,-0.1,0.0,1.0,1.0,0.6,0.94,1011.3,637.0311089880420,681.6723839496230,0.46506222242187500,626.419696539059,341.04393136702200,3.182440009774960,617.1497060954440,55.9693874759073,1.023738490821610,1.7843271116204500,-1.7061791215991300
49491367,23.019000,0.000000,0.000000,1015.59,1009.82,1018.13,1019.55,-0.1,0.01,1.0,1.0,0.57,0.92,1011.27,637.0222685446700,681.6849109364340,0.5059119820036700,625.471040727821,341.1178246176980,3.585122291743330,616.671928543299,55.79743689816580,1.3740707747596000,1.9425922533979800,-2.118776368203260
49491467,23.118000,0.000000,0.000000,1015.58,1009.79,1017.96,1019.51,-0.1,0.01,1.0,1.0,0.6,0.93,1011.27,637.0078814087190,681.6828894251110,0.4806825048585650,624.6173556763330,341.06326318844100,3.7429544716075600,612.9834063884530,56.07688332762130,1.7029544303966600,2.0832972894072600,-1.8289169689753500
49491567,23.220000,0.000000,0.000000,1015.49,1009.89,1018.29,1019.6,-0.1,0.01,1.0,1.0,0.54,0.91,1011.23,637.1071949457920,681.7667603826370,0.5011513275492800,625.4437742529350,341.23951109788600,3.755588109033370,612.6091261673830,56.06314089463030,1.7079836470556300,1.9616745616810200,-1.3464341394218500
49491667,23.320000,0.000000,0.000000,1015.47,1009.94,1017.98,1019.73,-0.1,0.01,1.0,1.0,0.6,0.88,1011.16,637.0654085573280,681.7955065841030,0.5211147209948370,623.3098228379080,341.37575113933700,4.432047105028200,609.8144450621610,55.67654819783040,1.9238947827718700,2.3139329053897100,-1.923434518293550
49491767,23.420000,0.000000,0.000000,1015.53,1009.87,1018.04,1019.82,-0.1,0.01,1.0,1.0,0.59,0.87,1011.31,637.0639300393430,681.9074093971730,0.40765711464492100,623.4764217707190,341.5006091002060,4.357309836120440,607.7009030047480,55.448705885013300,2.285482314562990,2.285776373084510,-1.4149369337853500
49491867,23.520000,0.000000,0.000000,1015.5,1009.93,1017.98,1019.94,-0.09,0.0,1.0,1.0,0.6,0.84,1011.33,637.063571530346,681.8922991455560,0.3756699906973660,623.1282996064350,341.52865298415800,4.443271963172590,604.4384832166350,55.44500703117090,4.169327025821300,2.3445118032290500,-0.9512076012918510
49491967,23.620000,0.000000,0.000000,1015.55,1009.88,1017.86,1019.99,-0.09,0.0,1.0,1.0,0.63,0.83,1011.26,637.0735947131520,681.8965858418890,0.3922440953079700,622.4547968213770,341.59659867631600,4.764551724572050,603.3003282817330,55.60325445127050,4.395796333740610,2.459831850164710,-1.0879883705170700
49492068,23.720000,0.000000,0.000000,1015.55,1009.92,1017.87,1020.09,-0.09,0.0,1.0,1.0,0.63,0.81,1011.34,637.0741561316120,681.9285129783330,0.4041827276101330,622.3287146691700,341.5965955012370,4.762667565090960,601.0032082052710,55.64944517204220,5.048998563293250,2.480882523114710,-0.6966281722753150
49492167,23.820000,0.000000,0.000000,1015.53,1009.92,1017.8,1020.13,-0.09,0.0,1.0,1.0,0.64,0.81,1011.26,637.0605534172620,681.8966634718100,0.4173443050172070,622.897717573469,341.5388072400630,4.657985463475890,601.2256461420830,55.503441444424900,4.859063809407660,2.382794550452610,-0.43273228075480500
49492267,23.920000,0.000000,0.000000,1015.48,1009.95,1017.74,1020.17,-0.09,0.0,1.0,1.0,0.65,0.8,1011.38,637.0616913864890,681.8751947510880,0.47325974346381100,623.2013240635620,341.4615902816330,4.674774236974690,601.4194779220200,55.94915041118810,5.195684372334240,2.3315817289581100,-0.3004987399655680
49492367,24.020000,0.000000,0.000000,1015.35,1010.01,1017.71,1020.21,-0.09,0.0,1.0,1.0,0.66,0.79,1011.2,637.0760287838220,681.8421324417090,0.5084821900112000,622.2995858373230,341.4510531664380,4.903809539704620,600.6102576681980,56.142241346344000,5.789930086760560,2.4856603513035500,-0.6240266068369420
49492467,24.120000,0.000000,0.000000,1015.62,1009.98,1017.57,1020.39,-0.09,0.0,1.0,1.0,0.69,0.76,1011.26,637.0500649506610,681.8642128865230,0.5668760740448970,622.593218940492,341.39169123986,4.942093379778230,598.5104897577950,56.598293915463,5.974916388239350,2.431382690761250,-0.029212942269009700
49492567,24.220000,0.000000,0.000000,1015.57,1009.9,1017.47,1020.32,-0.09,0.0,1.0,1.0,0.71,0.77,1011.32,637.0536411674230,681.8142112060250,0.5104490485278910,623.6722767794290,341.2447049951950,4.815409355735660,598.3971558244850,56.60820533422310,6.068535791604340,2.2500591351422300,0.5743166423880430
49492668,24.320000,0.000000,0.000000,1015.54,1009.81,1017.35,1020.46,-0.09,0.0,1.0,1.0,0.74,0.74,1011.25,637.076210619341,681.8152252783460,0.4849820613729270,624.681775905067,341.24444177534600,4.555308090933650,600.0507064380940,56.87504076764010,6.927897494648120,2.0842525571038800,0.7818968907063980
49492768,24.419000,0.000000,0.000000,1015.57,1009.75,1017.25,1020.58,-0.09,0.01,1.0,1.0,0.76,0.72,1011.34,637.0672577337370,681.8379236794190,0.5037269050545510,624.728783376471,341.32388043586600,4.533050004318400,600.4907237704400,56.82110933337510,6.73159802175317,2.0751959195405000,0.7191326446661480
49492868,24.519000,0.000000,0.000000,1015.47,1009.83,1017.25,1020.62,-0.09,0.01,1.0,1.0,0.76,0.71,1011.28,637.0390992063350,681.7612664354760,0.5970654691473930,625.2749474778400,341.2695165937170,4.553401632912610,598.6895685535820,56.784989377981300,7.307820293681680,1.9788092630301900,1.3812269338012900
49492967,24.620000,0.000000,0.000000,1015.39,1009.96,1017.2,1020.86,-0.09,0.0,1.0,1.0,0.77,0.66,1011.37,637.078695425308,681.9073331471690,0.5057812815596320,624.8582694280100,341.3797486310930,4.861443991160850,597.2564225764940,57.012625426239400,7.776734025606660,2.0552769300267300,1.4334437230853100
49493068,24.720000,0.000000,0.000000,1015.3,1010.11,1017.06,1021.06,-0.09,0.0,1.0,1.0,0.8,0.62,1011.25,637.0827938847470,681.8934045270060,0.3677553881556360,624.7954585956250,341.4325488401160,5.08096516816628,593.0286898861330,56.749239927543600,8.629504628227400,2.066924932355390,2.2332370713294700
49493167,24.820000,0.000000,0.000000,1015.31,1010.09,1016.91,1021.27,-0.09,0.0,1.0,1.0,0.83,0.58,1011.26,637.0643836185610,681.9660628311310,0.40711275972536700,624.214419612462,341.6126428071220,5.683653158039930,591.1408257668660,56.677889771347900,9.12217780536454,2.162161853616880,2.296613089939600
49493268,24.920000,0.000000,0.000000,1015.3,1010.25,1016.45,1021.68,-0.09,0.0,1.0,1.0,0.93,0.5,1011.3,637.0559256742380,681.9524570026280,0.39166812741168200,623.6268348056230,341.6423142046030,5.825382862819000,583.3783394709170,57.347161046202700,11.087268830229400,2.259795171484830,3.538390214890900
49493368,25.020000,0.000000,0.000000,1015.19,1010.2,1016.31,1021.92,-0.09,0.01,1.0,1.0,0.96,0.45,1011.16,636.9925401763580,682.003987113245,0.40088446538388000,623.084041825782,341.86052667402500,6.408677255634920,580.1929444099400,57.79194058193270,11.981897765286700,2.3415254285054000,3.9030988136915900
49493469,25.120000,0.000000,0.000000,1015.14,1010.41,1016.16,1022.07,-0.09,0.01,1.0,1.0,0.99,0.42,1011.26,636.9431603983920,682.047652116418,0.4338252313742050,622.8970830254410,342.0427629636300,6.587443763358030,571.6987943616970,58.73031830721740,14.618360131980100,2.365623626402900,5.5123005481776
49493569,25.219000,0.000000,0.000000,1015.13,1010.48,1016.02,1022.15,-0.09,0.01,1.0,1.0,1.0,0.41,1011.27,636.9481410758180,682.1528220775380,0.45379614491785400,621.1172303249490,342.32997822541900,7.253181600487420,567.9509111768010,59.17922958172930,15.76229848507710,2.6672399311676700,5.299943839192340
49493669,25.320000,0.000000,0.000000,1015.18,1010.43,1015.9,1022.32,-0.09,0.01,1.0,1.0,1.0,0.41,1011.33,636.9458311644300,682.1483281530510,0.44955936015486200,620.6242856808620,342.3903589893780,7.434906603103030,559.3372972775000,60.45729139123840,18.147819546477500,2.7503028366529100,6.763622975161610
49493769,25.420000,0.000000,0.000000,1015.06,1010.57,1015.86,1022.47,-0.09,0.01,1.0,1.0,1.0,0.37,1011.28,636.9665362292600,682.2042771216630,0.46558821041364200,619.9612138471150,342.53075813583800,7.8500382058492600,557.6874583842420,60.79334757135050,18.61995237762510,2.86604740705947,6.7318607030515300
49493868,25.521000,0.000000,0.000000,1015.03,1010.55,1015.59,1022.58,-0.09,0.01,1.0,1.0,1.0,0.34,1011.29,636.9460180378590,682.2254665049640,0.45842064023494300,619.5555573903900,342.61533552726500,8.032731304600210,551.4328143201130,62.091100659170100,20.10018140817380,2.931392103934200,7.7867532932787200
49493968,25.621000,0.000000,0.000000,1015.03,1010.55,1015.59,1022.58,-0.09,0.01,1.0,1.0,1.0,0.32,1011.25,636.9550670956930,682.2585590230930,0.4600156898501850,618.8332189296380,342.7779954777170,8.48287916587616,548.5353096433430,62.786139625654700,20.901146383254300,3.05561195315341,7.982773391176980
49494069,25.721000,0.000000,0.000000,1014.89,1010.6,1015.52,1022.89,-0.09,0.01,1.0,1.0,1.0,0.26,1011.29,636.9529789546520,682.2593920627960,0.47838359250819200,618.651718095392,342.8278966318130,8.566068939523390,542.8434387290850,64.0648592992641,22.422790187870500,3.0862506313022800,9.040903697514980
49494169,25.821000,0.000000,0.000000,1014.89,1010.75,1015.19,1023.17,-0.09,0.01,1.0,1.0,1.0,0.24,1011.25,636.9518242944750,682.2881503594320,0.48966037651113300,618.4669304086180,342.9417699428160,8.983456042277080,541.1108447442260,64.62015648814380,23.04676610254880,3.117937299545910,9.29674571395873
49494270,25.920000,0.000000,0.000000,1014.89,1010.75,1015.19,1023.17,-0.09,0.01,1.0,1.0,1.0,0.2,1011.27,636.9515910229180,682.2967479556850,0.5031210979533580,618.6717772648620,342.92675740981000,9.082524233319460,536.3645544339420,65.98285176572520,24.491373466038600,3.083198455514680,10.3854561422894
49494369,26.020000,0.000000,0.000000,1014.79,1010.75,1015.12,1023.31,-0.09,0.02,1.0,1.0,1.0,0.17,1011.29,636.9387658504780,682.2810750427690,0.4902817285493320,618.6654066609070,342.9829994613680,9.44041054105666,534.8007167945220,66.52635187912960,25.002918385624500,3.082763883591480,10.709943407204400
49494470,26.121000,0.000000,0.000000,1014.75,1010.78,1014.95,1023.43,-0.09,0.02,1.0,1.0,1.0,0.15,1011.22,636.9505976365470,682.281492708057,0.45176243369414300,618.3321615108920,343.0973400877240,9.699388958383610,528.4732283102020,68.40918326398850,26.785791774072500,3.1419166120549900,11.830677209973200
49494570,26.222000,0.000000,0.000000,1014.73,1010.79,1015.04,1023.26,-0.09,0.02,1.0,1.0,1.0,0.18,1011.26,636.9647616228850,682.2796083929580,0.48551702918031400,617.3436970643920,343.164702933268,10.101871757290300,525.8409863201910,69.16015754091110,27.354498554509000,3.3114209110004900,11.843691983213700
49494670,26.322000,0.000000,0.000000,1014.72,1010.85,1015.16,1023.37,-0.09,0.02,1.0,1.0,1.0,0.16,1011.23,636.9419837036210,682.2763084176500,0.48088801428074500,617.0111515479360,343.1670549833850,10.142366354753500,523.1754670285020,70.0447517815417,28.285494882434100,3.3636368062320700,12.233732967359700
49494769,26.421000,0.000000,0.000000,1014.56,1010.84,1015.3,1023.3,-0.08,0.02,1.0,1.0,1.0,0.17,1011.25,636.94689336716,682.2652218153570,0.4800110699908840,615.5524582810010,343.2951863037260,10.512707919724000,522.9482145977570,70.12365100854040,27.779581326889700,3.6114902824270100,11.50350771453470
49494869,26.522000,0.000000,0.000000,1014.52,1010.91,1015.32,1023.18,-0.08,0.02,1.0,1.0,1.0,0.2,1011.29,636.9545140618310,682.272638714959,0.47037868669779800,614.86448720673,343.33056649215700,10.59731991064110,521.0668430870430,70.18508263551850,27.93118965338180,3.7288904511644800,11.494594007692900
49494969,26.622000,0.000000,0.000000,1014.26,1011.03,1015.5,1022.99,-0.08,0.02,1.0,1.0,1.0,0.24,1011.25,636.9472793700840,682.279280008936,0.4872236704225320,611.14366588927,343.6630364913980,11.5157120258076,519.9417825042800,70.2527577722117,27.773670928182100,4.357695133501050,9.731840272711860
49495070,26.722000,0.000000,0.000000,1014.14,1011.22,1015.5,1022.88,-0.08,0.02,1.0,1.0,1.0,0.26,1011.34,636.9332904640530,682.2717225103780,0.5033000986077550,609.4889879824830,343.8448736287730,11.875493481859400,513.2763502257780,71.4562297307174,27.943715200225600,4.636184595402470,10.181780634498000
49495170,26.822000,0.000000,0.000000,1013.76,1011.51,1015.66,1022.68,-0.08,0.02,1.0,1.0,1.0,0.3,1011.28,636.9769395907090,682.3069892013070,0.49381297438075200,603.1365693179800,344.6622419982030,13.380406848168900,509.7325330504490,72.10473780151430,28.402631127863700,5.7233442452263600,7.469631759728960
49495269,26.922000,0.000000,0.000000,1013.71,1011.54,1015.65,1022.6,-0.08,0.02,1.0,1.0,1.0,0.31,1011.23,636.9335481982620,682.3040279350040,0.4968239800697910,601.1697295237140,344.9307267541910,13.919335551875000,497.9219422607970,74.73494593535870,29.009940296183200,6.051135686890760,8.81069172113802
49495369,27.022000,0.000000,0.000000,1013.58,1011.78,1015.92,1022.53,-0.08,0.02,1.0,1.0,1.0,0.33,1011.26,636.9241458328760,682.2927457935090,0.5167878046555320,595.6235060167210,345.7074305491190,15.157402135857400,494.11086349575500,75.66453657403040,29.29464655977080,6.995498877779850,6.610896941056230
49495469,27.122000,0.000000,0.000000,1013.49,1011.95,1015.73,1022.6,-0.08,0.02,1.0,1.0,1.0,0.31,1011.2,636.9383736769190,682.3026036172320,0.5015833215555400,594.2139323178140,345.9317556742010,15.513309176429300,484.5743914700130,78.22828517970300,30.119802309821300,7.238712814061100,7.794417777892290
49495570,27.222000,0.000000,0.000000,1013.23,1012.1,1015.74,1022.6,-0.08,0.02,1.0,1.0,1.0,0.31,1011.36,636.918185655473,682.3378537250920,0.5388259560564340,590.4397568471620,346.60315617269600,16.704012269808700,482.051327963663,78.96979849603740,30.038526437972400,7.881814143443040,6.283752532963520
49495669,27.322000,0.000000,0.000000,1013.25,1012.35,1015.8,1022.5,-0.08,0.03,1.0,1.0,1.0,0.33,1011.34,636.9224007915720,682.3538628259510,0.5087197238870820,588.8583115903700,346.9534885587410,17.03522672740600,472.08701410352900,82.19776149046050,31.626738697841100,8.155170654034760,7.489678338555860
49495770,27.423000,0.000000,0.000000,1013.02,1012.45,1015.76,1022.44,-0.08,0.02,1.0,1.0,1.0,0.34,1011.27,636.9259965990170,682.4061747731510,0.547432509783771,584.0874143265380,348.07212077646900,18.413685159928900,468.1068376912840,83.35991203444750,32.006280795741200,8.9808185720395,5.698433343815520
49495869,27.522000,0.000000,0.000000,1012.97,1012.59,1015.68,1022.51,-0.08,0.02,1.0,1.0,1.0,0.33,1011.32,636.9318371027830,682.4230603417890,0.5419349022352870,582.5044656316080,348.3929059746800,18.814400195058200,457.2085486337140,86.85249347389680,33.06090827198210,9.254529327439840,7.088580081620540
49495969,27.622000,0.000000,0.000000,1012.73,1012.65,1015.83,1022.49,-0.08,0.02,1.0,1.0,1.0,0.33,1011.27,636.9173090884440,682.3927500733420,0.5610030386142470,579.0148034114180,349.1649528245730,19.751064722504600,453.8550594489340,88.21890075511910,33.3987434974632,9.857436212386820,5.909291948221650
49496070,27.722000,0.000000,0.000000,1012.83,1012.74,1015.75,1022.72,-0.08,0.02,1.0,1.0,1.0,0.29,1011.35,636.9228065159090,682.40300527269,0.5598717266995780,577.9663180606670,349.45639247694500,20.120451871950700,445.16537702749100,91.89894569012540,34.65179067536940,10.041555180231300,7.193280907232620
49496169,27.822000,0.000000,0.000000,1012.62,1012.85,1015.71,1022.59,-0.08,0.02,1.0,1.0,1.0,0.31,1011.29,636.9236507787190,682.4093931152550,0.5677099383947530,575.4460637860760,350.09514704597600,20.97548918349340,442.93877104214700,92.86808025680990,34.946807879274900,10.481126699272500,6.292437667869070
49496273,27.927000,0.000000,0.000000,1012.5,1012.87,1015.74,1022.62,-0.08,0.02,1.0,1.0,1.0,0.31,1011.3,636.9363743314390,682.42510939642,0.5538098466072850,574.581423345921,350.253852085793,21.148447805249400,436.51827481462800,95.54617527209800,36.08707754518370,10.631792204390800,7.196123033639590
49496372,28.022000,0.000000,0.000000,1012.45,1013.1,1015.82,1022.68,-0.08,0.02,1.0,1.0,1.0,0.29,1011.26,636.9384449528350,682.4566107833330,0.5424001288558590,572.5566950581020,350.91094315200900,21.731408971715600,434.1591725181410,96.40645172874050,36.294211952464300,10.989308967844300,6.558378723642230
49496473,28.122000,0.000000,0.000000,1012.44,1013.11,1015.65,1022.66,-0.08,0.01,1.0,1.0,1.0,0.3,1011.22,636.9414217512670,682.4795664743280,0.5389065962598780,571.809855683674,351.1265739765900,21.933731537760400,429.49674327985300,97.8697551846952,36.805031327679200,11.120427727302200,7.092170527797740
49496573,28.224000,0.000000,0.000000,1012.27,1013.05,1015.69,1022.63,-0.08,0.01,1.0,1.0,1.0,0.3,1011.28,636.9350218977490,682.4667487218910,0.547964159958999,569.5818604333240,351.7612996375300,22.607264778398900,427.6528538137120,98.4022959596606,37.04265495255950,11.511707979458900,6.233667116751990
49496674,28.326000,0.000000,0.000000,1012.32,1013.19,1015.59,1022.56,-0.08,0.01,1.0,1.0,1.0,0.32,1011.26,636.9354678767970,682.4751111349970,0.5545235253457930,569.0311898639540,351.91425565802600,22.885628261737900,421.676931619775,101.2553824504570,37.942315393232300,11.608295710340200,7.233304188489060
49496774,28.431000,0.000000,0.000000,1012.2,1013.33,1015.67,1022.62,-0.08,0.01,1.0,1.0,1.0,0.31,1011.19,636.9489968678180,682.4631350373950,0.5489439915830320,567.2665272155720,352.3467653458640,23.407494763087,420.0824688916280,102.08383013785600,37.985933232467000,11.919282339736000,6.621973779180860
49496873,28.526000,0.000000,0.000000,1012.02,1013.39,1015.72,1022.48,-0.08,0.01,1.0,1.0,1.0,0.33,1011.31,636.9431022241520,682.457790550825,0.5489718886696720,566.6749807518170,352.557005155048,23.622149990250400,415.82631158274300,103.97140402544900,38.44196704399120,12.024182760986800,7.202177478609470
49496973,28.626000,0.000000,0.000000,1012.03,1013.53,1015.78,1022.54,-0.08,0.01,1.0,1.0,1.0,0.32,1011.31,636.9753626028070,682.4383627519330,0.5175676045636700,562.8224769148460,353.61340132189300,24.465774062187400,414.0960876816660,104.63262952455000,38.88106871267770,12.708121750363000,5.435354172188060
49497074,28.726000,0.000000,0.000000,1011.71,1013.63,1015.84,1022.4,-0.08,0.01,1.0,1.0,1.0,0.35,1011.29,636.9480510588670,682.4457976343310,0.5241538864296110,561.4086964482760,353.9465823168300,24.977583387875100,406.6679062097930,107.99091864534900,39.46279994406320,12.950202666892300,6.2752753430905800
49497173,28.826000,0.000000,0.000000,1011.63,1013.95,1015.9,1022.15,-0.08,0.01,1.0,1.0,1.0,0.4,1011.31,636.9263880431520,682.4140150210230,0.5657900173763530,557.4467316825580,355.1249234068750,26.001045275386000,404.062287591162,109.23363499268200,39.634038494498000,13.64961946707790,4.65624952070349
49497274,28.925000,0.000000,0.000000,1011.49,1013.82,1016.02,1022.05,-0.07,0.01,1.0,1.0,1.0,0.42,1011.32,636.9228078895780,682.431043033537,0.5883757976405460,556.0736869495150,355.57545057970100,26.267885106728600,397.37768644847000,112.24111528552600,39.86410019609940,13.893481824985400,5.324327904376570
49497374,29.028000,0.000000,0.000000,1011.47,1013.98,1016.2,1022.13,-0.07,0.01,1.0,1.0,1.0,0.4,1011.29,636.9300782698550,682.4611140666470,0.5881138624207210,552.6989952517900,356.6436608673180,27.020448351930400,394.95684680109300,113.25047182451500,39.90162886413540,14.494883669573100,3.9573431075401200
49497474,29.125000,0.000000,0.000000,1011.3,1014.01,1016.22,1021.91,-0.07,0.01,1.0,1.0,1.0,0.45,1011.34,636.9450295775410,682.4302894382390,0.5856919245068220,551.7837216338510,356.98527589947600,27.180734653469500,391.30780436795200,114.52675228024500,39.828751374908400,14.664152844847800,4.171056944923100
49497574,29.229000,0.000000,0.000000,1011.25,1014.04,1016.23,1021.98,-0.07,0.01,1.0,1.0,1.0,0.43,1011.2,636.9106773494150,682.3206839475350,0.5635321206678620,549.6207204516850,357.4583616657330,27.772851062226500,390.0737143233900,115.2867089381120,40.21904866347130,15.040038576387900,3.297527728941310
49497674,29.326000,0.000000,0.000000,1011.18,1014.2,1016.56,1021.84,-0.07,0.01,1.0,1.0,0.99,0.46,1011.32,636.8974439637830,682.2996708896390,0.59231398646689,548.8404000655950,357.75664641233100,27.87012810127020,386.0229831070550,118.00279743453300,40.477209893245200,15.180377160498100,3.819766252778050
49497773,29.425000,0.000000,0.000000,1011.03,1014.35,1016.97,1021.28,-0.07,0.01,1.0,1.0,0.91,0.57,1011.24,636.9319105966360,682.2734587334140,0.5597270034236130,546.9475360896280,358.4211312655400,28.77926387978610,384.9624645603800,118.88749274087500,40.65707752382970,15.528281886639800,3.012033355509320
49497873,29.527000,0.000000,0.000000,1010.83,1014.45,1017.38,1020.96,-0.07,0.01,1.0,1.0,0.82,0.64,1011.29,636.9025048782980,682.2903973330070,0.5730628611925980,546.004889859569,358.8462416471230,29.038243505310000,378.20989986529100,123.36406489625600,40.59154699978070,15.696973145061100,4.0781753647270600
49497973,29.630000,0.000000,0.000000,1010.88,1014.56,1017.76,1020.53,-0.07,0.01,1.0,1.0,0.75,0.72,1011.29,636.8883326825150,682.3358683319120,0.5906036838204330,542.2023319057910,360.5617228071380,30.255390799576800,375.9782115458890,124.57764478256400,40.458323065698100,16.397168269379700,2.3660324848974300
49498073,29.726000,0.000000,0.000000,1010.68,1014.61,1017.66,1020.55,-0.07,0.02,1.0,1.0,0.77,0.72,1011.19,636.9465530956350,682.3461270208440,0.5866112978209840,541.6952736129950,360.8737352909260,30.455919143863000,372.70513203613200,125.4461503287100,39.31330249690710,16.504394224741600,2.662032194507200
49498173,29.826000,0.000000,0.000000,1010.69,1014.63,1017.24,1020.93,-0.07,0.02,1.0,1.0,0.86,0.65,1011.26,636.9064789902820,682.2888041887640,0.5646885082101030,541.1498985716470,360.97056584483600,30.636222095514100,372.8503375232640,125.42933695105500,38.68076445631990,16.594669965409300,2.3573288787725300
