ezloophw-py logger started on:,2026-3-19_151130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1020.,1020,1020,1020.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,,,,,,,
54708090,14.713000,0.000000,0.000000,1023.95,1024.18,1025.35,1026.24,0.02,-0.01,1.0,1.0,1.0,1.0,1400.41,0.002475233059659220,-0.031926542262979700,-2.75726398557362E-05,-6.8934004699878E-05,-0.00019174304819738100,0.0004936489425322170,326.0803406752080,449.1499119470690,6.526353052886820,325.8110847160410,219.2901193723190,6.790293215068610,328.3520861284680,29.174078787997300,-6.285618266128420,0.06711579628603170,-0.8999743881794500
54708190,14.812000,0.000000,0.000000,1023.99,1024.23,1025.4,1026.24,0.02,-0.01,1.0,1.0,1.0,1.0,1400.39,0.002471494475680360,-0.031928487048763400,-4.00559028475089E-05,4.30327881160804E-06,0.00012003985001721300,0.0004340682618999780,326.0845504141660,449.15271763008300,6.539313384817050,325.7975494624260,219.29571971249200,6.830016968324920,328.3872040863240,29.260291018776300,-6.299824818805360,0.07153984805523540,-0.923813572111289
54708291,14.912000,0.000000,0.000000,1023.87,1024.1,1025.54,1026.28,0.01,-0.01,1.0,1.0,1.0,1.0,1400.38,0.0024685508848817600,-0.03193070750512210,-2.56215991138832E-05,-3.89115924841326E-05,0.0001702417451477490,-0.0003064861757426910,326.0775899797350,449.1440177739530,6.527281388263650,325.76544632000400,219.28586209014000,6.817960903816560,328.40440414941700,29.241139619155900,-6.354198251813650,0.07780669455654120,-0.9511704920325290
54708391,15.012000,0.000000,0.000000,1023.8,1024.15,1025.39,1026.29,0.01,-0.01,1.0,1.0,1.0,1.0,1400.38,0.002467685541046650,-0.03194171280700560,2.92468069067349E-06,-0.00016164064278336900,0.0002659467674044580,-0.0011193926927631700,326.0787776778210,449.15955320978800,6.52564646994644,325.801757865788,219.29062880810200,6.814269574669890,328.366962761452,29.2357082378657,-6.280772336206440,0.06864002744548020,-0.9105643751272430
54708490,15.113000,0.000000,0.000000,1023.86,1024.19,1025.51,1026.17,0.01,-0.01,1.0,1.0,1.0,1.0,1400.42,0.002468293926215360,-0.03195890631151510,8.64237294558087E-06,-0.00017637378475513800,0.00016742604717872600,-0.0004584386143531740,326.0797424685790,449.1432391785260,6.501774352973090,325.7734693852520,219.29029831211400,6.831912049964960,328.3584590802460,29.184564675417800,-6.302742478188450,0.0763450952660578,-0.9317296731408850
54708590,15.212000,0.000000,0.000000,1023.85,1024.22,1025.36,1026.22,0.01,-0.01,1.0,1.0,1.0,1.0,1400.41,0.0024703758358065300,-0.0319795637746956,2.26225670283654E-05,-0.00020879799173287700,-0.00015010619629150200,0.0008702757656423910,326.08893202105600,449.1502487419340,6.504830036664770,325.8076676837480,219.28710972512000,6.809209704398960,328.3969118453100,29.250979169310400,-6.296659850043810,0.06815148230111660,-0.9169102262936180
54708691,15.312000,0.000000,0.000000,1023.85,1024.17,1025.45,1026.15,0.01,-0.01,1.0,1.0,1.0,1.0,1400.42,0.002471782079659340,-0.03199821099703640,1.31812919032419E-05,-0.0001733238661319600,8.59910976987178E-05,5.36052336032096E-05,326.0813089204280,449.1409003920120,6.487891053368720,325.81858479373700,219.28987546069900,6.806059694580790,328.3793989302850,29.183189563911600,-6.3087798603597600,0.06549014556128060,-0.9027309950991410
54708791,15.413000,0.000000,0.000000,1023.85,1024.17,1025.41,1026.24,0.01,-0.01,1.0,1.0,1.0,1.0,1400.28,0.002472457433966920,-0.03200962999941940,1.15962820279852E-06,-0.0001192333338923870,-0.00035368264795654200,0.0013075479452960000,326.07955372954700,449.15283709280500,6.515056441243900,325.8146925772780,219.29086067946600,6.809783614805940,328.3714564845160,29.183426167760500,-6.363777521564400,0.06601970322632540,-0.902566609165457
54708891,15.514000,0.000000,0.000000,1023.94,1024.3,1025.51,1026.21,0.01,-0.01,1.0,1.0,1.0,1.0,1400.36,0.002470516501028290,-0.032013234258588,-2.90030353042054E-05,-5.16509754363157E-06,-0.00020409953640881300,0.0006925126194345300,326.07192979564400,449.15124203188100,6.520491961519680,325.838562268056,219.28077916556200,6.800889651775200,328.3781319433540,29.162312844616700,-6.373077288787320,0.05816741153196900,-0.8816364457391950
54708992,15.614000,0.000000,0.000000,1023.9,1024.25,1025.46,1026.21,0.01,-0.01,1.0,1.0,1.0,1.0,1400.28,0.0024639770738428000,-0.03200625439080740,-7.21320859586577E-05,0.00012360401367332700,-0.0003204817762880620,0.0013269418419280200,326.0820706830430,449.1392880916010,6.497066406084460,325.8031004652690,219.28693197094300,6.812239296317390,328.38238905903500,29.182994877799000,-6.330775187991280,0.06953945789276520,-0.9164078110961470
54709091,15.716000,0.000000,0.000000,1023.74,1024.21,1025.49,1026.3,0.01,-0.01,1.0,1.0,1.0,1.0,1400.28,0.002456833063622270,-0.03199289562910970,-6.91037599779989E-05,0.0001266113732974340,6.03761782313261E-05,-0.0001918882783603590,326.0778484349740,449.15115680036700,6.506442973333680,325.8215924843050,219.2892969832140,6.785916876415910,328.39314704715500,29.23833509775600,-6.311913794000470,0.06521620329912610,-0.9056467539876800
54709191,15.814000,0.000000,0.000000,1023.97,1024.21,1025.36,1026.17,0.01,-0.01,1.0,1.0,1.0,1.0,1400.35,0.0024515533673772700,-0.0319830545692288,-7.28922861001404E-05,0.0001412374731394300,-0.00032200538756277800,0.0008981082696045430,326.0893867963100,449.1502912427200,6.495358459308530,325.7982365484090,219.28883813460600,6.811448726011210,328.39041739206900,29.238931551680500,-6.3096795755245,0.07257272266498140,-0.9265813098633680
54709291,15.914000,0.000000,0.000000,1023.9,1024.39,1025.46,1026.12,0.01,-0.01,1.0,1.0,1.0,1.0,1400.3,0.0024456187491738600,-0.031968209387151,-5.12683215272202E-05,0.0001371325010151120,0.0001525486274945260,-0.0004666936769792480,326.0889796117240,449.1488268119820,6.530000230205210,325.80311484037800,219.29618369108600,6.8183498582650800,328.3745604621790,29.238144932897200,-6.3234417507488400,0.07125798617116110,-0.9176686220326890
54709391,16.014000,0.000000,0.000000,1023.8,1024.28,1025.48,1026.14,0.01,-0.01,1.0,1.0,1.0,1.0,1400.38,0.002441437255107990,-0.03195746130925460,-2.49937872044189E-05,7.53065362833384E-05,0.00017590287097189000,-1.17095791162592E-06,326.08033173285800,449.14411077679300,6.509459073924280,325.79157488674700,219.28101010595400,6.804225351888100,328.34190043206800,29.183317232177100,-6.406675902929040,0.07197562304082940,-0.9125777464946510
54709491,16.114000,0.000000,0.000000,1023.82,1024.19,1025.47,1026.24,0.0,-0.01,1.0,1.0,1.0,1.0,1400.31,0.0024398105940845100,-0.031950146786332000,-1.59364457923671E-05,7.52661203561635E-05,-7.99530317538881E-05,9.10750480823242E-05,326.08075141030100,449.14404401398400,6.503025765316590,325.8000907583280,219.2967506409960,6.819804149093490,328.4049524119420,29.188628148361600,-6.32593798153049,0.06996237634669910,-0.9249424463569150
54709591,16.212000,0.000000,0.000000,1023.94,1024.18,1025.46,1026.22,0.0,-0.01,1.0,1.0,1.0,1.0,1400.38,0.0024378343099881000,-0.03194227135541590,-2.00410530786316E-05,6.70006933043136E-05,-6.64079815472005E-06,-0.000515442464918792,326.0777030768980,449.1464614853290,6.510577676532760,325.8231739271980,219.28229071106200,6.805628921024970,328.378629885353,29.17919128113620,-6.372064691066520,0.06344372866526850,-0.89703809321903
54709692,16.314000,0.000000,0.000000,1023.76,1024.14,1025.34,1026.24,0.0,-0.01,1.0,1.0,1.0,1.0,1400.41,0.0024348120126560100,-0.03193385648272430,-4.1664954411915E-05,0.00011742290386975200,-0.0002684332423346890,0.0008048183074901650,326.0790872858030,449.15204586812300,6.501911405756390,325.82615755931600,219.28928855773700,6.8068618980189300,328.4300961389430,29.183161849279600,-6.330984019102530,0.06304544573421880,-0.9108386738441760
54709792,16.414000,0.000000,0.000000,1023.77,1024.26,1025.51,1026.19,0.0,-0.01,1.0,1.0,1.0,1.0,1400.39,0.002429163611190320,-0.03192060965823700,-6.75039057972621E-05,0.0001419146021942140,-0.00021742683434008600,0.00014322504252752600,326.08663628924800,449.14009356501600,6.5055790551148700,325.83061920323600,219.2930364435370,6.808653221325890,328.3793645745670,29.18319691889500,-6.371959980172700,0.06381936157472580,-0.895739968592543
54709891,16.514000,0.000000,0.000000,1023.81,1024.2,1025.32,1026.07,0.0,-0.01,1.0,1.0,1.0,1.0,1400.36,0.002422800866654980,-0.031905980299247500,-9.48813522020796E-05,0.0002269710847592620,-0.0003283493626579430,0.0010971319436388000,326.08522335917200,449.14633732076500,6.501325224039940,325.8209048639760,219.2895249266640,6.80524192195704,328.3978910239480,29.170274094628800,-6.40524994570503,0.06588591997325260,-0.9083443792580600
54709991,16.614000,0.000000,0.000000,1023.69,1024.18,1025.34,1026.13,0.0,-0.01,1.0,1.0,1.0,1.0,1400.37,0.002410793595395350,-0.03187749257579920,-9.88019054418626E-05,0.00022612781149585500,-0.00011035918396387100,5.75544529265101E-05,326.07951493895500,449.15070906656800,6.50079068199711,325.8106924642150,219.28604332330400,6.805065382991700,328.34174287000300,29.182365507933900,-6.374052282772770,0.06700632378278020,-0.8968066119466310
54710091,16.715000,0.000000,0.000000,1023.93,1024.35,1025.3,1026.14,0.0,-0.01,1.0,1.0,1.0,1.0,1400.29,0.002403492994729130,-0.031860735242131100,-0.000102689633615875,0.00024125663947022100,-0.00042376892371904600,0.0012785274796044800,326.0858667383070,449.1492400602370,6.494024583611640,325.79928368463100,219.28467483820800,6.804166931713020,328.3197757892730,29.185283016319000,-6.374727253989180,0.07143332828233840,-0.9024961164690430
54710191,16.813000,0.000000,0.000000,1023.87,1024.26,1025.36,1026.09,0.0,-0.01,1.0,1.0,1.0,1.0,1400.27,0.002393943145389270,-0.03183345417241560,-6.10944797491396E-05,0.00021564761881702700,0.00039876402042538300,-0.0002548864732340020,326.0807513605100,449.14365109733400,6.499533589288990,325.7892512689290,219.29513457232600,6.821344877976070,328.4021799347370,29.244981533156600,-6.33861114035737,0.07259411140975760,-0.926484746797916
54710291,16.913000,0.000000,0.000000,1023.82,1024.31,1025.48,1026.19,0.0,-0.01,1.0,1.0,1.0,1.0,1400.33,0.002390436436637770,-0.03181943044676480,-3.91227248910405E-05,0.00015927157619509900,0.0003111865018751100,-0.0012523305623571600,326.07763219319800,449.14967168629200,6.515416743872170,325.8063999305970,219.28989870191900,6.818861280385500,328.39376662586000,29.237837246085000,-6.31266070727344,0.06760842273690970,-0.9151927791817660
54710392,17.014000,0.000000,0.000000,1023.89,1024.26,1025.5,1026.03,0.0,-0.01,1.0,1.0,1.0,1.0,1400.34,0.0023876635822453400,-0.03180719543250360,-2.46604672895177E-05,0.0001119514587194390,3.2250719551467E-05,-0.0003192976930554550,326.076852323813,449.1442275383480,6.505887876134770,325.79042756908500,219.2927042844900,6.80103940689414,328.3163811466040,29.192189216579100,-6.386278759090070,0.07139792187210540,-0.9040665989177850
54710492,17.113000,0.000000,0.000000,1023.82,1024.25,1025.44,1026.14,0.0,-0.01,1.0,1.0,1.0,1.0,1400.33,0.0023856062309926700,-0.03179213705176210,-8.14412257196532E-06,0.00013358770985805000,0.00017180597195961600,0.0002870566012228470,326.0767654322830,449.1513155496450,6.5108350994159700,325.809253217499,219.30182490593800,6.8333691021164100,328.40701413049700,29.24123677607210,-6.323800330891840,0.06668413278513840,-0.9164420758143120
54710592,17.214000,0.000000,0.000000,1023.85,1024.23,1025.39,1026.15,0.0,-0.01,1.0,1.0,1.0,1.0,1400.37,0.0023851470870227900,-0.0317778798326941,-8.46597204352666E-06,0.00013798593100682300,-0.00021486992336471200,-5.77751687685674E-05,326.07774904099300,449.1565874250520,6.502420596491790,325.802956185507,219.2838747086330,6.7917828645254100,328.4682064163900,29.203494786424200,-6.473521394175340,0.06849209361980150,-0.9403158249884420
54710692,17.314000,0.000000,0.000000,1023.78,1024.21,1025.38,1026.14,-0.01,-0.01,1.0,1.0,1.0,1.0,1400.48,0.0023823266874482000,-0.031764499714508700,-3.21475337534229E-05,9.68500980374225E-05,-1.61074911985037E-05,-0.001287308419903620,326.08155949390200,449.1504927702470,6.4935481817077500,325.85007018098100,219.2930949114570,6.79544628231176,328.3614313679350,29.185336428358400,-6.321942964476160,0.057702541976815800,-0.8722496693460670
54710792,17.414000,0.000000,0.000000,1023.88,1024.26,1025.38,1026.08,-0.01,0.0,1.0,1.0,1.0,1.0,1400.3,0.002377710615257750,-0.031751948114849700,-5.86807514296462E-05,0.00016688841345760000,-0.00021139038285594500,0.0007495199997549690,326.08356545895900,449.15902445046600,6.493446213844240,325.8161490852920,219.29608241180100,6.800887643515280,328.41571798490800,29.230325834923700,-6.350956214772160,0.06665634110303640,-0.9169101210712500
54710892,17.514000,0.000000,0.000000,1023.79,1024.3,1025.35,1026.17,-0.01,0.0,1.0,1.0,1.0,1.0,1400.37,0.0023726015210178800,-0.03174087593469130,-4.86186639550756E-05,8.06171528044747E-05,1.7349942297693E-05,-0.0006573746344645150,326.0804032832820,449.1502458541600,6.498842809959500,325.80585151382300,219.29447477294000,6.815472362794600,328.3921085944380,29.258552853837400,-6.319121078928860,0.06843704681774740,-0.916581775094926
54710992,17.615000,0.000000,0.000000,1023.82,1024.22,1025.4,1026.23,-0.01,0.0,1.0,1.0,1.0,1.0,1400.41,0.002368193336199650,-0.03173725175503450,-3.90308035485656E-05,1.60858041704207E-05,0.00015218314374726700,-0.0004272267226452160,326.0815741000480,449.141080939142,6.502043968948550,325.7774924538810,219.29147699395900,6.811227481357030,328.40850457336300,29.243073878413900,-6.359655378906580,0.07579993391000740,-0.9447465535774830
54711092,17.715000,0.000000,0.000000,1023.85,1024.25,1025.46,1026.07,-0.01,0.0,1.0,1.0,1.0,1.0,1400.32,0.0023667891956332600,-0.03174140122644320,4.78635209904676E-06,-0.00010565499873113900,0.0005754739284877150,-0.0021723829070228600,326.0828312980180,449.1875891076030,6.5071795377197200,325.37829140879900,219.27494501197200,7.097522712196840,328.3306761827960,29.13483410661020,-6.553115965428980,0.17557553633189400,-1.2407350400418000
54711192,17.814000,0.000000,0.000000,1023.86,1024.23,1025.48,1026.14,-0.01,0.0,1.0,1.0,1.0,1.0,1400.19,0.0023819459033263200,-0.031794474242741300,0.00032064156626468300,-0.0009805399484281300,0.005452124385098950,-0.013164885542159700,326.078685448285,449.15066135872500,6.503890668621680,325.22173726546400,219.21976884177800,7.383043519124950,326.5305573335730,29.194528067659900,-5.977760996192380,0.21353932159484000,-0.8217034833070930
54711292,17.914000,0.000000,0.000000,1023.81,1024.33,1025.29,1026.12,-0.01,0.0,1.0,1.0,1.0,1.0,1400.3,0.0024469564387197900,-0.0318887467703947,0.0009319379600187200,-0.0008600399724794790,0.009381783796616060,0.00024383538870033700,326.0800243039730,449.17983991658400,6.512053072810470,324.2034970558110,219.3629068989440,7.334838358027790,325.2862558548400,28.964359428278900,-5.960014000495660,0.4678275907382730,-1.261481410162030
54711393,18.014000,0.000000,0.000000,1023.71,1024.38,1025.36,1026.07,-0.01,0.0,1.0,1.0,1.0,1.0,1400.4,0.0026323816042630500,-0.03205627059772370,0.002435646025307200,-0.002103269234235970,0.01858820908286320,-0.011018943740280900,326.07618593885500,449.12900648340700,6.510723353773060,323.7895644674470,219.33875595351,7.499855385215050,323.33211658622100,29.28510027240740,-5.172740210269610,0.5701261705347920,-1.0023450630784500
54711492,18.118000,0.000000,0.000000,1023.9,1024.33,1025.49,1026.24,-0.01,0.0,1.0,1.0,1.0,1.0,1400.41,0.0029947851324373600,-0.03226001690972540,0.004581819387930070,-0.002139031595735350,0.03525604128794430,-0.008832648623054290,326.07381441977100,449.2322131142580,6.490839543140180,324.1203622451130,219.45468575720700,7.506357257390780,323.29142854200800,28.641921252596200,-4.982105675171280,0.4870879673431970,-0.7252717063207340
54711592,18.214000,0.000000,0.000000,1023.89,1024.34,1025.56,1026.01,-0.01,0.0,1.0,1.0,1.0,1.0,1400.34,0.003389405551775190,-0.03241352367304510,0.005709126744829530,-0.0019072317816213300,0.025121038133028600,0.005553278881340140,326.077229155646,449.19774675525400,6.5008723376499900,324.3816209592730,219.3883394080660,7.110580782428200,326.43356140857600,28.876353461590000,-6.553660470315960,0.42273913665977700,-1.462567959637950
54711693,18.314000,0.000000,0.000000,1023.83,1024.34,1025.45,1026.24,-0.02,0.0,1.0,1.0,1.0,1.0,1400.32,0.00418110152361521,-0.03267413748198670,0.006709239732867340,-0.003001042120813080,-0.0029390379396662200,-0.023035070524406600,326.08146148976100,449.2750852007420,6.4882220662078600,323.81402775772800,219.55381816954000,7.8822518801494300,324.0673476952280,28.43594284066910,-6.269418711191320,0.5655121363471430,-1.206967743499890
54711792,18.414000,0.000000,0.000000,1023.63,1024.41,1025.32,1026.28,-0.02,0.0,1.0,1.0,1.0,1.0,1400.39,0.004899800895856620,-0.033101695206062700,0.007793650326846040,-0.004732551370295570,0.023071566423673400,-0.008656167220359520,326.0793420631720,449.242668277565,6.483974172611310,321.496338608266,219.5276281966200,8.877845644530560,316.8463094197840,28.72741523017770,-4.2657074258329,1.1429461653565700,-0.8898020790843440
54711892,18.514000,0.000000,0.000000,1023.81,1024.33,1025.24,1026.25,-0.02,0.0,1.0,1.0,1.0,1.0,1400.4,0.005829777794675700,-0.03352384453497620,0.010646118778317500,-0.003829925719682540,0.041745985056417700,0.011364496231711400,326.0682305551910,449.24932240048100,6.511464932912330,320.0578484308860,219.56790397596500,9.652930730949510,311.3258263309370,28.997865281804000,-2.407760905513140,1.4989935084351300,-0.3744984511835740
54711992,18.614000,0.000000,0.000000,1023.85,1024.27,1025.49,1026.08,-0.02,0.0,1.0,1.0,1.0,1.0,1400.36,0.007184421648000700,-0.03377226626012800,0.015447459872679500,-0.0013461610670138700,0.054492219562259700,0.03312893310929930,326.0780497864940,449.25648619958700,6.49721030898221,320.0273841635360,219.5721352495790,9.407378708190840,312.3115728439320,28.93039999273370,-2.9638395851565600,1.5090163532997400,-0.700375056563598
54712093,18.715000,0.000000,0.000000,1023.91,1024.31,1025.53,1026.21,-0.02,-0.01,1.0,1.0,1.0,1.0,1400.41,0.00898344135918382,-0.03376652375519770,0.019412174378296400,0.0005959323517636400,0.03728095410131,0.010075569173677600,326.0678946944730,449.2362078969450,6.510110452423360,320.8725921568980,219.49857045141000,8.790941805603710,315.82196064764400,28.935154479331400,-3.957970295457830,1.2954698469670100,-1.0727461906742500
54712193,18.815000,0.000000,0.000000,1024.06,1024.31,1025.42,1026.25,-0.02,-0.01,1.0,1.0,1.0,1.0,1400.42,0.011079380528813300,-0.033718425753255800,0.02172191682568400,0.00028569162714042800,0.01671662523158560,-0.00576247219132652,326.0679828859370,449.28693444144500,6.50791449211671,321.4155202326770,219.54843592098900,8.646119971165260,316.96450814268800,28.674218926355000,-3.9291159757335700,1.160145316119170,-0.9844475794447120
54712292,18.914000,0.000000,0.000000,1024.14,1024.21,1025.46,1026.13,-0.02,-0.01,1.0,1.0,1.0,1.0,1400.46,0.013296522023390700,-0.033705906032230800,0.02254231406315620,0.00012486661090908300,0.015136777253484100,0.001997931880671590,326.0758482858870,449.38766482675900,6.472052195517020,322.1248324524470,219.62037759353300,8.440721228850150,318.9872704016770,28.042093182295100,-4.767046396309230,0.9851455621540200,-1.0320167576652100
54712392,19.014000,0.000000,0.000000,1024.08,1024.18,1025.46,1026.25,-0.02,-0.01,1.0,1.0,1.0,1.0,1400.4,0.0155049328584394,-0.03366690374054290,0.022011470258302000,0.0002654275922165110,0.007161713385005700,-0.008402400875381460,326.0836971048570,449.41054705737400,6.491523445740730,323.3232173667600,219.72526764410000,7.659056961730920,322.8157846270510,27.727635550422400,-5.78336404607735,0.6885779713789770,-1.2257286237744700
54712492,19.114000,0.000000,0.000000,1023.9,1024.22,1025.45,1026.25,-0.02,-0.01,1.0,1.0,1.0,1.0,1400.28,0.017573018999111000,-0.03374255351028490,0.01995274643891080,-0.0013030113856314300,-0.019223777758094600,-0.013343205901825700,326.07691451965600,449.3919512957660,6.464188702853090,323.6806787471680,219.75592833106900,7.643098601760990,323.85262662504200,27.84492916374060,-6.166991726403280,0.5978557362897630,-1.2470471704024100
54712593,19.214000,0.000000,0.000000,1023.88,1024.26,1025.44,1026.25,-0.02,-0.01,1.0,1.0,1.0,1.0,1400.31,0.01938254904503650,-0.033949409386058700,0.017079326854463400,-0.002464112807959380,-0.025109651860595800,-0.009083065778986500,326.0851393976430,449.3954299261200,6.47675210676684,323.16568091734500,219.70788978983400,7.800957636880920,321.7247894636150,27.711972943676400,-5.5771457414729400,0.7282225324635310,-1.0264596229609000
54712692,19.315000,0.000000,0.000000,1023.87,1024.23,1025.36,1026.29,-0.02,-0.01,1.0,1.0,1.0,1.0,1400.39,0.02094019475517490,-0.03420581437742070,0.014925769049245300,-0.002607855253773390,-0.013614555305582800,-0.002739595447936720,326.0748679381670,449.3999417706800,6.4667315514564700,321.9631888301810,219.6856005725120,8.414017884283500,319.9061894022720,27.774537752956300,-5.277277324066850,1.0254331741709500,-1.4367648428884900
54712792,19.413000,0.000000,0.000000,1023.9,1024.23,1025.44,1026.23,-0.02,-0.01,1.0,1.0,1.0,1.0,1400.3,0.02237267837776690,-0.03454919238733040,0.014069974231389300,-0.004002065496783370,-0.0077672875145169100,-0.013749762241002500,326.07365691380400,449.3756824631300,6.4878148655217700,321.69500188167900,219.70759552736300,8.434344383321420,318.2163590468900,27.76819618840090,-4.846725037011700,1.0922199372610900,-1.1461447905180600
54712893,19.514000,0.000000,0.000000,1023.97,1024.21,1025.52,1026.27,-0.03,-0.02,1.0,1.0,1.0,1.0,1400.5,0.023779955105108000,-0.034987519420429500,0.014042201900971200,-0.004494941660658930,0.0014747602532482600,-0.0037976276731653400,326.07961958837000,449.397746468072,6.45574189275619,321.7548045329080,219.69940079346000,8.456967856125490,319.2007110517200,27.915588329436200,-5.046226775082560,1.0786511073575500,-1.3943070246339900
54712992,19.615000,0.000000,0.000000,1023.86,1024.27,1025.43,1026.19,-0.03,-0.02,1.0,1.0,1.0,1.0,1400.34,0.02516968604330930,-0.03549711561270000,0.013794530475345300,-0.00551349305751124,0.0005666696660094300,-0.012310683194894000,326.0903163807620,449.43286256532600,6.4806135530346600,321.7616098533970,219.83640526385800,8.214784752313660,319.40565078836600,27.54632841000810,-5.318818120947510,1.0801004406297500,-1.458241843719620
54713092,19.715000,0.000000,0.000000,1023.78,1024.38,1025.41,1026.23,-0.03,-0.02,1.0,1.0,1.0,1.0,1400.35,0.026505694777695900,-0.03609772178621560,0.013169168441485500,-0.006384331059039650,-0.002565795781721190,-0.01114122036882410,326.08177612214300,449.39385833933000,6.474761611180820,321.0755029278380,219.7431021104220,8.74889521871982,316.83256679616800,27.708306010892600,-4.909449101545260,1.2488219321590800,-1.2319212400870100
54713192,19.815000,0.000000,0.000000,1023.8,1024.34,1025.43,1026.24,-0.03,-0.02,1.0,1.0,1.0,1.0,1400.3,0.027811368467223700,-0.036748758218629900,0.01315926993744950,-0.006516862874290570,0.004721713975158440,0.00010750707041449100,326.0669933857490,449.3393723073430,6.479807861282850,319.6862467992450,219.70347957469000,9.384935740560380,313.7461491834060,28.172733075600400,-3.791233044801490,1.5916318669060500,-1.4068728814713800
54713292,19.915000,0.000000,0.000000,1023.81,1024.3,1025.55,1026.3,-0.03,-0.02,1.0,1.0,1.0,1.0,1400.41,0.029205730347823400,-0.037426936545923400,0.014466470285430200,-0.006983925078811090,0.01862763754783960,-0.008099741424370650,326.08046745814600,449.37617873887600,6.490455776874250,319.0767570706050,219.68812088999000,9.507884409973710,312.1414922242370,28.24636823497860,-3.626694669021020,1.746537243188400,-1.4183561464577100
54713392,20.013000,0.000000,0.000000,1023.75,1024.34,1025.37,1026.24,-0.03,-0.02,1.0,1.0,1.0,1.0,1400.34,0.03079095336306620,-0.03818576500153550,0.016646278801089100,-0.007831097478605740,0.02187101000065280,-0.005443305082461940,326.07188362411000,449.37430919329800,6.470116085878810,318.39109543953000,219.7355692381740,9.829413774245180,310.12430931235300,28.41277609808550,-3.1650470265944000,1.9156730652728700,-1.3572158361103400
54713493,20.115000,0.000000,0.000000,1023.67,1024.36,1025.36,1026.3,-0.03,-0.02,1.0,1.0,1.0,1.0,1400.21,0.032119220594728900,-0.03878346750379180,0.017960073100468900,-0.00779277653725356,0.01492248335714150,0.007333340419699080,326.0827827288650,449.4173096027230,6.463445527312580,317.4904187372710,219.92004638796600,10.583714850371100,305.4600776807880,28.49174527766520,-1.602864479562280,2.1441491249372600,-0.6922653823700890
54713592,20.215000,0.000000,0.000000,1023.7,1024.4,1025.35,1026.29,-0.03,-0.02,1.0,1.0,1.0,1.0,1400.29,0.03466507860833040,-0.03954858597534530,0.022173141978497700,-0.00451236223650113,0.046523497087628600,0.03324403086779560,326.0755158264340,449.3930308602940,6.452182866167610,316.45902672364800,219.92362190912700,11.162488264581900,302.17027569091,28.64981901146980,-0.8667145197869120,2.399718672993430,-0.5271988642272510
54713692,20.313000,0.000000,0.000000,1023.71,1024.43,1025.39,1026.24,-0.03,-0.01,1.0,1.0,1.0,1.0,1400.27,0.037063116984555900,-0.03976142290264090,0.025304856215955200,-0.0007131060453485910,0.038457993055002000,0.03799159428733280,326.0729891049030,449.4218066703430,6.482576596575470,315.4992917920580,219.97776773760700,11.568149336903200,298.3278333184220,28.992926488688200,-0.1425942365198020,2.6385514551227900,-0.1394501889030810
54713793,20.413000,0.000000,0.000000,1023.67,1024.45,1025.33,1026.3,-0.03,-0.01,1.0,1.0,1.0,1.0,1400.36,0.03908168489410750,-0.039652068506455500,0.02555658360991840,0.0024239636186102200,-0.029536059165444700,0.037833339397463900,326.0701884167750,449.3927942568140,6.474082287590900,314.4926770587270,220.08018411737400,12.422765550561200,294.24182792646100,29.570249583953400,1.1070248084233900,2.890289251695390,0.28707059560926700
54713893,20.514000,0.000000,0.000000,1023.81,1024.42,1025.39,1026.23,-0.03,-0.01,1.0,1.0,1.0,1.0,1400.33,0.042908067405155400,-0.038760662548080300,0.03560090169541590,0.011301987739568200,0.16950602239981900,0.11039446416766900,326.0679528335810,449.4027768559610,6.482045981227360,313.5292608711700,220.08064381188600,13.08601574761120,290.5896808445780,30.11660984896550,2.1588261949252300,3.1296564325976700,0.626241611954244
54713993,20.615000,0.000000,0.000000,1023.75,1024.31,1025.35,1026.3,-0.03,-0.01,1.0,1.0,1.0,1.0,1400.38,0.046433032079464600,-0.037305654538244200,0.03615433900135280,0.016684064346248300,0.03875248881078290,0.058932012617504000,326.08281065510900,449.4375457659840,6.480426217820180,312.845431106934,220.15262115498400,13.326608533961500,289.04106918673500,30.150656224153600,2.4286299806135300,3.304207612269880,0.5326684667644860
54714093,20.715000,0.000000,0.000000,1023.75,1024.46,1025.41,1026.28,-0.03,-0.01,1.0,1.0,1.0,1.0,1400.24,0.048346480028560300,-0.03635234250150360,0.03223755165419030,0.016413025946868600,-0.14794557636991200,-0.04834684304681520,326.07927766535500,449.4477369150090,6.484892600772090,312.69703877181700,220.18074562400600,13.310173288795,288.3328311393620,30.01906470303420,2.3784880054341300,3.340545483919080,0.6200753503500970
54714193,20.815000,0.000000,0.000000,1023.8,1024.33,1025.58,1026.3,-0.03,-0.01,1.0,1.0,1.0,1.0,1400.4,0.05350503867967770,-0.03346512631868820,0.04270485246112490,0.02536170249942480,0.2780950157095570,0.19271735704139600,326.07673881151800,449.4323572586530,6.475759088103460,312.46864646390600,220.24040336414800,13.961444852126600,287.3956496951390,30.26298312209250,2.8055456481586700,3.397902805655700,0.7225722702676210
