ezloophw-py logger started on:,2026-3-16_144324
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,ddq_0,ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
53012980,5.404000,0.000000,0.000000,1006.26,1006.52,1007.75,1008.51,-0.0,0.0,1.0,1.0,1.0,1.0,1399.63,0.0,0.0,0.0,0.0,0.0,0.0,326.17620685892234,449.21552497041955,6.638209599459791,323.8328151588787,219.3762224131088,7.387015343825477,324.33535164008254,29.701819082647997,-5.697962324967748,0.5841551050814605,-1.3201132555181048
53013080,5.504000,0.000000,0.000000,1006.25,1006.4,1007.58,1008.68,0.0,0.0,1.0,1.0,1.0,1.0,1399.57,0.0,0.0,0.0,0.0,0.0,0.0,326.1962041604643,449.19324657267737,6.6731080289256,323.8475441730367,219.36497869613115,7.4339699393716945,324.3387863382313,29.701944441359494,-5.734472893998749,0.5854963878778683,-1.3193930159813567
53013180,5.603000,0.000000,0.000000,1006.29,1006.49,1007.7,1008.58,0.0,0.0,1.0,1.0,1.0,1.0,1399.57,0.0,0.0,0.0,0.0,0.0,0.0,326.2351038545812,449.17226744651924,6.7954870879860465,323.8817562166875,219.30064245920127,7.190105107597206,324.35384087596213,29.693014211262373,-5.7207667375778355,0.5865542428063781,-1.315763097705548
53013281,5.703000,0.000000,0.000000,1006.26,1006.53,1007.63,1008.64,0.0,0.0,1.0,1.0,1.0,1.0,1399.62,0.0,0.0,0.0,0.0,0.0,0.0,326.17654605145106,449.21186261750495,6.631694791635447,323.84768151675956,219.35940564667777,7.44329679255327,324.3495048204386,29.697430055709233,-5.701714211646147,0.5805008349127078,-1.3125992168683862
53013380,5.804000,0.000000,0.000000,1006.34,1006.5,1007.62,1008.56,0.0,0.0,1.0,1.0,1.0,1.0,1399.58,0.0,0.0,0.0,0.0,0.0,0.0,326.21969610499127,449.24285349644055,6.583213864084667,323.8439780845703,219.36345103785774,7.421814633285222,324.3413284693166,29.702960642290893,-5.689303771153343,0.5921094657020077,-1.334466421578081
53013480,5.906000,0.000000,0.000000,1006.27,1006.53,1007.64,1008.54,0.0,0.0,1.0,1.0,1.0,1.0,1399.49,0.0,0.0,0.0,0.0,0.0,0.0,326.1920965806193,449.2112707750138,6.626476363159326,323.8321247753067,219.36653752551962,7.426922245279345,324.3183717471345,29.70344054305391,-5.693295615471004,0.5882739659195965,-1.3234391230692133
53013580,6.004000,0.000000,0.000000,1006.25,1006.5,1007.75,1008.55,0.0,-0.0,1.0,1.0,1.0,1.0,1399.68,0.0,0.0,0.0,0.0,0.0,0.0,326.1907547807668,449.19705409814884,6.680422682834383,323.84217777380815,219.35573281783755,7.424587398014441,324.32221524290014,29.703900026816832,-5.705084360785646,0.5854424544817892,-1.315908881816605
53013680,6.105000,0.000000,0.000000,1006.29,1006.5,1007.71,1008.61,0.0,-0.0,1.0,1.0,1.0,1.0,1399.4,0.0,0.0,0.0,0.0,0.0,0.0,326.18890198176433,449.22260046610336,6.640262870184897,323.8450731935801,219.37098129610524,7.429707854614002,324.3144117485744,29.700781617193122,-5.7081477733533,0.5842327481664371,-1.3102435063925992
53013781,6.204000,0.000000,0.000000,1006.12,1006.52,1007.67,1008.59,0.0,-0.0,1.0,1.0,1.0,1.0,1399.62,0.0,0.0,0.0,0.0,0.0,0.0,326.2082831677219,449.2522480715617,6.629021461537649,323.84179600671627,219.38582685571203,7.412069969699684,324.328364973185,29.704839676057254,-5.699594332428822,0.5898422913810891,-1.3266591819921485
53013880,6.304000,0.000000,0.000000,1006.22,1006.49,1007.71,1008.54,0.01,-0.0,1.0,1.0,1.0,1.0,1399.59,0.0,0.0,0.0,0.0,0.0,0.0,326.24645449153763,449.1746262701453,6.786780108094616,323.8395986083278,219.36542984965308,7.43095306313016,324.3299297453461,29.703826809767794,-5.705720526363809,0.6000527582075637,-1.348231661476109
53013980,6.404000,0.000000,0.000000,1006.27,1006.61,1007.72,1008.55,0.01,0.0,1.0,1.0,1.0,1.0,1399.58,0.0,0.0,0.0,0.0,0.0,0.0,326.1910015411803,449.2030061089853,6.664933206514978,323.84559712404075,219.36348847163688,7.441586834812503,324.33501899177884,29.697028051552437,-5.724267546288966,0.584656248521519,-1.3171601719604922
53014080,6.504000,0.000000,0.000000,1006.28,1006.53,1007.79,1008.57,0.0,0.0,1.0,1.0,1.0,1.0,1399.76,0.0,0.0,0.0,0.0,0.0,0.0,326.1882679023492,449.18466464920374,6.667006185914392,323.8529289066599,219.35719565470677,7.445077829646761,324.33895854998303,29.697363473630645,-5.69968539995383,0.582177856583577,-1.3111837789811362
53014181,6.604000,0.000000,0.000000,1006.29,1006.62,1007.79,1008.52,0.0,0.0,1.0,1.0,1.0,1.0,1399.6,0.0,0.0,0.0,0.0,0.0,0.0,326.1920838580044,449.20882137508795,6.649307098554185,323.841501230373,219.35514542134806,7.41447361293455,324.33172380496666,29.70711978532475,-5.729166648259768,0.5859108792146756,-1.3199257099155235
